Brand,Model Name,Model Image,Technology,2G bands,3G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,,Type_1,Stand-by,Talk time,Music play,Colors,Price,GPRS,EDGE,_1,Internal,Alert types,_1_1,Protection,Infrared port,SAR EU,OS,CPU,Clock,Alarm,4G bands,Chipset,GPU,Quad,Features_1,Charging,Triple,Models,SAR,128GB 6GB RAM,128GB 8GB RAM,NFC,64GB 6GB RAM,5G bands,32GB 3GB RAM,64GB 4GB RAM,64GB 3GB RAM,Build,Dual,32GB 2GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,256GB 12GB RAM,128GB 12GB RAM,RMA161,128GB 4GB RAM,Audio quality,256GB 8GB RAM,16GB 2GB RAM,Keyboard,Languages
plum,Plum Hero,https://fdn2.gsmarena.com/vv/bigpic/plum-hero.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2016, December. Released 2016, December",Discontinued,112.5 x 48 x 12.8 mm (4.43 x 1.89 x 0.50 in),46.5 g (1.66 oz),Dual SIM,"TFT, 256K colors","1.8 inches, 10.2 cm2 (~18.9% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),microSDHC,Yes,Yes,Yes,LED flash,Yes,,,Yes,Yes,No,2.0,No,FM radio,microUSB,,"SMS, MMS",,,No,Flashlight,"Li-Ion 600 mAh, removable",Up to 100 h,Up to 4 h,,"Black, White, Red, Blue, Pink, Orange, Lime",,Class 12,No,No,"32MB ROM, 32MB RAM",,Audio/video player Organizer Predictive text input,,,,,,,,,Mediatek MTK6261D,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Gator 3,https://fdn2.gsmarena.com/vv/bigpic/plum-gator-3.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1700(AWS) / 1900 / 2100,HSPA 21.1/5.76 Mbps,"2016, September. Released 2016, November",Discontinued,137.5 x 74 x 16.7 mm (5.41 x 2.91 x 0.66 in),146.7 g (5.19 oz),Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~44.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDXC,,,"8 MP, AF",LED flash,Yes,1.3 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP",Yes,FM radio,microUSB 2.0,"Accelerometer, proximity",,,,,IP68 dust/water resistant (up to 1.5m for 30 mins),"Li-Po 2400 mAh, removable",Up to 550 h (2G) / Up to 400 h (3G),Up to 24 h (2G) / Up to 14 h (3G),,"Black, Orange/Silver",,,,,8GB 1GB RAM,,,,,,Android 6.0 (Marshmallow),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6580 (28 nm),Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Axe Plus 2,https://fdn2.gsmarena.com/vv/bigpic/Plum-Axe-Plus2.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100,HSPA 21.1/5.76 Mbps,"2016, May. Released 2016, May",Discontinued,124.5 x 64.3 x 10.5 mm (4.90 x 2.53 x 0.41 in),108.5 g (3.84 oz),Dual SIM,"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC,,,"5 MP, AF","LED flash, panorama, HDR",720p@30fps,1.3 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, LE","Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,,,,"Li-Ion 1400 mAh, removable",Up to 950 h (2G) / Up to 850 h (3G),Up to 25 h (2G) / Up to 20 h (3G),,"Black, White, Blue",,,,,8GB 512MB RAM,,,,,,Android 6.0 (Marshmallow),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6580M (28 nm),Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Optimax 10,https://fdn2.gsmarena.com/vv/bigpic/plum-z11.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100,HSPA 21.1/5.76 Mbps,"2016, March","Available. Released 2016, April",240.2 x 170.2 x 9.2 mm (9.46 x 6.70 x 0.36 in),509 g (1.12 lb),"Dual SIM (MIni-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~72.4% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",microSDHC (dedicated slot),,,5 MP,"HDR, panorama",720p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,USB 2.0,"Accelerometer, proximity",,,,,,"Li-Po 4500 mAh, non-removable",Up to 900 h (2G) / Up to 800 h (3G),Up to 24 h (2G) / Up to 14 h (3G),,"Black, White",,,,,8GB 1GB RAM,,,,,,Android 5.1 (Lollipop),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT8321 (28 nm),Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Optimax 8.0,https://fdn2.gsmarena.com/vv/bigpic/plum-z710-1.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100,HSPA 21.1/5.76 Mbps,"2016, March. Released 2016, April",Discontinued,210.6 x 121.7 x 8.7 mm (8.29 x 4.79 x 0.34 in),305 g (10.76 oz),"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","8.0 inches, 185.6 cm2 (~72.4% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~189 ppi density)",microSDHC (dedicated slot),,,5 MP,"HDR, panorama",720p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,USB 2.0,"Accelerometer, gyro, proximity",,,,,,"Li-Po 3400 mAh, non-removable",Up to 875 h (2G) / Up to 775 h (3G),Up to 24 h (2G) / Up to 14 h (3G),,"Black, White",,,,,8GB 1GB RAM,,,,,,Android 5.1 (Lollipop),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6580 (28 nm),Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Optimax 7.0,https://fdn2.gsmarena.com/vv/bigpic/plum-z708-1.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100,HSPA 21.1/5.76 Mbps,"2016, March. Released 2016, April",Discontinued,188 x 108 x 10 mm (7.40 x 4.25 x 0.39 in),276 g (9.74 oz),Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 137.9 cm2 (~67.9% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",microSDHC (dedicated slot),,,5 MP,"HDR, panorama",720p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,USB 2.0,Accelerometer,,,,,,"Li-Po 2800 mAh, non-removable",Up to 800 h (2G) / Up to 650 h (3G),Up to 21 h (2G) / Up to 12 h (3G),,"Black, White",,,,,8GB 1GB RAM,,,,,,Android 5.1 (Lollipop),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT8321 (28 nm),Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Ram 4,https://fdn2.gsmarena.com/vv/bigpic/plum-ram-4.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2016, April. Released 2016, April",Discontinued,133 x 61 x 19.3 mm (5.24 x 2.40 x 0.76 in),107.3 g (3.77 oz),Dual SIM,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~22.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC,"500 entries, Photocall",Yes,1.3 MP,,Yes,,,Yes,Yes,No,"4.0, A2DP",No,FM radio; built-in antenna,microUSB 2.0,,"SMS, MMS",,No,No,IP68 dust/water resistant (up to 1.5m for 30 mins) Drop-to-concrete resistance from up to 1.8 m Flashlight,"Li-Ion 2700 mAh, removable",Up to 900 h,Up to 24 h,,"Black, Orange",,Yes,,No,32MB 32MB RAM,,MP3/WAV/AAC player MP4/H.263 player Organizer Photo viewer,,,,,,,,,Mediatek MT6261D,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Star,https://fdn2.gsmarena.com/vv/bigpic/plum-star.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2016, May. Released 2016, May",Discontinued,112.5 x 48 x 12.8 mm (4.43 x 1.89 x 0.50 in),46.5 g (1.66 oz),Dual SIM,"TFT, 256K colors","1.8 inches, 10.2 cm2 (~18.9% screen-to-body ratio)",128 x 160 pixels (~114 ppi density),microSDHC,Yes,Yes,Yes,,Yes,,,Yes,Yes,No,2.0,No,FM radio,microUSB,,"SMS, MMS",,,No,Flashlight,"Li-Ion 600 mAh, removable",Up to 190 h,Up to 4 h,,"Black, Blue, Lime, Orange, Pink, Red, White",,Class 12,No,No,"32MB ROM, 32MB RAM",,Audio/video player Organizer Predictive text input,,,,,,,,,Mediatek MTK6261D,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Might Plus II,https://fdn2.gsmarena.com/vv/bigpic/plum-might-plus-ii.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1700 / 1900 / 2100,HSPA 21.1/5.76 Mbps,"2016, March. Released 2016, March",Discontinued,145.9 x 72.9 x 8.9 mm (5.74 x 2.87 x 0.35 in),116.2 g (4.09 oz),"Dual SIM (Micro-SIM/ Mini-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~64.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDXC,,,"8 MP, f/2.8, AF","LED flash, panorama, HDR",720p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity",,,,,,"Li-Po 2000 mAh, removable",Up to 900 h (2G) / Up to 750 h (3G),Up to 24 h (2G) / Up to 14 h (3G),,"Black, White",,,,,"4GB 512MB RAM, 8GB 512MB RAM",,,,,,Android 5.1 (Lollipop),Quad-core 1.2 GHz Cortex-A7,,,,Mediatek MT6580M (28 nm),Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Axe LTE,https://fdn2.gsmarena.com/vv/bigpic/plum-axe-lte.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2015, September. Released 2015, December",Discontinued,128.8 x 58.2 x 8.9 mm (5.07 x 2.29 x 0.35 in),124 g (4.37 oz),Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 44.1 cm2 (~58.8% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~245 ppi density)",microSDHC,,,"5 MP, AF",LED flash,720p@30fps,1.3 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, gyro",,,,,,"Li-Po 1600 mAh, removable",Up to 830 h (3G),Up to 19 h (3G),,"Black, White",,,,,8GB 1GB RAM,,,,,,Android 5.1 (Lollipop),Quad-core 1.2 GHz Cortex-A7,,,"2, 4, 12, 17",Mediatek MT6580 (28 nm),Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Check LTE,https://fdn2.gsmarena.com/vv/bigpic/plum-check-lte.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2015, November. Released 2015, December",Discontinued,130.8 x 61.2 x 9.3 mm (5.15 x 2.41 x 0.37 in),138 g (4.87 oz),Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~69.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~326 ppi density)",microSDHC,,,5 MP,LED flash,720p@30fps,1.3 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, gyro",,,,,,"Li-Po 1600 mAh, removable",Up to 830 h (3G),Up to 19 h (3G),,"Black, White",,,,,8GB 1GB RAM,,,,,,Android 5.1 (Lollipop),Quad-core 1.2 GHz Cortex-A7,,,"2, 4, 12, 17",Mediatek MT6580 (28 nm),Mali-400MP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Boot 2,https://fdn2.gsmarena.com/vv/bigpic/plum-boot2.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2015, November. Released 2015, December",Discontinued,89 x 44 x 17 mm (3.50 x 1.73 x 0.67 in),82 g (2.89 oz),Dual SIM,"TFT, 256K colors","1.77 inches, 9.9 cm2 (~25.2% screen-to-body ratio)",128 x 160 pixels (~116 ppi density),microSDHC,1000 entries,Yes,1.3 MP,,240p@15fps,,,Yes,Yes,No,2.1,No,FM radio,microUSB,,"SMS, MMS",,No,No,No,"Li-Ion 800 mAh, removable",Up to 62 h,Up to 4 h 30 min,,"Black, Blue, Red, White",,Yes,No,Audio/video player Organizer Calculator Photo viewer Predictive text input,"128MB ROM, 64MB RAM",,,,,,,360 MHz,,,,Mediatek MT6260A,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Ram 3G,https://fdn2.gsmarena.com/vv/bigpic/plum-ram-3g.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900,384 Kbps,"2015, June. Released 2015, November",Discontinued,125.6 x 56.2 x 17 mm (4.94 x 2.21 x 0.67 in),174 g (6.14 oz),"Dual SIM, (Mini-SIM)","TFT, 256K colors","2.4 inches, 17.8 cm2 (~25.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",microSDHC,"500 entries, Photocall",Yes,2 MP,,320p@30fps,,,Yes,Yes,No,"3.0, A2DP",No,FM radio,microUSB 2.0,,"SMS, MMS",,Yes,No,IP68 dust/water resistant (up to 1.5m for 30 mins) Drop-to-concrete resistance from up to 1.8 m Flashlight,"Li-Po 1300 mAh, removable",Up to 800 h,Up to 13 h,,"Black, Orange",,,,No,"64MB RAM, 128MB",,MP3/WAV/AAC player MP4/H.263 player Organizer Photo viewer,,,,,411 MHz,,,,Mediatek MT6276W,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Sync 4.0b,https://fdn2.gsmarena.com/vv/bigpic/plum-x400b.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2015, June. Released 2015, July",Discontinued,124.5 x 63.5 x 10.4 mm (4.90 x 2.5 x 0.41 in),84.8 g (3.00 oz),Dual SIM,"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~57.6% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC,,,1.3 MP,,720p@30fps,1.3 MP,,Yes,Yes,No,2.0,"Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,,,Flashlight,"Li-Ion 1300 mAh, removable",Up to 180 h,Up to 2 h 30 min,,"Black, White, Red, Blue",,Class 12,Class 12,,512MB 256MB RAM,,,,,,Android 4.4 (KitKat),Dual-core 1.0 GHz Cortex-A7,,,,Mediatek MT6572 (28 nm),Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Gator Plus II,https://fdn2.gsmarena.com/vv/bigpic/plum-gator-2.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100,HSPA,"2015, June. Released 2015, July",Discontinued,121 x 66 x 16.4 mm (4.76 x 2.60 x 0.65 in),171.5 g (6.07 oz),Dual SIM (Mini-SIM),"IPS LCD capacitive touchscreen, 16M colors","3.5 inches, 36.5 cm2 (~45.7% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",microSDHC,,,5 MP,,720p@30fps,1.3 MP,,Yes,Yes,No,"4.0, A2DP",Yes,FM radio,microUSB 2.0,Accelerometer,,,,,IP68 dust/water resistant (up to 1.5m for 30 mins),"Li-Po 2100 mAh, removable",Up to 432 h (2G) / Up to 360 h (3G),Up to 11 h (2G) / Up to 7 h (3G),,"Black, Orange",,,,,4GB 512MB RAM,,,Corning Gorilla Glass 3,Yes,,Android 4.4 (KitKat),Dual-core 1.0 GHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Ram Plus,https://fdn2.gsmarena.com/vv/bigpic/plum-ram-plus.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2015, June. Released 2015, August",Discontinued,127.8 x 60.5 x 23.8 mm (5.03 x 2.38 x 0.94 in),188 g (6.63 oz),Dual SIM,"TFT, 256K colors","2.0 inches, 12.6 cm2 (~16.3% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),microSDHC,"500 entries, Photocall",Yes,1.3 MP,,Yes,,,Yes,Yes,No,2.0,No,FM radio,microUSB 2.0; USB 2.0,,"SMS, MMS",,Yes,No,IP67 dust/water resistant (up to 1m for 30 mins) Flashlight,"Li-Po 2800 mAh, removable",Up to 800 h,Up to 12 h,,"Black/Silver, Black/Red",,Yes,Yes,No,128Mb 32Mb RAM,,,,,,,,,,,Mediatek MT6261A,No,,,Reverse charging,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Coach Pro,https://fdn2.gsmarena.com/vv/bigpic/plum-622.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1700 / 1900,HSPA 21.1/5.76 Mbps,"2014, December. Released 2015, January",Discontinued,157.8 x 74 x 9.9 mm (6.21 x 2.91 x 0.39 in),156 g (5.50 oz),Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm2 (~85.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~245 ppi density)",microSDXC,,,"8 MP, AF","LED flash, panorama, HDR",1080p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",Stereo FM radio,microUSB 2.0,"Accelerometer, gyro, proximity",,,,,,"Li-Ion 2400 mAh, removable",Up to 780 h (2G) / Up to 690 h (3G),Up to 16 h (2G) / Up to 8 h (3G),,"Black, White",,,,,16GB 1GB RAM,,,,,,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6582M (28 nm),Mali-400MP2,,face detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Trigger Plus III,https://fdn2.gsmarena.com/vv/bigpic/plum-306.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900,HSPA,"2015, January. Released 2015, January",Discontinued,117.8 x 61.5 x 10.5 mm (4.64 x 2.42 x 0.41 in),97.5 g (3.42 oz),Dual SIM,"TFT capacitive touchscreen, 16M colors","3.5 inches, 36.5 cm2 (~50.3% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",microSDHC,,,"1.3 MP, AF","LED flash, panorama, HDR",Yes,1.3 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",Stereo FM radio,microUSB,Accelerometer,,,,,,"Li-Ion 1300 mAh, removable",Up to 780 h,Up to 14 h,,"Black, White, Red, Blue",,,,,512MB 256MB RAM,,,,,,Android 4.4.2 (KitKat),Dual-core 1.0 GHz Cortex-A7,,,,Mediatek MT6572M (28 nm),Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Might LTE,https://fdn2.gsmarena.com/vv/bigpic/plum-might-lte.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1700 / 1900 / 2100,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2014, September. Released 2014, October",Discontinued,143.3 x 73.9,138 g (4.87 oz),Mini-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~65.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDXC (dedicated slot),,,"8 MP, AF","LED flash, panorama, HDR",720p@30fps,2 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity",,,,,Flashlight,"Li-Ion 2000 mAh, removable",Up to 750 h (2G) / Up to 650 h (3G),Up to 20 h (2G) / Up to 11 h 30 min (3G),,"Black, White",,,,eMMC 4.5,8GB 1GB RAM,,,,,,Android 4.4.2 (KitKat),Quad-core 1.2 GHz Cortex-A7,,,"2, 4, 12, 17",Qualcomm MSM8926 Snapdragon 400 (28 nm),Adreno 305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Sync 5.0,https://fdn2.gsmarena.com/vv/bigpic/plum-x500.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2014, May. Released 2014, August",Discontinued,145.6 x 71.2 x 9.6 mm (5.73 x 2.80 x 0.38 in),109 g (3.84 oz),Dual SIM,"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.5% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDHC,,,"5 MP, AF","LED flash, panorama, HDR",720p@30fps,1.3 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity",,,,,,"Li-Ion 1900 mAh, removable",Up to 860 h,Up to 18 h,,"Black/Gold, White/Silver, Pink/Silver, Blue/Silver",,Class 12,Class 12,,4GB 512MB RAM,,,,,,Android 4.2.2 (Jelly Bean),Dual-core 1.2 GHz Cortex-A7,,,,Mediatek MT6572M (28 nm),Mali-400,,face detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Sync 4.0,https://fdn2.gsmarena.com/vv/bigpic/plum-x400.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2014, May. Released 2014, August",Discontinued,120.4 x 63.6 x 9.8 mm (4.74 x 2.50 x 0.39 in),97 g (3.42 oz),Dual SIM,"TFT capacitive touchscreen, 16M colors","4.0 inches, 44.1 cm2 (~57.6% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~245 ppi density)",microSDHC,,,"5 MP, AF","LED flash, panorama, HDR",720p@30fps,1.3 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity",,,,,,"Li-Ion 1200 mAh, removable",Up to 760 h,Up to 14 h,,"Black, White, Red, Blue",,Class 12,Class 12,,512MB 256MB RAM,,,,,,Android 4.4 (KitKat),Dual-core 1.2 GHz Cortex-A7,,,,Mediatek MT6572M (28 nm),Mali-400,,face detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Sync 3.5,https://fdn2.gsmarena.com/vv/bigpic/plum-x350.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,,"2014, August. Released 2014, August",Discontinued,118.4 x 56.2 x 9.8 mm (4.66 x 2.21 x 0.39 in),93 g (3.28 oz),Dual SIM,"TFT capacitive touchscreen, 16M colors","3.5 inches, 36.5 cm2 (~54.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",microSDHC,,,"1.3 MP, AF","LED flash, panorama, HDR",Yes,1.3 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB,"Accelerometer, gyro, proximity",,,,,,"Li-Ion 1350 mAh, removable",Up to 780 h,Up to 14 h,,"Black, White, Red, Blue, Pink",,Class 12,Class 12,,512MB 256MB RAM,,,,,,Android 4.2.2 (Jelly Bean),Dual-core 1.2 GHz Cortex-A7,,,,Mediatek MT6572M (28 nm),Mali-400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plum,Plum Might Pro,https://fdn2.gsmarena.com/vv/bigpic/plum-z514.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900,HSPA 21.1/5.76 Mbps,"2014, May. Released 2014, August",Discontinued,143.4 x 71 x 8.4 mm (5.65 x 2.80 x 0.33 in),164 g (5.78 oz),Dual SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.7% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",microSDXC,,,"8 MP, AF","LED flash, panorama, HDR",720p@30fps,1.3 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, gyro, proximity",,,,,,"Li-Ion 2200 mAh, removable",Up to 780 h (2G) / Up to 690 h (3G),Up to 14 h (2G) / Up to 8 h (3G),,"Black, White, Red, Blue",,,,,16GB 1GB RAM,,,,,,Android 4.4.2 (KitKat),Quad-core 1.3 GHz Cortex-A7,,,,Mediatek MT6582M (28 nm),Mali-400MP2,,face detection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
