Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Colors,_1,Models,Triple,5G bands,_1_1,Features_1,Charging,Price,Dual,Build,Protection,SAR,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,Phonebook,Call records,Messaging,Games,Java,Single_1,128GB 4GB RAM,64GB 3GB RAM,32GB 3GB RAM,Audio quality,Dual or Triple,64GB 6GB RAM,GPRS,EDGE,Stand-by,SAR EU,64GB 4GB RAM,Talk time,Infrared port,32GB 4GB RAM,Keyboard,Browser,Music play,Alert types,Languages,Clock,Alarm
maxon,Maxon MX-6877,https://fdn2.gsmarena.com/vv/bigpic/ma6877b.gif,GSM,GSM 900,,,,2000,Discontinued,110 x 43 x 22 mm (4.33 x 1.69 x 0.87 in),135 g (4.76 oz),Mini-SIM,Fixed icons,Monochrome graphic,,4 x 12 chars,,,,,No,,,,,,,No,No,No,No,No,,No,,,Removable NiMH 600 mAh battery,5,No,,,,Predictive text input,,,,,,,,,,,,,,,,20 dialed calls,SMS,,No,,,,,,,,No,No,100 h,,,4 h,,,,,,Monophonic ringtones,,Yes,Yes
maxon,Maxon MX-6879,https://fdn2.gsmarena.com/vv/bigpic/ma6879b.gif,GSM,GSM 900,,,,2000,Discontinued,110 x 43 x 22 mm (4.33 x 1.69 x 0.87 in),135 g (4.76 oz),Mini-SIM,Fixed icons,Monochrome graphic,,4 x 12 chars,,,,,No,,,,,,,No,No,No,No,No,,No,,,Removable NiMH 600 mAh battery,,No,,,,Predictive text input,,,,,,,,,,,,,,,,20 dialed calls,SMS,,No,,,,,,,,No,No,100 h,,,4 h,,,,,,Monophonic ringtones,,Yes,Yes
maxon,Maxon MX-6869,https://fdn2.gsmarena.com/vv/bigpic/ma6869b.gif,GSM,GSM 900,,,,2000,Discontinued,110 x 43 x 20 mm (4.33 x 1.69 x 0.79 in),135 g (4.76 oz),Mini-SIM,Fixed icons,Monochrome graphic,,4 x 12 chars,,,,,No,,,,,,,No,No,No,No,No,,No,,,Removable NiMH 600 mAh battery,,No,,,,Predictive text input,,,,,,,,,,,,,,,,20 dialed calls,SMS,,No,,,,,,,,No,No,100 h,,,4 h,,,,,,Monophonic ringtones,,Yes,Yes
maxon,Maxon MX-6815,https://fdn2.gsmarena.com/vv/bigpic/ma6815b.gif,GSM,GSM 900,,,,1999,Discontinued,110 x 46 x 23 mm (4.33 x 1.81 x 0.91 in),96 g (3.39 oz),Mini-SIM,Fixed icons,Monochrome graphic,,4 x 12 chars,,,,,No,,,,,,,No,No,No,No,No,,No,,,Removable NiMH 850 mAh battery,,No,,,,Predictive text input,,,,,,,,,,,,,,,,20 dialed calls,SMS,,No,,,,,,,,No,No,130 h,,,3 h,,,,,,Monophonic ringtones,,Yes,Yes
maxon,Maxon MX-6814,https://fdn2.gsmarena.com/vv/bigpic/ma6814b.gif,GSM,GSM 900,,,,1999,Discontinued,110 x 46 x 23 mm (4.33 x 1.81 x 0.91 in),96 g (3.39 oz),Mini-SIM,Fixed icons,Monochrome graphic,,4 x 12 chars,,,,,No,,,,,,,No,No,No,No,No,,No,,,Removable NiMH 850 mAh battery,,No,,,,Predictive text input,,,,,,,,,,,,,,,,20 dialed calls,SMS,,No,,,,,,,,No,No,130 h,,,3 h,,,,,,Monophonic ringtones,,Yes,Yes
maxon,Maxon MX-6811,https://fdn2.gsmarena.com/vv/bigpic/ma6811b.gif,GSM,GSM 900 / 1800,,,,1999,Discontinued,110 x 46 x 23 mm (4.33 x 1.81 x 0.91 in),96 g (3.39 oz),Mini-SIM,Fixed icons,Monochrome graphic,,4 x 12 chars,,,,,No,,,,,,,No,No,No,No,No,,No,,,Removable NiMH 550 mAh battery,6,No,,,,Predictive text input,,,,,,,,,,,,,,,,20 dialed calls,SMS,,No,,,,,,,,No,No,100 h,,,5 h,,,,,,Monophonic ringtones,,Yes,Yes
maxon,Maxon MX-6810,https://fdn2.gsmarena.com/vv/bigpic/ma6810b.gif,GSM,GSM 900 / 1800,,,,1999,Discontinued,110 x 46 x 20 mm (4.33 x 1.81 x 0.79 in),96 g (3.39 oz),Mini-SIM,Fixed icons,Monochrome graphic,,4 x 12 chars,,,,,No,,,,,,,No,No,No,No,No,,No,,,Removable NiMH 550 mAh battery,6,No,,,,Predictive text input,,,,,,,,,,,,,,,,20 dialed calls,SMS,,No,,,,,,,,No,No,100 h,,,5 h,,,,,,Monophonic ringtones,,Yes,Yes
maxon,Maxon MX-6805,https://fdn2.gsmarena.com/vv/bigpic/ma6805b.gif,GSM,GSM 900,,,,1999,Discontinued,109 x 43 x 21 mm (4.29 x 1.69 x 0.83 in),135 g (4.76 oz),Mini-SIM,Fixed icons,Monochrome graphic,,4 x 12 chars,,,,,No,,,,,,,No,No,No,No,No,,No,,,Removable NiMH 600 mAh battery,4,No,,,,Predictive text input,,,,,,,,,,,,,,,,20 dialed calls,SMS,Tetris,No,,,,,,,,No,No,100 h,,,4 h,,,,,,Monophonic ringtones,,No,No
maxon,Maxon MX-6804,https://fdn2.gsmarena.com/vv/bigpic/ma6804b.gif,GSM,GSM 900,,,,1999,Discontinued,109 x 43 x 20 mm (4.29 x 1.69 x 0.79 in),135 g (4.76 oz),Mini-SIM,Fixed icons,Monochrome graphic,,4 x 12 chars,,,,,No,,,,,,,No,No,No,No,No,,No,,,Removable NiMH 600 mAh battery,4,No,,,,Predictive text input,,,,,,,,,,,,,,,,20 dialed calls,SMS,Tetris,No,,,,,,,,No,No,100 h,,,4 h,,,,,,Monophonic ringtones,,No,No
maxon,Maxon MX-3205F,https://fdn2.gsmarena.com/vv/bigpic/ma3205b.gif,GSM,GSM 900,,,,1999,Discontinued,131 x 45 x 21 mm (5.16 x 1.77 x 0.83 in),170 g (6.00 oz),Mini-SIM,Fixed icons,Monochrome graphic,,4 x 12 chars,,,,,No,,,,,,,No,No,No,No,No,,No,,,Removable NiMH 600 mAh battery,4,No,,,,,,,,,,,,,,,,,,,,20 dialed calls,SMS,No,No,,,,,,,,No,No,50 h,,,2 h,,,,,,Monophonic ringtones,,No,No
maxon,Maxon MX-3204,https://fdn2.gsmarena.com/vv/bigpic/ma3204b.gif,GSM,GSM 900,,,,1999,Discontinued,131 x 45 x 21 mm (5.16 x 1.77 x 0.83 in),170 g (6.00 oz),Mini-SIM,Fixed icons,Monochrome graphic,,4 x 12 chars,,,,,No,,,,,,,No,No,No,No,No,,No,,,Removable NiMH 600 mAh battery,5,No,,,,,,,,,,,,,,,,,,,,20 dialed calls,SMS,No,No,,,,,,,,No,No,50 h,,,2 h,,,,,,Monophonic ringtones,,No,No
