Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Colors,_1,Models,Triple,5G bands,_1_1,Features_1,Charging,Price,Dual,Build,Protection,SAR,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,Phonebook,Call records,Messaging,Games,Java,Single_1,128GB 4GB RAM,64GB 3GB RAM,32GB 3GB RAM,Audio quality,Dual or Triple,64GB 6GB RAM,GPRS,EDGE,Stand-by,SAR EU,64GB 4GB RAM,Talk time,Infrared port,32GB 4GB RAM,Keyboard,Browser,Music play,Alert types,Languages,Clock,Alarm 
lg,LG Optimus L4 II E440,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l4-ii-e440.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/5.76 Mbps,"2013, June. Released 2013, July",Discontinued,112.5 x 64.7 x 11.9 mm (4.43 x 2.55 x 0.47 in),125 g (4.41 oz),Micro-SIM,No,"IPS LCD capacitive touchscreen, 16M colors","3.8 inches, 43.0 cm2 (~59.1% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~152 ppi density)",Android 4.1.2 (Jelly Bean),Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),4GB 512MB RAM,,LED flash,480p@30fps,3.15 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1700 mAh, removable","Black, White",,E440,,,,,,About 110 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 600 h,0.64 W/kg (head)     0.60 W/kg (body),,Up to 12 h 30 min,,,,,,,,,
lg,LG Optimus Zone VS410,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-zone-vs410pp.jpg,CDMA / EVDO,CDMA 800 / 1900,CDMA2000 1xEV-DO,,EV-DO Rev.A 3.1 Mbps,"2013, June. Released 2013, June",Discontinued,102.6 x 61.5 x 11.9 mm (4.04 x 2.42 x 0.47 in),110 g (3.88 oz),Yes,No,"TFT capacitive touchscreen, 65K colors","3.2 inches, 31.7 cm2 (~50.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~125 ppi density)",Android 2.3.6 (Gingerbread),,800 MHz,,microSDHC (dedicated slot),4GB 512MB RAM,,,Yes,3.15 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS",,No,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1540 mAh, removable",Black,,,,,,,,About 60 EUR,,,,1.18 W/kg (head)     0.72 W/kg (body),,,,,,,,,,,,,,,,,,,,,,Up to 264 h (3G),,,Up to 10 h (3G),,,,,,,,,
lg,LG Optimus F3,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-f3.jpg,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800 / 1900 - LS720,CDMA2000 1xEV-DO - LS720,25 - LS720,"HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps, EV-DO Rev.A 3.1 Mbps","2013, June. Released 2013, June",Discontinued,116.1 x 62 x 10.1 mm (4.57 x 2.44 x 0.40 in),113.4 g (3.99 oz),Micro-SIM,GSM 850 / 900 / 1800 / 1900 - for T-Mobile,"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~63.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",Android 4.1.2 (Jelly Bean),Qualcomm MSM8930 Snapdragon 400 (28 nm),Dual-core 1.2 GHz Krait,Adreno 305,microSDHC (dedicated slot),4GB 1GB RAM,,"LED flash, HDR, panorama",1080p@30fps,"5 MP, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS",Yes,No,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2460 mAh, removable","Purple, Titanium, Black (T-Mobile)",HSDPA 850 / 1700 / 1900 / 2100 - for T-Mobile,,,,eMMC 4.5,,,About 100 EUR,,,Corning Gorilla Glass 2,,,,,,,,,,,,,,VGA,,,,,,,,,Up to 456 h,,,Up to 16 h,,,,,,,,,
lg,LG Lucid2 VS870,https://fdn2.gsmarena.com/vv/bigpic/lg-lucid2-vs870.jpg,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800 / 1900,CDMA2000 1xEV-DO,13,"EV-DO Rev.A 3.1 Mbps, LTE","2013, April. Released 2013, April",Discontinued,122.5 x 62.8 x 9.8 mm (4.82 x 2.47 x 0.39 in),129 g (4.55 oz),Micro-SIM,GSM 850 / 900 / 1800 / 1900,"AH IPS LCD capacitive touchscreen, 16M colors","4.3 inches, 51.0 cm2 (~66.3% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",Android 4.1.2 (Jelly Bean),Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.2 GHz Krait,Adreno 225,microSDXC (dedicated slot),8GB 1GB RAM,,"LED flash, panorama, HDR",1080p@30fps,"5 MP, AF",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot, DLNA","4.0, A2DP, EDR","Yes, with A-GPS",,No,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2460 mAh, removable",Black,HSDPA 900 / 1900 / 2100,,,,,,,About 270 EUR,,,,0.59 W/kg (head)     1.12 W/kg (body),,,,,,,,,,,,,1.3 MP,,,,,,,,,Up to 480 h,,,Up to 7 h 30 min,,,,,,,,,
lg,LG Optimus F7,https://fdn2.gsmarena.com/vv/bigpic/lg-f7.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - for Europe,HSDPA 900 / 1900 / 2100 - for Europe,25 - LG870,"HSPA, LTE, EV-DO Rev.A 3.1 Mbps","2013, February. Released 2013, June",Discontinued,131.7 x 68.2 x 9.6 mm (5.19 x 2.69 x 0.38 in),133.2 g (4.69 oz),Micro-SIM,CDMA 800 / 1900 - US780,"True HD-IPS LCD capacitive touchscreen, 16M colors","4.7 inches, 60.5 cm2 (~67.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~313 ppi density)",Android 4.1.2 (Jelly Bean),,Dual-core 1.5 GHz,,microSDHC (dedicated slot),8GB 1GB RAM,,LED flash,1080p@30fps,"8 MP, AF",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot, DLNA",Yes,"Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2540 mAh, removable","Black, White",CDMA2000 1xEV-DO - US780,F260S,,,12 - US780,,,About 150 EUR,,,Corning Gorilla Glass 2,,,,,,,,,,,,,,1.3 MP,,,,,,,,,Up to 300 h,,,Up to 13 h,,,,,,,,,
lg,LG Optimus F6,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-f6-indigo-black.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1700 / 1900 / 2100 - D500,"4, 17 - D500","HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps","2013, August. Released 2013, September",Discontinued,128 x 65.9 x 10.2 mm (5.04 x 2.59 x 0.40 in),126 g (4.44 oz),Micro-SIM,HSDPA 850 / 900 / 1900 / 2100 - D505,"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~66.2% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~245 ppi density)","Android 4.1.2 (Jelly Bean), LG Optimus UI 4",Qualcomm MSM8930 Snapdragon 400 (28 nm),Dual-core 1.2 GHz Krait,Adreno 305,microSDHC (dedicated slot),"4GB 1GB RAM (D500), 8GB 1GB RAM (D505)",,"LED flash, panorama, HDR",1080p@30fps,"5 MP, AF (D500) 8 MP, AF (D505)",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot, DLNA","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",Yes,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2460 mAh, removable","Black, White","3, 7, 8, 20 - D505",,,,eMMC 4.5,,,About 200 EUR,,,Corning Gorilla Glass 2,0.98 W/kg (head)     1.28 W/kg (body),,,,,,,,,,,,,1.3 MP,,,,,,,,,Up to 540 h (2G) / Up to 540 h (3G),0.56 W/kg (head)     0.57 W/kg (body),,Up to 15 h (2G) / Up to 10 h (3G),,,,,,,,,
lg,LG Optimus F5,https://fdn2.gsmarena.com/vv/bigpic/lg-f5.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 1900 / 2100,"3, 7, 20 - P875","HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps","2013, February. Released 2013, May",Discontinued,126 x 64.5 x 9.3 mm (4.96 x 2.54 x 0.37 in),131 g (4.62 oz),Yes,CDMA 800 / 1900 - AS870,"IPS LCD capacitive touchscreen, 16M colors","4.3 inches, 51.0 cm2 (~62.7% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~256 ppi density)",Android 4.1.2 (Jelly Bean),Qualcomm MSM8960 Snapdragon S4 Plus,Dual-core 1.2 GHz Krait,Adreno 225,microSDHC (dedicated slot),8GB 1GB RAM,,"HDR, panorama",1080p@30fps,"5 MP, AF",720p,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, hotspot, DLNA","4.0, A2DP","Yes, with A-GPS",Yes,No,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2150 mAh, removable","Black, White",HSDPA 900 / 2100 - P875,,,,17 - AS870,,,About 220 EUR,,,,,,,,,,,,,,,,,1.3 MP,,,,,,,,,Up to 500 h (2G) / Up to 500 h (3G),0.47 W/kg (head)     0.43 W/kg (body),,Up to 12 h (2G) / Up to 8 h (3G),,,,,,,,,
lg,LG Optimus G Pro E985,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-g-pro.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - all versions,"HSDPA 900 / 2100 - E985, E986","3, 7 - E988","HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps","2013, February. Released 2013, April",Discontinued,150.2 x 76.1 x 9.4 mm (5.91 x 3.00 x 0.37 in),172 g (6.07 oz),Micro-SIM,HSDPA 850 / 1900 / 2100 - for AT&T,"True Full HD IPS Plus LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~73.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 4.1.2 (Jelly Bean), upgradable to 4.4.2 (KitKat), LG Optimus UI 3",Qualcomm APQ8064T Snapdragon S4 Pro,Quad-core 1.7 GHz Krait 300,Adreno 320,microSDXC (dedicated slot),"16GB 2GB RAM, 32GB 2GB RAM",,"LED flash, panorama, HDR","1080p@30fps, HDR","13 MP, AF",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP, aptX","Yes, with A-GPS, S-GPS, GLONASS",Yes,"Stereo FM radio, RDS","microUSB 2.0 (SlimPort), USB On-The-Go","Accelerometer, gyro, proximity, compass","Li-Ion 3140 mAh, removable","Black, White",HSDPA 850 / 900 / 2100 - E988,"F240, E980, LS980, E988, E986, F240L, F240S",,,LTE 800 / 1800 / 2600 - E986,,,About 400 EUR,,,Corning Gorilla Glass 2,0.64 W/kg (head)     1.29 W/kg (body),,Contrast ratio: 1489:1 (nominal) / 1.552:1 (sunlight),Photo / Video,Voice 72dB / Noise 66dB / Ring 72dB,Endurance rating 50h,,,,,,,,2.1 MP,,,,Noise -81.7dB / Crosstalk -80.7dB,,,,,Up to 598 h (2G) / Up to 550 h (3G),0.32 W/kg (head)     0.49 W/kg (body),,Up to 31 h (2G) / Up to 21 h (3G),Yes,,,,,,,,
lg,LG Optimus L7 II Dual P715,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l7-ii-dual-p715.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100 -  P715,,HSPA 7.2/5.76 Mbps,"2013, February. Released 2013, March",Discontinued,122.2 x 66.6 x 9.7 mm (4.81 x 2.62 x 0.38 in),115.5 g (4.06 oz),Dual SIM,HSDPA 850 / 1900 / 2100 -  P716,"IPS LCD capacitive touchscreen, 16M colors","4.3 inches, 52.6 cm2 (~64.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Android 4.1.2 (Jelly Bean),Qualcomm MSM8225 Snapdragon S4 Play,Dual-core 1.0 GHz Cortex-A5,Adreno 203,microSDHC (dedicated slot),4GB 768MB RAM,,LED flash,480p@30fps,"8 MP, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA","3.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2460 mAh, removable","Black, White",,,,,,,,About 150 EUR,,,,,,,,,,,,,,,,,VGA,,,,,,,,,Up to 800 h (2G) / Up to 800 h (3G),0.49 W/kg (head)     0.69 W/kg (body),,Up to 9 h 30 min (2G) / Up to 12 h (3G),,,,,,,,,
lg,LG Optimus L7 II P710,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l7-ii.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - all versions,HSDPA 900 / 1900 / 2100 or 900 / 1700 / 2100 - P710,,HSPA 7.2/5.76 Mbps,"2013, February. Released 2013, March",Discontinued,121.5 x 66.6 x 9.7 mm (4.78 x 2.62 x 0.38 in),118 g (4.16 oz),Micro-SIM,HSDPA 850 / 1900 / 2100 - P714,"IPS LCD capacitive touchscreen, 16M colors","4.3 inches, 52.6 cm2 (~65.0% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)","Android 4.1.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Qualcomm MSM8225 Snapdragon S4 Play,Dual-core 1.0 GHz Cortex-A5,Adreno 203,microSDHC (dedicated slot),4GB 768MB RAM,,LED flash,w480p@30fps,"8 MP, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot, DLNA","3.0, A2DP","Yes, with A-GPS",Yes (market dependent),"FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2460 mAh, removable","Black, White",,P710,,,,,,About 180 EUR,,,,0.50 W/kg (head)     1.11 W/kg (body),,,,,,,,,,,,,VGA,,,,,,,,,Up to 800 h (3G),0.66 W/kg (head)     0.57 W/kg (body),,Up to 12 h (3G),,,,,,,,,
lg,LG Optimus L5 II Dual E455,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l5-ii-dual2.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,,HSPA 7.2/5.76 Mbps,"2013, February. Released 2013, April",Discontinued,118.4 x 62.2 x 9.2 mm (4.66 x 2.45 x 0.36 in),100 g (3.53 oz),"Dual SIM (Mini-SIM, dual stand-by)",No,"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~61.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","Android 4.1.2 (Jelly Bean), LG Optimus UI 3",Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),"4GB (1.75GB user available), 512MB RAM",,LED flash,480p@30fps,"5 MP, AF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","3.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1700 mAh, removable","Indigo Black, White, Pink, Titan",,,,,,,,About 120 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 642 h,0.43 W/kg (head)     0.66 W/kg (body),,Up to 10 h,,,,,,,,,
lg,LG Optimus L5 II E460,https://fdn2.gsmarena.com/vv/bigpic/lg-l5-ii-.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/5.76 Mbps,"2013, February. Released 2013, April",Discontinued,117.5 x 62.2 x 9.2 mm (4.63 x 2.45 x 0.36 in),103.3 g (3.63 oz),Micro-SIM,No,"IPS LCD capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~62.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)","Android 4.1.2 (Jelly Bean), upgradable to 4.4.2 (KitKat)",Mediatek MT6575 (40 nm),1.0 GHz Cortex-A9,PowerVR SGX531,microSDHC (dedicated slot),"4GB (1.4GB user available), 512MB RAM",,LED flash,480p@30fps,"5 MP, AF",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","3.0, A2DP","Yes, with A-GPS",Yes,"FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 1700 mAh, removable","Indigo Black, White, Pink, Titan",,,,,,,,About 140 EUR,,,,0.60 W/kg (head)     1.18 W/kg (body),,,,,,,,,,,,,,,,,,,,,,Up to 550 h (2G) / Up to 550 h (3G),0.87 W/kg (head)     0.63 W/kg (body),,Up to 10 h (2G) / Up to 9 h (3G),,,,,,,,,
lg,LG Optimus L3 II Dual E435,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l3-ii-dual.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,,HSPA 7.2/5.76 Mbps,"2013, February. Released 2013, April",Discontinued,102.9 x 61.3 x 11.9 mm (4.05 x 2.41 x 0.47 in),110 g (3.88 oz),Dual SIM (Mini-SIM),No,IPS LCD capacitive touchscreen,"3.2 inches, 31.7 cm2 (~50.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~125 ppi density)",Android 4.1.2 (Jelly Bean),Qualcomm MSM7225A Snapdragon S1,1.0 GHz Cortex-A5,Adreno 200,microSDHC (dedicated slot),"4GB (1.6GB user available), 512MB RAM",,,480p@30fps,3.15 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS, GLONASS",,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 1540 mAh, removable","Indigo Black, Titanium silver, White",,,,,,,,About 90 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 730 h (2G) / Up to 680 h (3G),0.74 W/kg (head)     0.44 W/kg (body),,Up to 16 h 30 min (2G) / Up to 11 h 30 min (3G),,,,,,,,,
lg,LG Optimus L3 II E430,https://fdn2.gsmarena.com/vv/bigpic/lg-l3-ii.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,HSPA 7.2/5.76 Mbps,"2013, February. Released 2013, April",Discontinued,102.6 x 61.1 x 11.9 mm (4.04 x 2.41 x 0.47 in),107 g (3.77 oz),Mini-SIM,No,IPS LCD capacitive touchscreen,"3.2 inches, 31.7 cm2 (~50.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~125 ppi density)",Android 4.1.2 (Jelly Bean),Qualcomm MSM7225A Snapdragon S1,1.0 GHz Cortex-A5,Adreno 200,microSDHC (dedicated slot),"4GB (1.6GB user available), 512MB RAM",,,480p@30fps,3.15 MP,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 1540 mAh, removable","Indigo Black, Titanium silver, White",,,,,,,,About 90 EUR,,,,1.02 W/kg (head)     1.23 W/kg (body),,,,,,,,,,,,,,,,,,,,,,Up to 608 h (2G) / Up to 700 h (3G),1.00 W/kg (head)     0.52 W/kg (body),,Up to 11 h 30 min (2G) / Up to 10 h (3G),,,,,,,,,
lg,LG Optimus L1 II E410,https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l1-ii.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100,,HSPA 7.2/5.76 Mbps,"2013, February. Released 2013, April",Discontinued,102.9 x 59.2 x 12.2 mm (4.05 x 2.33 x 0.48 in),105 g (3.70 oz),Mini-SIM,No,"TFT capacitive touchscreen, 256K colors","3.0 inches, 27.9 cm2 (~45.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~133 ppi density)",Android 4.1.2 (Jelly Bean),Qualcomm MSM7225A-AB Snapdragon S1,1.0 GHz Cortex-A5,Adreno 200,microSDHC (dedicated slot),"4GB (1.6GB user available), 512MB RAM",,,480p@30fps,2 MP,,Yes,Yes,Wi-Fi 802.11 b/g/n,"3.0, A2DP","Yes, with A-GPS",,"FM radio, RDS",microUSB 2.0,"Accelerometer, proximity","Li-Ion 1540 mAh, removable","Black, White",,,,,,,,About 60 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 400 h,0.63 W/kg (head)     0.52 W/kg (body),,Up to 4 h,,,,,,,,,
lg,LG Nexus 4 E960,https://fdn2.gsmarena.com/vv/bigpic/lg-nexus-4-new.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1700 / 1900 / 2100,,HSPA 42.2/5.76 Mbps,"2012, October. Released 2012, November",Discontinued,133.9 x 68.7 x 9.1 mm (5.27 x 2.70 x 0.36 in),139 g (4.90 oz),Micro-SIM,HSDPA 900 / 2100,"True HD IPS Plus capacitive touchscreen, 16M colors","4.7 inches, 62.9 cm2 (~68.3% screen-to-body ratio)","768 x 1280 pixels, 5:3 ratio (~318 ppi density)","Android 4.2 (Jelly Bean), upgradable to 5.1 (Lollipop)",Qualcomm APQ8064 Snapdragon S4 Pro,Quad-core 1.5 GHz Krait,Adreno 320,No,"8GB 2GB RAM, 16GB 2GB RAM",,LED flash,1080p@30fps,"8 MP, 1/4.0"", AF",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",Yes,No,microUSB 2.0 (SlimPort),"Accelerometer, gyro, proximity, compass, barometer","Li-Po 2100 mAh, non-removable","Black, White",,Nexus 4,,,,,Qi wireless charging,About 250 EUR,,,Corning Gorilla Glass 2,0.55 W/kg (head)     1.27 W/kg (body),Basemark X: 6639,Contrast ratio: 1341 (nominal) / 1.926:1 (sunlight),Photo / Video,Voice 71dB / Noise 66dB / Ring 78dB,Endurance rating 32h,,,,,,,,1.3 MP,,,,Noise -82.3dB / Crosstalk -82.0dB,,,,,Up to 390 h (3G),0.41 W/kg (head)     0.48 W/kg (body),,Up to 15 h (3G),,,,,,,,,
lg,LG A390,https://fdn2.gsmarena.com/vv/bigpic/lg-a390.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM1 & SIM 2,,,,2013. Released 2013,Discontinued,114.4 x 51.8 x 13.2 mm (4.50 x 2.04 x 0.52 in),92 g (3.25 oz),"Dual SIM (Mini-SIM, dual stand-by)",No,TFT,"2.2 inches, 15.0 cm2 (~25.3% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,Mediatek MT6255,416 MHz,,microSDHC (dedicated slot),40MB,,,Yes,1.3 MP,,Yes,Yes,No,"2.1, EDR",No,,"FM radio, recording",2.0,,"Li-Ion 1700 mAh, removable",Black,MP3/WAV/AAC player MP4/H.263 player Organizer Predictive text input,,,,,,,About 40 EUR,,,,,,,,,,,,1000 entries,Yes,"SMS, MMS",Yes,Yes,,,,,,,,Class 12,No,Up to 800 h,,,Up to 15 h,,,,,,,,,
lg,LG A395,https://fdn2.gsmarena.com/vv/bigpic/lg-a395.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 & SIM 3 & SIM 4,,,,2013. Released 2013,Discontinued,114.4 x 51.6 x 13 mm (4.50 x 2.03 x 0.51 in),97 g (3.42 oz),Quad SIM (Mini-SIM),No,"TFT, 256K colors","2.2 inches, 15.0 cm2 (~25.4% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,Mediatek MT6253,104 MHz,No,microSDHC (dedicated slot),128MB,,,Yes,1.3 MP,,Yes,Yes,No,"2.1, EDR",No,,FM radio,2.0,,"Li-Ion 1500 mAh, removable","Black, Silver",MP3/WAV/AAC player MP4/H.263 player Organizer Predictive text input,,,,,,,About 90 EUR,,,,,,,,,,,,1000 entries,Yes,"SMS, MMS",Yes,Yes,,,,,,,,Class 12,No,,,,,,,,,,,,,
lg,LG C299,https://fdn2.gsmarena.com/vv/bigpic/lg-c299.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2  & SIM 3 & SIM 4,,,,2013. Released 2013,Discontinued,110 x 70 x 10 mm (4.33 x 2.76 x 0.39 in),101 g (3.56 oz),Quad SIM (Mini-SIM),No,"TFT, 256K colors","2.2 inches, 15.0 cm2 (~19.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,microSD (dedicated slot),128MB,,,Yes,VGA,,Yes,Yes,No,Yes,No,,FM radio,Proprietary,,"Li-Ion 950 mAh, removable",Gray,MP3/WAV/AAC/WMA player MP4/H.263 player Organizer Predictive text input,,,,,,,,,,,,,,,,,,,Yes,Yes,"SMS(threaded view), MMS, Email",Yes,No,,,,,,,,Yes,Yes,,,,,,,QWERTY,,,,,,
lg,LG Tri Chip C333,https://fdn2.gsmarena.com/vv/bigpic/lg-tri-chip-c333.jpg,GSM,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2  & SIM 3,,,,"2012, September. Released 2012, September",Discontinued,108.9 x 59.6 x 12.1 mm (4.29 x 2.35 x 0.48 in),98.2 g (3.46 oz),Triple SIM (Mini-SIM),No,"TFT, 256K colors","2.3 inches, 16.4 cm2 (~25.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~174 ppi density)",,Mediatek MT6236,,,"microSDHC (dedicated slot), 2 GB included",78.4MB,,,Yes,3.15 MP,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, EDR",No,,"FM radio, recording",2.0,,"Li-Ion 1110 mAh, removable",Black,SNS applications MP3/WAV/AAC+ player MP4/H.263 player Organizer Voice memo Predictive text input,,,,,,,About 100 EUR,,,,,,,,,,,,"1000 entries, Photocall",Yes,"SMS(threaded view), MMS, Email, Push Email, IM",Yes,,,,,,,,,Yes,Yes,,0.70 W/kg (head)     0.28 W/kg (body),,,,,QWERTY,,,,,,
