Brand,Model Name,Model Image,Technology,2G bands,,3G bands,_1,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,_1_1,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Features_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Price,256GB 8GB RAM,Quad,Models,128GB 4GB RAM,Dual,64GB 4GB RAM,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,SAR,32GB 3GB RAM,32GB 2GB RAM,Protection,256GB 12GB RAM,SAR EU,Audio quality,Infrared port,Dual_1,Talk time,Stand-by,GPRS,EDGE,Keyboard,Phonebook,Call records,Messaging,Games,Java,Music play,Browser,Alert types,Languages,Clock,Alarm,16GB 2GB RAM,128GB 8GB RAM,64GB 6GB RAM,16GB 1GB RAM,4GB 512MB,Five,8GB 1GB RAM,32GB 4GB RAM,4GB 512MB RAM,16GB 3GB RAM 
nokia,Nokia Asha 302,https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-302-ofic.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,HSDPA 850 / 900 / 1700 / 1900 / 2100,SNS integration MP4/H.264/WMV player MP3/WAV/WMA/AAC player Organizer Voice memo Predictive text input,,,HSPA 14.4/5.76 Mbps,"2012, February. Released 2012, March",Discontinued,"115.2 x 58.9 x 13.5 mm, 77 cc (4.54 x 2.32 x 0.53 in)",106 g (3.74 oz),,Mini-SIM,,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~26.3% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",,,1.0 GHz,,microSDHC (dedicated slot),100MB 256MB ROM 128MB RAM,3.15 MP,,480p@15fps,,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP, EDR",No,,"Stereo FM radio, RDS","microUSB 2.0, USB On-The-Go",,Removable Li-Ion 1320 mAh battery (BL-5J),,"Dark Grey, Mid Blue, Plum Red, White, Golden Light",About 80 EUR,,,,,,,,,Contrast ratio: 602 (nominal) / 1.537:1 (sunlight),Photo,Voice 77dB / Noise 75dB / Ring 83dB,,,1.27 W/kg (head)     1.01 W/kg (body),,,,,1.11 W/kg (head),Noise -87.5dB / Crosstalk -88.3dB,,,Up to 9 h (2G) / Up to 5 h 50 min (3G),Up to 707 h (2G) / Up to 830 h (3G),,,QWERTY,"Yes, Photocall","20 dialed, 20 received, 20 missed calls","SMS, MMS, Email, Push Email, IM",Yes,"Yes, MIDP 2.0",Up to 50 h,,,,,,,,,,,,,,,
nokia,Nokia Asha 203,https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-203.jpg,GSM,GSM 900 / 1800 - RM-833,GSM 850 / 1900 - RM-832,,No,,,,"2012, February. Released 2012, May",Discontinued,"114.8 x 49.8 x 13.9 mm, 91.5 cc (4.52 x 1.96 x 0.55 in)",90 g (3.17 oz),,Mini-SIM,SNS integration MP4/H.264/WMV player MP3/WAV/WMA/eAAC+ player Organizer Voice memo Predictive text input,TFT resistive touchscreen,"2.4 inches, 17.8 cm2 (~31.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),10MB 32MB ROM 16MB RAM,2 MP,,176x144@15fps,,,,Yes,Yes,No,"2.1, A2DP, EDR",No,,"Stereo FM radio, RDS, recording",microUSB 2.0,,Removable Li-Ion 1020 mAh battery (BL-5C),,"Dark Red, Dark Grey, Silver White",About 80 EUR,,,,,,,,,,,,,,1.10 W/kg (head)     0.88 W/kg (body),,,,,0.65 W/kg (head),,,,Up to 5 h,Up to 650 h,Class 12,Class 12,,"1000 entries, Photocall",Yes,"SMS, MMS, Email, IM",Yes,"Yes, MIDP 2.1",Up to 25 h,,,,,,,,,,,,,,,
nokia,Nokia Asha 202,https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-202.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,No,,SNS integration MP4/H.264/WMV player MP3/WAV/WMA/eAAC+ player Organizer Voice memo Predictive text input,,,,"2012, February. Released 2012, June",Discontinued,"114.8 x 49.8 x 13.9 mm, 91.5 cc (4.52 x 1.96 x 0.55 in)",90 g (3.17 oz),,Dual SIM (Mini-SIM),,TFT resistive touchscreen,"2.4 inches, 17.8 cm2 (~31.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),10MB 32MB ROM 16MB RAM,2 MP,,176x144@15fps,,,,Yes,Yes,No,"2.1, EDR",No,,"Stereo FM radio, RDS, recording",microUSB 2.0,,Removable Li-Ion 1020 mAh battery (BL-5C),,"Dark Red, Black, Silver White, Dark Grey, Golden White",About 70 EUR,,,,,,,,,,,,,,1.27 W/kg (head)     1.01 W/kg (body),,,,,1.11 W/kg (head),,,,Up to 5 h,Up to 400 h,Class 12,Class 12,,"1000 entries, Photocall","20 dialed, 20 received, 20 missed calls","SMS, MMS, Email, IM",Yes,"Yes, MIDP 2.1",Up to 25 h,,,,,,,,,,,,,,,
nokia,Nokia Lumia 900,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-900-white.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Nokia ClearBlack display,HSDPA 850 / 900 / 1900 / 2100,MP3/WAV/eAAC+/WMA player MP4/H.264/WMV player Document viewer/editor Video/photo editor,,,HSPA 42.2/5.76 Mbps,"2012, February. Released 2012, May",Discontinued,"127.8 x 68.5 x 11.5 mm, 90 cc (5.03 x 2.70 x 0.45 in)",160 g (5.64 oz),,Micro-SIM,,"AMOLED capacitive touchscreen, 16M colors","4.3 inches, 52.6 cm2 (~60.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Microsoft Windows Phone 7.5 Mango,Qualcomm APQ8055 Snapdragon S2,1.4 GHz Scorpion,Adreno 205,No,16GB 512MB RAM,"8 MP, AF","Carl Zeiss optics, dual-LED flash",720p@30fps,1 MP,,VGA@15fps,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP, EDR","Yes, with A-GPS, GLONASS",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, gyro, proximity, compass",Non-removable Li-Ion 1830 mAh battery (BP-6EW),,"Black, cyan, white, magenta",About 160 EUR,,,,,,,,,Contrast ratio: Infinite (nominal) / 2.562:1 (sunlight),Photo / Video,Voice 70dB / Noise 68dB / Ring 75dB,Endurance rating 38h,,1.29 W/kg (head)     0.95 W/kg (body),,,Corning Gorilla Glass,,1.33 W/kg (head),,,,Up to 7 h (2G) / Up to 7 h (3G),Up to 300 h (2G) / Up to 300 h (3G),,,,,,,,,Up to 60 h,,,,,,,,,,,,,,,
nokia,Nokia Lumia 900 AT&T,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-900-black.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,Nokia ClearBlack display,HSDPA 850 / 1900 / 2100,MP3/WAV/eAAC+/WMA player MP4/H.264/WMV player Document viewer/editor Video/photo editor,"4, 17",,"HSPA 21.1/5.76 Mbps, LTE Cat3 100/50 Mbps","2012, January. Released 2012, April",Discontinued,"127.8 x 68.5 x 11.5 mm, 90 cc (5.03 x 2.70 x 0.45 in)",160 g (5.64 oz),,Micro-SIM,,"AMOLED capacitive touchscreen, 16M colors","4.3 inches, 52.6 cm2 (~60.1% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",Microsoft Windows Phone 7.5 Mango,Qualcomm APQ8055 Snapdragon S2,1.4 GHz Scorpion,Adreno 205,No,16GB 512MB RAM,"8 MP, AF","Carl Zeiss optics, dual-LED flash",720p@30fps,1.3 MP,,VGA@30fps,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP, EDR","Yes, with A-GPS",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, gyro, proximity, compass",Non-removable Li-Ion 1830 mAh battery (BP-6EW),,"Matte black, cyan, pink",About 160 EUR,,,,,,,,,,,,Endurance rating 29h,,1.51 W/kg (head)     1.30 W/kg (body),,,Corning Gorilla Glass,,1.24 W/kg (head),,,,Up to 7 h,Up to 300 h,,,,,,,,,Up to 60 h,,,,,,,,,,,,,,,
nokia,Nokia 801T,https://fdn2.gsmarena.com/vv/bigpic/nokia-801t.jpg,GSM,GSM 850 / 900 / 1800 / 1900,TD-SCDMA,TD-SCDMA,ClearBlack display,,,TD-SCDMA,"2011, December. Released 2012, September",Discontinued,"125.2 x 65 x 12.8 mm, 83.2 cc (4.93 x 2.56 x 0.50 in)",170 g (6.00 oz),,Mini-SIM,CMMB mobile TV TV Out with composite MP3/WMA/WAV/eAAC+ player MP4/H.264/WMV player Voice command/dial Document viewer Video/photo editor Predictive text input,"TFT capacitive touchscreen, 16M colors","4.0 inches, 44.1 cm2 (~54.2% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~184 ppi density)",Symbian Anna OS,Broadcom BCM2727,680 MHz ARM 11,,microSDHC (dedicated slot),8GB 256MB RAM,8 MP,Dual-LED flash,720p@30fps,VGA,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"3.0, A2DP","Yes, with A-GPS",Yes,"Stereo FM radio, RDS","microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass",Removable Li-Ion 1300 mAh battery (BP-3L),,Black,About 220 EUR,,,,,,,,,,,,,,,,,,,,,,,Up to 5 h 40 min (2G) / Up to 8 h (3G),Up to 400 h (2G) / Up to 400 h (3G),Yes,Yes,,,,,,,Up to 65 h,,,,,,,,,,,,,,,
nokia,Nokia X2-02,https://fdn2.gsmarena.com/vv/bigpic/nokia-x2-02.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,No,,SNS applications MP4/WMV/H.263 player MP3/WAV/WMA/AAC+ player Organizer Voice memo Predictive text input,,,,"2011, December. Released 2012, January",Discontinued,"113 x 50 x 15 mm, 125.5 cc (4.45 x 1.97 x 0.59 in)",71 g (2.50 oz),,Dual SIM (Mini-SIM),,TFT,"2.2 inches, 15.0 cm2 (~26.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,microSDHC (dedicated slot),10MB 64MB ROM 32MB RAM,2 MP,,Yes,,,,Yes,Yes,No,"2.1, A2DP, EDR",No,,"Stereo FM radio, RDS, recording; FM transmitter, built-in antenna",microUSB 2.0,,Removable Li-Ion 1020 mAh battery (BL-5C),,"Bright Red, Dark Silver, Orange, Violet, Ocean Blue",About 60 EUR,,,,,,,,,,,Voice 78dB / Noise 75dB / Ring 82dB,,,,,,,,0.91 W/kg (head),Noise -89.1dB / Crosstalk -89.6dB,,,Up to 9 h 50 min,Up to 443 h,Class 12,Class 12,,"Yes, Photocall",Yes,"SMS, MMS, Email, IM",Yes,"Yes, MIDP 2.1",,,,,,,,,,,,,,,,
nokia,Nokia Lumia 800,https://fdn2.gsmarena.com/vv/bigpic/nokia-800-ofic.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 1900 / 2100 - RM-801 CV,HSDPA 850 / 900 / 1900 / 2100 - RM-819,HSDPA 850 / 1900 / 2100 - for Canada,,,HSPA 14.4/5.76 Mbps,"2011, October. Released 2011, November",Discontinued,"116.5 x 61.2 x 12.1 mm, 76.1 cc (4.59 x 2.41 x 0.48 in)",142 g (5.01 oz),,Micro-SIM,MP3/WAV/eAAC+/WMA player MP4/H.264/WMV player Document viewer/editor Video/photo editor,"AMOLED capacitive touchscreen, 16M colors","3.7 inches, 39.0 cm2 (~54.7% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)","Microsoft Windows Phone 7.5 Mango, upgradable to 7.8",Qualcomm MSM8255 Snapdragon S2,1.4 GHz Scorpion,Adreno 205,No,16GB 512MB RAM,"8 MP, AF","Carl Zeiss optics, dual-LED flash",720p@30fps,,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP, EDR","Yes, with A-GPS",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Non-removable Li-Ion 1450 mAh battery (BV-5JW),,"Black, Cyan, Magenta, White",About 140 EUR,,,,,,,,,Contrast ratio: Infinite (nominal),Photo / Video,Voice 60dB / Noise 59dB / Ring 61dB,Endurance rating 35h,,1.27 W/kg (head)     1.08 W/kg (body),,,Corning Gorilla Glass,,0.94 W/kg (head),Noise -87.3dB / Crosstalk -87.8dB,,,Up to 13 h (2G) / Up to 9 h 30 min (3G),Up to 265 h (2G) / Up to 335 h (3G),,,,,,,,,Up to 55 h,,,,,,,,,,,,,,,
nokia,Nokia Lumia 710 T-Mobile,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-710-t-mobile.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Nokia ClearBlack display,HSDPA 850 / 1700 / 1900 / 2100,No,,,HSPA 14.4/5.76 Mbps,"2011, December. Released 2012, January",Discontinued,"119 x 62.4 x 12.5 mm, 81.1 cc (4.69 x 2.46 x 0.49 in)",125.5 g (4.41 oz),,Micro-SIM,MP3/WAV/eAAC+/WMA player MP4/H.264/WMV player Document viewer/editor Video/photo editor,"TFT capacitive touchscreen, 16M colors","3.7 inches, 39.0 cm2 (~52.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)",Microsoft Windows Phone 7.5 Mango,Qualcomm MSM8255 Snapdragon S2,1.4 GHz Scorpion,Adreno 205,No,8GB 512MB RAM,"5 MP, AF",LED flash,720p@30fps,,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP, EDR","Yes, with A-GPS",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1300 mAh battery (BP-3L),,"Black, white/black",About 130 EUR,,,,,,,,,,,,,,1.06 W/kg (head)     0.94 W/kg (body),,,Corning Gorilla Glass,,1.30 W/kg (head),,,,Up to 7 h,Up to 396 h,,,,,,,,,,,,,,,,,,,,,,,,
nokia,Nokia Lumia 710,https://fdn2.gsmarena.com/vv/bigpic/nokia-lumia-710.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1700 / 1900 / 2100 - For Canada,HSDPA 900 / 1900 / 2100 - RM-803,Nokia ClearBlack display,,,HSPA 14.4/5.76 Mbps,"2011, October. Released 2011, December",Discontinued,"119 x 62.4 x 12.5 mm, 81.1 cc (4.69 x 2.46 x 0.49 in)",125.5 g (4.41 oz),,Micro-SIM,MP3/WAV/eAAC+/WMA player MP4/H.264/WMV player Document viewer/editor Video/photo editor,"TFT capacitive touchscreen, 16M colors","3.7 inches, 39.0 cm2 (~52.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~252 ppi density)",Microsoft Windows Phone 7.5 Mango,Qualcomm MSM8255 Snapdragon S2,1.4 GHz Scorpion,Adreno 205,No,8GB 512MB RAM,"5 MP, AF",LED flash,720p@30fps,,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP, EDR","Yes, with A-GPS",,"Stereo FM radio, RDS",microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion 1300 mAh battery (BP-3L),,"Black, White (front)/ black, white, cyan, fuchsia, yellow (back)",About 100 EUR,,,,,,,,,Contrast ratio: 1115:1 (nominal),Photo / Video,Voice 65dB / Noise 61dB / Ring 65dB,Endurance rating 27h,,1.06 W/kg (head)     0.94 W/kg (body),,,Corning Gorilla Glass,,1.30 W/kg (head),Noise -80.9dB / Crosstalk -85.7dB,,,Up to 6 h 50 min (2G) / Up to 7 h 40 min (3G),Up to 400 h (2G) / Up to 400 h (3G),,,,,,,,,Up to 38 h,,,,,,,,,,,,,,,
nokia,Nokia Asha 303,https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-303.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,HSDPA 850 / 900 / 1700 / 1900 / 2100,SNS integration MP4/H.264/WMV player MP3/WAV/WMA/AAC player Organizer Voice memo Predictive text input,,,HSPA 10.2/2 Mbps,"2011, October. Released 2011, December",Discontinued,"116.5 x 55.7 x 13.9 mm, 72 cc (4.59 x 2.19 x 0.55 in)",99 g (3.49 oz),,Mini-SIM,,"TFT capacitive touchscreen, 256K colors","2.6 inches, 20.9 cm2 (~32.3% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~154 ppi density)",,,1.0 GHz,,microSDHC (dedicated slot),"170MB (100MB user available), 256MB ROM, 128MB RAM",3.2 MP,fixed focus,480p@15fps,,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"2.1, A2DP, EDR",No,,"Stereo FM radio, RDS","microUSB 2.0, USB On-The-Go",,Removable Li-Ion 1300 mAh battery (BP-3L),,"Red, Graphite, Silver White, Aqua, Green, Purple",About 110 EUR,,,,,,,,,Contrast ratio: 498:1 (nominal),Photo,Voice 77dB / Noise 72dB / Ring 78dB,,,1.16 W/kg (head)     1.10 W/kg (body),,,,,0.79 W/kg (head),Noise -87.5dB / Crosstalk -73.3dB,,,Up to 8 h 10 min (2G) / Up to 7 h 10 min (3G),Up to 720 h (2G) / Up to 840 h (3G),,,QWERTY,"Yes, Photocall",Yes,"SMS(threaded view), MMS, Email, Push Email, IM",Yes + downloadable,"Yes, MIDP 2.1",Up to 47 h,,,,,,,,,,,,,,,
nokia,Nokia Asha 300,https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-300.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,HSDPA 850 / 900 / 1900 / 2100,SNS integration MP4/H.264/WMV player MP3/WAV/WMA/AAC player Organizer Voice memo Predictive text input,,,HSPA 10.2/2 Mbps,"2011, October. Released 2011, November",Discontinued,"112.8 x 49.5 x 12.7 mm, 59 cc (4.44 x 1.95 x 0.5 in)",85 g (3.00 oz),,Mini-SIM,,"TFT resistive touchscreen, 256K colors","2.4 inches, 17.8 cm2 (~31.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",,,1.0 GHz,,microSDHC (dedicated slot),140MB 256MB ROM 128MB RAM,5 MP,fixed focus,480p@15fps,,,,Yes,Yes,No,"2.1, A2DP, EDR",No,,"Stereo FM radio, RDS","microUSB 2.0, USB On-The-Go",Proximity,Removable Li-Ion 1110 mAh battery (BL-4U),,"Graphite, Night Shade, Gold, White Silver, Pink, Red",About 70 EUR,,,,,,,,,Contrast ratio: 856:1 (nominal),Photo,Voice 75dB / Noise 66dB / Ring 75dB,,,,,,,,1.51 W/kg (head),Noise -87.9dB / Crosstalk -86.8dB,,,Up to 6 h 54 min (2G) / Up to 4 h 18 min (3G),Up to 550 h (2G) / Up to 597 h (3G),,,,"Yes, Photocall",Yes,"SMS(threaded view), MMS, Email, Push Email, IM",Yes + downloadable,"Yes, MIDP 2.1",Up to 28 h,,,,,,,,,,,,,,,
nokia,Nokia Asha 201,https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-201.jpg,GSM,GSM 900 / 1800 - RM-799,GSM 850 / 1900 - RM-800,,No,,,,"2011, October. Released 2012, February",Discontinued,"115.5 x 61.1 x 14 mm, 47.7 cc (4.55 x 2.41 x 0.55 in)",105 g (3.70 oz),,Mini-SIM,SNS integration MP4/H.264/WMV player MP3/WAV/WMA/AAC player Organizer Voice memo Predictive text input,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~25.3% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),10MB 64MB ROM 32MB RAM,2 MP,,176x144@10fps,,,,Yes,Yes,No,"2.1, EDR",No,,"Stereo FM radio, RDS, recording",microUSB 2.0,,Removable Li-Ion 1430 mAh battery (BL-5J),,"Graphite, Green, Blue, Aqua, Pearl White, Light Pink, Pink, Orange",About 50 EUR,,,,,,,,,,,,,,1.28 W/kg (head)     0.92 W/kg (body),,,,,0.95 W/kg (head),,,,Up to 7 h,Up to 888 h,Class 12,Class 12,QWERTY,"Yes, Photocall",Yes,"SMS(threaded view), MMS, Email, IM",Yes + downloadable,"Yes, MIDP 2.1",Up to 52 h,,,,,,,,,,,,,,,
nokia,Nokia Asha 200,https://fdn2.gsmarena.com/vv/bigpic/nokia-asha-201.jpg,GSM,GSM 900 / 1800 - SIM 1 & SIM 2,No,,SNS integration MP4/H.264/WMV player MP3/WAV/WMA/AAC player Organizer Voice memo Predictive text input,,,,"2011, October. Released 2011, December",Discontinued,"115.4 x 61.1 x 14 mm, 47.7 cc (4.54 x 2.41 x 0.55 in)",105 g (3.70 oz),,"Dual SIM (Mini-SIM, dual stand-by)",,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~25.3% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~167 ppi density)",,,,,microSDHC (dedicated slot),10MB 64MB ROM 32MB RAM,2 MP,,176x144@10fps,,,,Yes,Yes,No,"2.1, EDR",No,,"Stereo FM radio, RDS, recording",microUSB 2.0,,Removable Li-Ion 1430 mAh battery (BL-5J),,"Graphite, Green, Blue, Aqua, Pearl White, Light Pink, Pink, Orange",About 50 EUR,,,,,,,,,Contrast ratio: 746:1 (nominal),,Voice 71dB / Noise 68dB / Ring 73dB,,,,,,,,0.89 W/kg (head),Noise -81.2dB / Crosstalk -78.1dB,,,Up to 7 h,Up to 552 h,Class 12,Class 12,QWERTY,"Yes, Photocall",Yes,"SMS(threaded view), MMS, Email, IM",Yes + downloadable,"Yes, MIDP 2.1",Up to 52 h,,,,,,,,,,,,,,,
nokia,Nokia 603,https://fdn2.gsmarena.com/vv/bigpic/nokia-603-ofic.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Nokia ClearBlack display,HSDPA 850 / 900 / 1700 / 1900 / 2100,No,,,HSPA 14.4/5.76 Mbps,"2011, October. Released 2011, October",Discontinued,"113.5 x 57.1 x 12.7 mm, 74 cc (4.47 x 2.25 x 0.5 in)",109.6 g (3.84 oz),,Micro-SIM,SNS integration MP4/WMV/H.264 player MP3/WAV/еAAC+ player Dolby Digital Plus (via FP1 update) Photo editor Organizer Quickoffice document editor Adobe PDF Reader Voice command/dial Predictive text input,"IPS LCD capacitive touchscreen, 16M colors","3.5 inches, 33.8 cm2 (~52.1% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~210 ppi density)","Symbian Belle, upgradable to Belle FP1",,1.0 GHz,,microSDHC (dedicated slot),"2GB (340MB user available), 512MB RAM, 1GB ROM",5 MP,fixed focus,720p@30fps,,,,Yes,Yes,Wi-Fi 802.11 b/g/n,"3.0, A2DP","Yes, with A-GPS",Yes,"Stereo FM radio, RDS","microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass",Removable Li-Ion battery (BP-3L),,"Black, white (front panel)/ black, white, fuchsia, green, yellow, blue (back panel)",About 100 EUR,,,,,,,,,,,,,,1.33 W/kg (head)     1.02 W/kg (body),,,Scratch-resistant glass,,0.98 W/kg (head),,,,Up 16 h (2G) / Up to 7 h (3G),Up to 460 h (2G) / Up to 490 h (3G),,,,,,,,,Up to 75 h,,,,,,,,,,,,,,,
nokia,Nokia C2-05,https://fdn2.gsmarena.com/vv/bigpic/nokia-c2-05.jpg,GSM,GSM 900 / 1800,GSM 850 / 1900,,No,,,,"2011, October. Released 2011, December",Discontinued,"99.4 x 47.8 x 16.3 mm, 59.5 cc (3.91 x 1.88 x 0.64 in)",98.5 g (3.46 oz),,Mini-SIM,"Facebook, Twitter applications MP4/H.263 player MP3/eAAC+ player Nokia Maps Organizer Voice memo Predictive text input","TFT, 65K colors","2.0 inches, 12.4 cm2 (~26.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,microSDHC (dedicated slot),64MB,VGA,,Yes,,,,Yes,Yes,No,"2.1, A2DP, EDR",No,,"FM radio, recording",microUSB 2.0,,Removable Li-Ion 860 mAh battery (BL-4C),,"Dynamic Gray, Peacock Blue, Pink",About 60 EUR,,,,,,,,,,,,,,,,,,,0.60 W/kg (head),,,,Up to 5 h,Up to 600 h,Class 12,Class 12,,"1000 entries, Photocall",Yes,"SMS(threaded view), MMS, Email, IM",Yes + downloadable,"Yes, MIDP 2.1",,,,,,,,,,,,,,,,
nokia,Nokia X2-05,https://fdn2.gsmarena.com/vv/bigpic/nokia-x2-05.jpg,GSM,GSM 900 / 1800,No,,MP4/H.263 player MP3/AAC+ player Organizer Voice memo Predictive text input,,,,"2011, October. Released 2011, December",Discontinued,"113 x 50 x 15 mm, 125.5 cc (4.45 x 1.97 x 0.59 in)",87.8 g (3.07 oz),,Mini-SIM,,"TFT, 65K colors","2.2 inches, 15.0 cm2 (~26.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~182 ppi density)",,,,,microSDHC (dedicated slot),64MB,VGA,,No,,,,Yes,Yes,No,"2.1, A2DP, EDR",No,,"FM radio, recording",microUSB 2.0,,Removable Li-Ion 800 mAh battery (BL-5CB),,"Black, Silver, White, Bright Red",About 90 EUR,,,,,,,,,,,,,,,,,,,1.25 W/kg (head),,,,Up to 7 h 25 min,Up to 643 h,Class 12,Class 12,,"Yes, Photocall",Yes,"SMS(threaded view), MMS, Email, IM",Yes,"Yes, MIDP 2.1",Up to 20 h,,,,,,,,,,,,,,,
nokia,Nokia C5-06,https://fdn2.gsmarena.com/vv/bigpic/nokia-c5-06.jpg,GSM,GSM 850 / 900 / 1800 / 1900,Handwriting recognition,,No,,,,"2011, October. Released 2012, March",Discontinued,"105.8 x 51 x 13.8 mm, 65 cc (4.17 x 2.01 x 0.54 in)",93 g (3.28 oz),,Mini-SIM,MP4/H.264/WMV player MP3/WAV/еAAC+/WMA player Photo editor Organizer QuickOffice document viewer Voice command/dial Predictive text input,"TFT resistive touchscreen, 16M colors","3.2 inches, 28.2 cm2 (~52.3% screen-to-body ratio)","360 x 640 pixels, 16:9 ratio (~229 ppi density)","Symbian 9.4, Series 60 rel. 5",,600 MHz,,microSDHC (dedicated slot),40MB 128MB RAM 256MB ROM,2 MP,,480p@15fps,,,,Yes,Yes,Wi-Fi 802.11 b/g,"2.1, A2DP, EDR","Yes, with A-GPS; Nokia Maps",,Stereo FM radio,microUSB 2.0,Accelerometer,Removable Li-Ion 1000 mAh battery (Bl-4U),,"Graphite Black, Aluminium Grey, Red, Orange, Blue, Black Illuvial, White Illuvial, White/Red, White/Orange",About 90 EUR,,,,,,,,,,,,,,,,,,,0.90 W/kg (head),,,,Up to 11 h 30 min,Up to 600 h,Class 32,Class 32,,,,,,,Up to 35 h,,,,,,,,,,,,,,,
