Brand,Model Name,Model Image,Technology,2G bands,3G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,Card slot,Phonebook,Call records,Single,Features,Video,Single_1,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Messaging,Browser,Games,Java,,Type_1,Stand-by,Talk time,Music play,Colors,Price,GPRS,EDGE,_1,Internal,Alert types,_1_1,Protection,Infrared port,SAR EU,OS,CPU,Clock,Alarm,4G bands,Chipset,GPU,Quad,Features_1,Charging,Triple,Models,SAR,128GB 6GB RAM,128GB 8GB RAM,NFC,64GB 6GB RAM,5G bands,32GB 3GB RAM,64GB 4GB RAM,64GB 3GB RAM,Build,Dual,32GB 2GB RAM,Performance,Display,Camera,Loudspeaker_1,Battery life,256GB 12GB RAM,128GB 12GB RAM,RMA161,128GB 4GB RAM,Audio quality,256GB 8GB RAM,16GB 2GB RAM,Keyboard,Languages
prestigio,Prestigio MultiPhone 4505 Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4505-duo.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA,2013. Released 2013,Discontinued,130 x 66 x 10.5 mm (5.12 x 2.60 x 0.41 in),134 g (4.73 oz),Dual SIM (Mini-SIM),"TFT capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~65.0% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",microSDHC (dedicated slot),,,"8 MP, AF",,Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Po 1800 mAh, removable",Up to 203 h,Up to 13 h,Up to 20 h,Black,About 120 EUR,,,,4GB 512MB RAM,,,,,,Android 4.1 (Jelly Bean),Dual-core 1.2 GHz Cortex-A9,,,,Mediatek MT6577T (40 nm),PowerVR SGX531u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPhone 4500 Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4500-duo.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA,2013. Released 2013,Discontinued,135 x 69 x 9.6 mm (5.31 x 2.72 x 0.38 in),158 g (5.57 oz),Dual SIM (Mini-SIM),"IPS LCD capacitive touchscreen, 16M colors","4.5 inches, 58.8 cm2 (~63.2% screen-to-body ratio)","540 x 960 pixels, 16:10 ratio (~226 ppi density)",microSDHC (dedicated slot),,,"8 MP, AF",LED flash,Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,,,,,"Li-Po 1850 mAh, removable",Up to 237 h,Up to 11 h,Up to 17 h,White,About 120 EUR,,,,4GB 1GB RAM,,,Corning Gorilla Glass,,,Android 4.1 (Jelly Bean),Dual-core 1.2 GHz Cortex-A9,,,,Mediatek MT6577T (40 nm),PowerVR SGX531u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPhone 4322 Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4322-duo.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA,2013. Released 2013,Discontinued,130 x 67.7 x 10.5 mm (5.12 x 2.67 x 0.41 in),133 g (4.69 oz),Dual SIM (Mini-SIM),"TFT capacitive touchscreen, 16M colors","4.3 inches, 52.6 cm2 (~59.8% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",microSDHC (dedicated slot),,,"8 MP, AF","LED flash, panorama, HDR",Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,,,,,"Li-Ion 1500 mAh, removable",Up to 169 h,Up to 10 h,Up to 8 h 30 min,White,About 120 EUR,,,,4GB 512MB RAM,,,,,,Android 4.1 (Jelly Bean),Dual-core 1.2 GHz Cortex-A9,,,,Mediatek MT6577T (40 nm),PowerVR SGX531u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPhone 4300 Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4300-duo.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 2100,HSPA,2013. Released 2013,Discontinued,128 x 68 x 10.5 mm (5.04 x 2.68 x 0.41 in),190 g (6.70 oz),Dual SIM (Mini-SIM),"IPS LCD capacitive touchscreen, 16M colors","4.3 inches, 52.6 cm2 (~60.5% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~217 ppi density)",microSDHC (dedicated slot),,,"5 MP, AF","LED flash, panorama, HDR",Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,,,,,"Li-Po 1500 mAh, removable",Up to 120 h,Up to 3 h,,Black,About 110 EUR,,,,4GB 512MB RAM,,,,,,Android 4.0 (Ice Cream Sandwich),1.0 GHz Cortex-A9,,,,Mediatek MT6575 (40 nm),PowerVR SGX531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPhone 4055 Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4055-duo.jpg,GSM / HSPA,GSM 900 / 1800 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA,2013. Released 2013,Discontinued,127.1 x 64.1 x 12.8 mm (5.00 x 2.52 x 0.50 in),134 g (4.73 oz),Dual SIM (Mini-SIM),"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~55.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),,,"8 MP, AF",LED flash,Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity",,,,,,"Li-Po 2500 mAh, removable",Up to 300 h,Up to 14 h 30 min,Up to 33 h 30 min,Black,About 120 EUR,,,,4GB 512MB RAM,,,,,,Android 4.0 (Ice Cream Sandwich),Dual-core 1.2 GHz Cortex-A9,,,,Mediatek MT6577T (40 nm),PowerVR SGX531u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPhone 4044 Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4044-duo.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA,2013. Released 2013,Discontinued,125 x 64 x 10.4 mm (4.92 x 2.52 x 0.41 in),124 g (4.37 oz),Dual SIM (Mini-SIM),"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),,,"8 MP, AF","LED flash, panorama, HDR",Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot, Wi-Fi Direct","3.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,,,,,"Li-Ion 1500 mAh, removable",Up to 150 h,Up to 11 h,Up to 9 h,White,About 100 EUR,,,,4GB 512MB RAM,,,,,,Android 4.1 (Jelly Bean),Dual-core 1.2 GHz Cortex-A9,,,,Mediatek MT6577T (40 nm),PowerVR SGX531u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPhone 4040 Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-4040-duo.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSPA,2013. Released 2013,Discontinued,124 x 64 x 11 mm (4.88 x 2.52 x 0.43 in),180 g (6.35 oz),Dual SIM (Mini-SIM),"TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~57.4% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",microSDHC (dedicated slot),,,"5 MP, AF","LED flash, panorama, HDR",Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",2.1,"Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass",,,,,,"Li-Ion 1500 mAh, removable",Up to 225 h,Up to 10 h 30 min,Up to 18 h,Black,About 100 EUR,,,,4GB 512MB RAM,,,,,,Android 4.0 (Ice Cream Sandwich),1.0 GHz Cortex-A9,,,,Mediatek MT6575 (40 nm),PowerVR SGX531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPhone 3540 Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multiphone-3540-duo.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,"Yes, 384 kbps",2013. Released 2013,Discontinued,118 x 62 x 13 mm (4.65 x 2.44 x 0.51 in),130 g (4.59 oz),Dual SIM (Mini-SIM),"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~49.9% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",microSDHC (dedicated slot),,,3.15 MP,,Yes,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",3.0,"Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,,,,"Li-Ion 2000 mAh, removable",Up to 300 h,Up to 13 h,Up to 22 h 30 min,White,About 80 EUR,,,,4GB 512MB RAM,,,,,,Android 4.1 (Jelly Bean),1.0 GHz Cortex-A9,,,,Mediatek MT6575 (40 nm),PowerVR SGX531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPad 4 Ultimate 8.0 3G,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad4-ultimate-80-3g.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,HSPA 42.2/11.5 Mbps,2013. Released 2013,Discontinued,204 x 154 x 9.6 mm (8.03 x 6.06 x 0.38 in),-,Yes,IPS LCD capacitive touchscreen,"8.0 inches, 198.2 cm2 (~63.1% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~160 ppi density)",microSDHC (dedicated slot),,,8 MP,,Yes,2 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot",Yes,"Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,,,,"Li-Po 4850 mAh, non-removable",Up to 320 h,,,Black,,,,,16GB 1GB RAM,,,,,,Android 4.2 (Jelly Bean),Quad-core 1.2 GHz Cortex-A7,,,,Mediatek MT8389,PowerVR SGX544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPad 7.0 Prime Duo 3G,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad7.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,HSPA 7.2/5.76 Mbps,2013. Released 2013,Discontinued,198 x 123 x 11.8 mm (7.80 x 4.84 x 0.46 in),355 g (12.52 oz),Yes,TFT capacitive touchscreen,"7.0 inches, 139.5 cm2 (~57.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~133 ppi density)",microSDHC (dedicated slot),,,2 MP,,,VGA,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.0, A2DP, LE","Yes, with A-GPS",FM radio,"microUSB 2.0, USB On-The-Go",Accelerometer,,,,,,"Li-Po 3000 mAh, non-removable",Up to 120 h,Up to 4 h (multimedia),Up to 36 h,Black,,,,,4GB 512MB RAM,,,,,,Android 4.1 (Jelly Bean),Dual-core 1.2 GHz Cortex-A9,,,,Mediatek MT8377 (40 nm),PowerVR SGX531u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio Multipad 4 Quantum 10.1,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad4-101.jpg,No cellular connectivity,N/A,,,2013. Released 2013,Discontinued,260 x 170 x 9.5 mm (10.24 x 6.69 x 0.37 in),612 g (1.35 lb),No,IPS LCD capacitive touchscreen,"10.1 inches, 295.8 cm2 (~66.9% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",microSDHC (dedicated slot),,,2 MP,,,VGA,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",No,No,"microUSB 2.0, USB On-The-Go",Accelerometer,,,,,HDMI port,"Li-Po 7000 mAh, non-removable",,,,Black/Deep Blue,About 220 EUR,No,No,,8GB 1GB RAM,,,,,,Android 4.2 (Jelly Bean),Quad-core 1.6 GHz Cortex-A9,,,,Rockchip RK3188,Mali-400MP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio Multipad 4 Quantum 9.7,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad4-97.jpg,No cellular connectivity,N/A,,,2013. Released 2013,Discontinued,241.5 x 185 x 9.2 mm (9.51 x 7.28 x 0.36 in),621 g (1.37 lb),No,IPS LCD capacitive touchscreen,"9.7 inches, 291.4 cm2 (~65.2% screen-to-body ratio)","1536 x 2048 pixels, 4:3 ratio (~264 ppi density)",microSDHC (dedicated slot),,,2 MP,,,2 MP,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",No,No,"microUSB 2.0, USB On-The-Go",Accelerometer,,,,,HDMI port,"Li-Po 8000 mAh, non-removable",,,,Black/Deep Blue,About 200 EUR,No,No,,8GB 2GB RAM,,,,,,Android 4.2 (Jelly Bean),Quad-core 1.6 GHz Cortex-A9,,,,Rockchip RK3188,Mali-400MP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio Multipad 4 Quantum 7.85,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad4.jpg,No cellular connectivity,N/A,,,2013. Released 2013,Discontinued,203.5 x 139 x 8.9 mm (8.01 x 5.47 x 0.35 in),406 g (14.32 oz),No,IPS LCD capacitive touchscreen,"7.85 inches, 190.8 cm2 (~67.5% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~163 ppi density)",microSDHC (dedicated slot),,,2 MP,,,VGA,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,"4.0, A2DP",No,No,"microUSB 2.0, USB On-The-Go",Accelerometer,,,,,HDMI port,"Li-Po 4700 mAh, non-removable",,,,Black/Deep Blue,About 140 EUR,No,No,,8GB 1GB RAM,,,,,,Android 4.2 (Jelly Bean),Quad-core 1.6 GHz Cortex-A9,,,,Rockchip RK3188,Mali-400MP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPad Note 8.0 3G,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-note-80-3g.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,HSPA 3.6/0.384 Mbps,2013. Released 2013,Discontinued,207 x 164 x 11.5 mm (8.15 x 6.46 x 0.45 in),450 g (0.99 lb),Yes,IPS LCD capacitive touchscreen,"8.0 inches, 198.2 cm2 (~58.4% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~160 ppi density)",microSDHC (dedicated slot),,,5 MP,,,VGA,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot",No,No,No,microUSB 2.0,Accelerometer,,,,,HDMI port,"Li-Po 6000 mAh, non-removable",Up to 120 h,Up to 7 h (multimedia),,Black,About 240 EUR,,,,16GB 1GB RAM,,,Corning Gorilla Glass,,,Android 4.1 (Jelly Bean),Dual-core 1.6 GHz Cortex-A9,,,,,Mali-400MP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPad 2 Pro Duo 8.0 3G,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-80-pro-duo-3g2.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,HSPA 7.2/5.76 Mbps,2013. Released 2013,Discontinued,203.4 x 151.9 x 10 mm (8.01 x 5.98 x 0.39 in),450 g (0.99 lb),Yes,IPS LCD capacitive touchscreen,"8.0 inches, 198.2 cm2 (~64.1% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~160 ppi density)",microSDHC (dedicated slot),,,5 MP,,,2 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot",Yes,"Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,,,,"Li-Po 5300 mAh, non-removable",Up to 120 h,Up to 7 h (multimedia),,Black/Silver,About 200 EUR,,,,16GB 1GB RAM,,,,,,Android 4.1 (Jelly Bean),Dual-core 1.2 GHz Cortex-A9,,,,Mediatek MT8377 (40 nm),PowerVR SGX531u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPad 2 Ultra Duo 8.0 3G,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-80-ultra-duo-3g2.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,HSPA 7.2/5.76 Mbps,2013. Released 2013,Discontinued,204 x 158 x 9.3 mm (8.03 x 6.22 x 0.37 in),453 g (1.00 lb),Yes,IPS LCD capacitive touchscreen,"8.0 inches, 198.2 cm2 (~61.5% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~160 ppi density)",microSDHC (dedicated slot),,,2 MP,,,VGA,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot",Yes,"Yes, with A-GPS",FM radio,microUSB 2.0,Accelerometer,,,,,,"Li-Po 4600 mAh, non-removable",Up to 120 h,Up to 5 h (multimedia),,"Black, White",,,,,8GB 1GB RAM,,,,,,Android 4.0 (Ice Cream Sandwich),Dual-core 1.2 GHz Cortex-A9,,,,Mediatek MT8377 (40 nm),PowerVR SGX531u,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPad 2 Ultra Duo 8.0,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-80-ultra-duo-3g2.jpg,No cellular connectivity,,,,2013. Released 2013,Discontinued,204 x 158 x 9.3 mm (8.03 x 6.22 x 0.37 in),453 g (1.00 lb),No,IPS LCD capacitive touchscreen,"8.0 inches, 198.2 cm2 (~61.5% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~160 ppi density)",microSDHC (dedicated slot),,,2 MP,,,VGA,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,No,No,No,microUSB 2.0,Accelerometer,,,,,,"Li-Po 4100 mAh, non-removable",Up to 120 h,Up to 5 h (multimedia),,"Black, White",,No,No,,8GB 1GB RAM,,,,,,Android 4.1 (Jelly Bean),Dual-core 1.6 GHz Cortex-A9,,,,,Mali-400MP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPad 10.1 Ultimate 3G,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-101-ultimate.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 2100,HSPA 7.2/5.76 Mbps,2013. Released 2013,Discontinued,175 x 256.8 x 10.2 mm (6.89 x 10.11 x 0.40 in),680 g (1.50 lb),Yes,MVA capacitive touchscreen,"10.1 inches, 295.8 cm2 (~65.8% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",microSDHC (dedicated slot),,,2 MP,,,2 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot",Yes,No,No,"miniUSB 2.0, USB On-The-Go",Accelerometer,,,,,HDMI port,"Li-Po 6400 mAh, non-removable",Up to 120 h,Up to 6 h 30 min (multimedia),,Black,About 230 EUR,,,,16GB 1GB RAM,,,,,,Android 4.0 (Ice Cream Sandwich),Dual-core 1.6 GHz Cortex-A9,,,,,Mali-400MP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPad 10.1 Ultimate,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-101-ultimate.jpg,No cellular connectivity,N/A,,,2013. Released 2013,Discontinued,175 x 256.8 x 10.2 mm (6.89 x 10.11 x 0.40 in),660 g (1.46 lb),No,MVA capacitive touchscreen,"10.1 inches, 295.8 cm2 (~65.8% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~149 ppi density)",microSDHC (dedicated slot),,,2 MP,,,2 MP,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,Yes,No,No,"miniUSB 2.0, USB On-The-Go",Accelerometer,,,,,HDMI port,"Li-Po 6400 mAh, non-removable",Up to 120 h,Up to 6 h 30 min (multimedia),,Gray,About 190 EUR,No,No,,16GB 1GB RAM,,,,,,Android 4.0 (Ice Cream Sandwich),Dual-core 1.6 GHz Cortex-A9,,,,,Mali-400MP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPad 7.0 Prime 3G,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-70-prime-3g.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,HSPA 7.2/5.76 Mbps,2013. Released 2013,Discontinued,198 x 123 x 11.8 mm (7.80 x 4.84 x 0.46 in),355 g (12.52 oz),Yes,TFT capacitive touchscreen,"7.0 inches, 139.5 cm2 (~57.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~133 ppi density)",microSDHC (dedicated slot),,,2 MP,,,VGA,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.0, LE","Yes, with A-GPS",FM transmitter,"microUSB 2.0, USB On-The-Go",Accelerometer,,,,,,"Li-Po 3000 mAh, non-removable",Up to 120 h,Up to 4 h (multimedia),,Black,,,,,4GB 512MB RAM,,,,,,Android 4.0 (Ice Cream Sandwich),1.0 GHz Cortex-A9,,,,Mediatek MT6575 (40 nm),PowerVR SGX531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPad 2 Prime Duo 8.0,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-80-prime-duo2.jpg,No cellular connectivity,N/A,,,2013. Released 2013,Discontinued,204.2 x 154.8 x 8.5 mm (8.04 x 6.09 x 0.33 in),360 g (12.70 oz),No,LED-backlit IPS LCD capacitive touchscreen,"8.0 inches, 198.2 cm2 (~62.7% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~160 ppi density)",microSDHC (dedicated slot),,,5 MP,,,VGA,,"Yes, with stereo speakers",Yes,Wi-Fi 802.11 b/g/n,No,No,No,"microUSB 2.0, USB On-The-Go",Accelerometer,,,,,HDMI port,"Li-Po 4400 mAh, non-removable",Up to 120 h,Up to 5 h (multimedia),,Gray,,No,No,,16GB 1GB RAM,,,,,,Android 4.1 (Jelly Bean),Dual-core 1.6 GHz Cortex-A9,,,,,Mali-400MP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPad 7.0 Ultra Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-70-ultra-duo.jpg,No cellular connectivity,N/A,,,2013. Released 2013,Discontinued,188 x 116 x 9 mm (7.40 x 4.57 x 0.35 in),305 g (10.76 oz),No,IPS LCD capacitive touchscreen,"7.0 inches, 142.1 cm2 (~65.2% screen-to-body ratio)","800 x 1280 pixels, 16:10 ratio (~216 ppi density)",microSDHC (dedicated slot),,,2 MP,,,VGA,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot",No,No,No,"microUSB 2.0, USB On-The-Go",Accelerometer,,,,,,"Li-Po 4000 mAh, non-removable",Up to 120 h,Up to 3 h (multimedia),,Black,About 130 EUR,No,No,,8GB 1GB RAM,,,,,,Android 4.1 (Jelly Bean),Dual-core 1.6 GHz Cortex-A9,,,,,Mali-400MP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPad 8.0 Ultra Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-80-ultra-duo.jpg,No cellular connectivity,N/A,,,2013. Released 2013,Discontinued,207 x 164 x 11.5 mm (8.15 x 6.46 x 0.45 in),450 g (0.99 lb),No,TFT capacitive touchscreen,"8.0 inches, 198.2 cm2 (~58.4% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~160 ppi density)",microSDHC (dedicated slot),,,5 MP,,,VGA,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot",No,No,No,"microUSB 2.0, USB On-The-Go",Accelerometer,,,,,HDMI port,"Li-Ion 6000 mAh, non-removable",Up to 120 h,Up to 7 h (multimedia),,Black,,No,No,,16GB 1GB RAM,,,,,,Android 4.0 (Ice Cream Sandwich),Dual-core 1.6 GHz Cortex-A9,,,,,Mali-400MP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPad 9.7 Ultra Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-97-ultra-duo.jpg,No cellular connectivity,N/A,,,2013. Released 2013,Discontinued,243 x 190 x 10.5 mm (9.57 x 7.48 x 0.41 in),580 g (1.28 lb),No,LED-backlit IPS LCD capacitive touchscreen,"9.7 inches, 291.4 cm2 (~63.1% screen-to-body ratio)","768 x 1024 pixels, 4:3 ratio (~132 ppi density)",microSDHC (dedicated slot),,,2 MP,,,2 MP,,"Yes, with stereo speakers",Yes,"Wi-Fi 802.11 b/g/n, hotspot",No,No,No,"microUSB 2.0, USB On-The-Go",Accelerometer,,,,,HDMI port,"Li-Po 7800 mAh, non-removable",Up to 120 h,Up to 8 h (multimedia),,"Black, Red",,No,No,,16GB 1GB RAM,,,,,,Android 4.1 (Jelly Bean),Dual-core 1.6 GHz Cortex-A9,,,,,Mali-400MP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prestigio,Prestigio MultiPad 7.0 Prime Duo,https://fdn2.gsmarena.com/vv/bigpic/prestigio-multipad-70-prime-duo.jpg,No cellular connectivity,N/A,,,2013. Released 2013,Discontinued,191 x 120 x 8.9 mm (7.52 x 4.72 x 0.35 in),305 g (10.76 oz),No,LED-backlit IPS LCD capacitive touchscreen,"7.0 inches, 137.9 cm2 (~60.2% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",microSDHC (dedicated slot),,,2 MP,,,VGA,,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot",No,No,No,"microUSB 2.0, USB On-The-Go",Accelerometer,,,,,,"Li-Po 3200 mAh, non-removable",Up to 120 h,Up to 4 h (multimedia),,Gray,About 110 EUR,No,No,,16GB 1GB RAM,,,,,,Android 4.0 (Ice Cream Sandwich),Dual-core 1.5 GHz Cortex-A9,,,,,Mali-400MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
