Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser,64GB 6GB RAM,64GB 4GB RAM,256GB 8GB RAM,512GB 8GB RAM,128GB 4GB RAM,32GB 2GB RAM,64GB 3GB RAM,32GB 3GB RAM,512GB 12GB RAM,Five,16GB 2GB RAM,32GB 4GB RAM,Alert types,Languages
toshiba,Toshiba G900,https://fdn2.gsmarena.com/vv/bigpic/toshiba-g900.gif,GSM / HSPA,GSM 900 / 1800 / 1900,2.5 mm audio jack,HSDPA 850 / 1900 / 2100,,,HSPA 3.6/0.384 Mbps,"2007, February",Discontinued,119 x 61 x 21.5 mm (4.69 x 2.40 x 0.85 in),198 g (6.98 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","3.0 inches, 25.6 cm2 (~35.3% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~311 ppi density)",Pocket Office  MP3/ACC+ player Photo editor Voice memo Organizer,Microsoft Windows Mobile 6 Professional,,Marvell PXA270 520 MHz,,miniSD,40MB 128MB RAM,,LED flash,320p,2 MP,,,No,No,,"Wi-Fi 802.11b/g, VoIP over WLAN","2.0, A2DP",No,,No,"miniUSB 1.1, USB On-The-Go",Fingerprint (front-mounted),Removable Li-Ion 1320 mAh battery,,Silver,,About 410 EUR,,,,,,,,,,,,,VGA videocall camera,,,,Up to 320 h,0.50 W/kg (head)     1.13 W/kg (body),Up to 4 h 20 min,,,,,,QWERTY,,,,,,"WAP 2.0/xHTML, HTML (Opera 8.6)",,,,,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",
toshiba,Toshiba G500,https://fdn2.gsmarena.com/vv/bigpic/toshiba-g500.gif,GSM / HSPA,GSM 900 / 1800 / 1900,2.5 mm audio jack,HSDPA 2100,,,HSPA 3.6/0.384 Mbps,"2007, February",Discontinued,96 x 49 x 22.9 mm (3.78 x 1.93 x 0.90 in),135 g (4.76 oz),,Mini-SIM,"TFT, 65K colors","2.3 inches, 16.4 cm2 (~34.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~174 ppi density)",Pocket Office  MP3/WMA/ACC+ player MP4/WMV/H.264/H.263 player Photo editor Voice memo Organizer,Microsoft Windows Mobile 5.0,,32-bit Intel XScale PXA270 312 MHz,,miniSD,64MB,,,Yes,2 MP,,,Yes,No,,"Wi-Fi 802.11b/g, VoIP over WLAN","2.0, A2DP",No,,No,miniUSB 1.1,Fingerprint (rear-mounted),Removable Li-Ion 1200 mAh battery,,Silver,,About 260 EUR,,,,,,,,,,,,,VGA videocall camera,,,,Up to 240 h (2G) / Up to 240 h (3G),0.22 W/kg (head)     1.44 W/kg (body),Up to 4 h (2G) / Up to 3 h (3G),,,,,,,,,,,,"WAP 2.0/xHTML, HTML (Opera 8.6)",,,,,,,,,,,,,"Vibration, MP3 ringtones",
toshiba,Toshiba TS605,https://fdn2.gsmarena.com/vv/bigpic/toshiba-ts605.gif,GSM,GSM 900 / 1800 / 1900,No,,,,,"2006, December",Discontinued,113 x 47 x 10.3 mm (4.45 x 1.85 x 0.41 in),79 g (2.79 oz),,Mini-SIM,"TFT, 256K colors","1.93 inches, 11.7 cm2 (~22.1% screen-to-body ratio)",176 x 220 pixels (~146 ppi density),MP3/ACC+ player Predictive text input Photo editor Voice memo Organizer,,,,,microSD (dedicated slot),5.5MB,,,CIF,1.3 MP,,,No,No,,No,1.2,No,,FM radio,1.1,,Removable Li-Ion battery,,"Pink, Green, Champagne, Copper, Silver, Aubergine",,,,,,,,,,,,,,,,,,,Up to 150 h,,Up to 2 h 30 min,,,Class 10,No,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, EMS, MMS, Email",3 embedded,"Yes, MIDP 2.0","WAP 2.0/xHTML, WSP",,,,,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",
toshiba,Toshiba TX80,https://fdn2.gsmarena.com/vv/bigpic/toshiba-tx80.gif,GSM / UMTS,GSM 900 / 1800 / 1900,"Second external mono OLED display, 96 x 39 pixels",UMTS 2100,,,"Yes, 384 kbps","2006, December",Discontinued,97 x 49 x 20 mm (3.82 x 1.93 x 0.79 in),111 g (3.92 oz),,Mini-SIM,"TFT, 256K colors","2.4 inches, 17.8 cm2 (~37.5% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",MP3/AAC/AAC+ player Predictive text input Photo editor Organizer Voice memo,,,,,microSD (dedicated slot),40MB,,LED flash,Yes,3.15 MP,,,Yes,No,,No,No,No,,No,1.1,,Removable Li-Ion battery,,"Cosmo Pink, Sugar White, Honeycomb Black",,,,,,,,,,,,,,,VGA videocall camera,,,,Up to 330 h,,Up to 5 h 20 min,,Yes,,,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes+ downloadable,"Yes, MIDP 2.0",WAP 2.0/xHTML,,,,,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",
toshiba,Toshiba TS32,https://fdn2.gsmarena.com/vv/bigpic/toshiba-ts32.gif,GSM,GSM 900 / 1800 / 1900,No,,,,,"2006, December",Discontinued,113 x 47 x 10.3 mm (4.45 x 1.85 x 0.41 in),79 g (2.79 oz),,Mini-SIM,"TFT, 256K colors","1.93 inches, 11.7 cm2 (~22.1% screen-to-body ratio)",176 x 220 pixels (~146 ppi density),MP3/ACC/ACC+ player Predictive text input Photo editor Voice memo Organizer,,,,,microSD (dedicated slot),5.5MB,,,CIF,1.3 MP,,,No,No,,No,1.2,No,,FM radio,1.1,,Removable Li-Ion battery,,"Lunar Graphite, Desert Gold, Midnight Purple",,,,,,,,,,,,,,,,,,,Up to 150 h,,Up to 2 h 30 min,,,Class 10,No,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS, Email",Yes+ downloadable,"Yes, MIDP 2.0",WAP 2.0/xHTML,,,,,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",
toshiba,Toshiba TS705,https://fdn2.gsmarena.com/vv/bigpic/toshiba-ts705.gif,GSM / UMTS,GSM 900 / 1800 / 1900,No,UMTS 2100,,,"Yes, 384 kbps","2006, September",Cancelled,105 x 46 x 15 mm (4.13 x 1.81 x 0.59 in),95 g (3.35 oz),,Mini-SIM,"TFT, 256K colors","1.8 inches, 10.2 cm2 (~21.1% screen-to-body ratio)",176 x 220 pixels (~157 ppi density),MP3/ACC/ACC+ player Predictive text input Photo editor Voice memo Organizer,,,,,microSD (dedicated slot),10MB,,rotating,Yes,1.3 MP,,,"Yes, with stereo speakers",No,,No,Yes,No,,No,1.1,,Removable Li-Ion battery,,"Silver, Black",,,,,,,,,,,,,,,,,,,Up to 250 h,,Up to 3 h,,,,,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, EMS, MMS, Email",Yes+ downloadable,"Yes, MIDP 2.0",WAP 2.0/xHTML,,,,,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",
toshiba,Toshiba TS608,https://fdn2.gsmarena.com/vv/bigpic/toshiba-ts608.gif,GSM,GSM 900 / 1800,No,,,,,"2006, June",Discontinued,110 x 46.9 x 9.9 mm (4.33 x 1.85 x 0.39 in),81 g (2.89 oz),,Mini-SIM,"TFT, 256K colors","1.93 inches, 11.7 cm2 (~22.7% screen-to-body ratio)",176 x 220 pixels (~146 ppi density),MP3 player Predictive text input Photo editor Voice memo Organizer,,,,,microSD (dedicated slot),8MB,,,Yes,1.3 MP,,,No,No,,No,1.2,No,,FM radio,Proprietary,,Removable Li-Ion battery,,Silver,,,,,,,,,,,,,,,,,,,Up to 150 h,,Up to 2 h 30 min,,,Class 10,No,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, EMS, MMS, Email",Yes+ downloadable,"Yes, MIDP 2.0","WAP 2.0/xHTML, WSP",,,,,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones, composer",
toshiba,Toshiba TX62,https://fdn2.gsmarena.com/vv/bigpic/toshiba-tx62.gif,GSM / UMTS,GSM 900 / 1800 / 1900,Second external 1.3-inch mono STN display,UMTS 2100,,,"Yes, 384 kbps","2006, June",Discontinued,98 x 47 x 23 mm (3.86 x 1.85 x 0.91 in),121 g (4.27 oz),,Mini-SIM,"TFT, 256K colors","2.0 inches, 12.4 cm2 (~26.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",No,,,,,miniSD,40MB,,,Yes,1.3 MP,,,"Yes, with stereo speakers",No,MP3/AAC/AAC+ player TV-out Predictive text input Photo editor Organizer,No,Yes,No,,No,Proprietary,,Removable Li-Ion battery,,"Black, Green, Pink",,,,,,,,,,,,,,,,,,,Up to 370 h,,Up to 3 h 10 min,,,,,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS, Email",Yes+ downloadable,"Yes, MIDP 2.0",WAP 2.0/xHTML,,,,,,,,,,,,,"Vibration; Downloadable polyphonic, MP3 ringtones",
toshiba,Toshiba 904T,https://fdn2.gsmarena.com/vv/bigpic/toshiba-904T.gif,GSM / UMTS,GSM 900 / 1800 / 1900,Second external 1.16-inch STN display (33 x 160 pixels) Rotate 180 deg display,UMTS 2100,,,"Yes, 384 kbps","2006, March",Discontinued,112 x 50 x 26 mm (4.41 x 1.97 x 1.02 in),146 g (5.15 oz),,Mini-SIM,"TFT, 260K colors","2.4 inches, 17.8 cm2 (~31.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",MP3 player PC Sync Predictive text input Electronic dictionary Organizer Photo editor,,,,,miniSD,,,LED flash,Yes,3.15 MP,,,No,No,,No,Yes,Yes,,No,Proprietary,,Removable Li-Ion 720 mAh battery,,"Forest Green, Urban Silver, Canyon Red",,,,,,,,,,,,,,,VGA videocall camera,,,,Up to 270 h,,Up to 4.5 h,,Yes,,,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,No,WAP,,,,,,,,,,,,,"Vibration; Downloadable polyphonic, MP3, MIDI ringtones",
toshiba,Toshiba 903T,https://fdn2.gsmarena.com/vv/bigpic/toshiba-903T.gif,GSM / UMTS,GSM 900 / 1800 / 1900,"Second external 1.1-inch TFT display, 65K colors, (112 x 112 pixels) Rotate 180 deg display",UMTS 2100,,,"Yes, 384 kbps","2005, September",Discontinued,111 x 50 x 25 mm (4.37 x 1.97 x 0.98 in),149 g (5.26 oz),,Mini-SIM,"TFT, 260K colors","2.4 inches, 17.8 cm2 (~32.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",MP3 player PC Sync TV-out Organizer,,,,,SD,,,,320p,"2 MP, AF",,,No,No,,No,Yes,Yes,,No,Proprietary,,Removable Li-Ion 720 mAh battery,,"Blaze Orange, Deep Sea Blue, Haze White",,,,,,,,,,,,,,,VGA videocall camera,,,,Up to 270 h,,Up to 5.4 h,,Yes,,,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,Yes,WAP,,,,,,,,,,,,,"Vibration; Downloadable polyphonic, MP3, MIDI ringtones",
toshiba,Toshiba 705T,https://fdn2.gsmarena.com/vv/bigpic/toshiba-705t.gif,GSM / UMTS,GSM 900 / 1800 / 1900,Second external mono display (160 x 96 pixels) Wallpapers and mail animations,UMTS 2100,,,"Yes, 384 kbps","2006, May",Discontinued,98 x 47 x 23 mm (3.86 x 1.85 x 0.91 in),121 g (4.27 oz),,Mini-SIM,"TFT, 256K colors","2.0 inches, 30 x 40 mm, 12.4 cm2 (~26.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",No,,,,,miniSD,,,LED flash,Yes,1.3 MP,,,No,No,MP3/AAC player TV-out Electronic dictionary Predictive text input Organizer,No,Yes,No,,No,Proprietary,,Removable Li-Ion battery,,"Shell White, Urban Black",,,,,,,,,,,,,,,,,,,Up to 250 h,,Up to 5 h,,,,,,,"Yes, Photocall","10 dialed, 10 received, 10 missed calls","SMS, MMS, Email",Yes + downloadable,"Yes, MIDP 2.0",WAP,,,,,,,,,,,,,Vibration; Downloadable polyphonic ringtones,
toshiba,Toshiba TS921,https://fdn2.gsmarena.com/vv/bigpic/toshiba-ts921.gif,GSM / UMTS,GSM 900 / 1800 / 1900,Second external 65K colors display (112 x 112 pixels),UMTS 2100,,,"Yes, 384 kbps","2005, Q3",Discontinued,111 x 50 x 25 mm (4.37 x 1.97 x 0.98 in),148 g (5.22 oz),,Mini-SIM,"TFT, 256K colors","2.4 inches, 48.8 x 36.6 mm, 17.8 cm2 (~32.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",MP3/AAC player Predictive text input Photo editor Organizer,,,,,SD,,,LED flash,320p,2 MP,,,"Yes, with stereo speakers",No,,No,Yes,No,,No,Proprietary,,Removable Li-Ion 1000 mAh battery,,"Glossy Red, Purplish Silver, Matte Black",,,,,,,,,,,,,,,VGA videocall camera,,,,Up to 270 h,,Up to 5 h 20 min,,Yes,,,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS, Email",2 + downloadable,Yes,WAP 2.0,,,,,,,,,,,,,Vibration; Downloadable polyphonic ringtones,
toshiba,Toshiba TS808,https://fdn2.gsmarena.com/vv/bigpic/toshiba-ts808.gif,GSM / UMTS,GSM 900 / 1800 / 1900,Second external mono STN display (96 x 160 pixels),UMTS 2100,,,"Yes, 384 kbps","2005, Q3",Discontinued,98 x 47 x 23 mm (3.86 x 1.85 x 0.91 in),125 g (4.41 oz),,Mini-SIM,"TFT, 256K colors","2.4 inches, 48.8 x 36.6 mm, 17.8 cm2 (~38.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",No,,,,,miniSD,10MB,,,Yes,1.3 MP,,,Yes,No,MP3 player TV-out Voice memo Predictive text input Photo editor Organizer,No,Yes,No,,No,1.1,,Removable Li-Ion battery,,Black,,,,,,,,,,,,,,,,,,,Up to 350 h,,Up to 2 h 50 min,,Yes,,,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS, Email",Yes + downloadable,Yes,WAP 2.0,,,,,,,,,,,,,Vibration; Downloadable polyphonic ringtones,
toshiba,Toshiba TS803,https://fdn2.gsmarena.com/vv/bigpic/toshiba-ts803.gif,GSM / UMTS,GSM 900 / 1800 / 1900,Second external mono STN display (96 x 160 pixels),UMTS 2100,,,"Yes, 384 kbps","2005, Q3",Discontinued,100 x 47 x 26 mm (3.94 x 1.85 x 1.02 in),134 g (4.73 oz),,Mini-SIM,"TFT, 256K colors","2.4 inches, 48.8 x 36.6 mm, 17.8 cm2 (~38.0% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",No,,,,,miniSD,20MB,,LED flash,320p,"2.26 MP, AF",,,Yes,No,MP3 player TV-out Voice memo Predictive text input Photo editor Organizer,No,Yes,No,,No,Proprietary,,Removable Li-Ion 1000 mAh battery,,"Black, Silver",,,,,,,,,,,,,,,,,,,Up to 270 h,,Up to 5 h 20 min,,Yes,,,,,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS, Email",2 + downloadable,Yes,WAP 2.0,,,,,,,,,,,,,Vibration; Downloadable polyphonic ringtones,
toshiba,Toshiba TS10,https://fdn2.gsmarena.com/vv/bigpic/toshiba-ts10.gif,GSM,GSM 900 / 1800 / 1900,Second external mono FSTN display (96 x 64 pixels),,,,,"2005, Q3",Discontinued,"97 x 46 x 17 mm, 75 cc (3.82 x 1.81 x 0.67 in)",95 g (3.35 oz),,Mini-SIM,"TFT, 65K colors",,128 x 160 pixels,No,,,,,No,,,,No,VGA,,,Yes,No,Voice memo Predictive text input Photo editor Organizer,No,No,No,,No,Proprietary,,Removable Li-Ion 700 mAh battery,,Silver,,,,,,,,,,,,,,,,,,,Up to 150 h,,Up to 2 h 30 min,,,Class 8,No,,,250 entries,"10 dialed, 10 received, 10 missed calls","SMS, MMS",2 + downloadable,No,WAP 2.0,,,,,,,,,,,,,"Vibration; Polyphonic(16) ringtones, composer",
