Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser 
zte,ZTE nubia Z9,https://fdn2.gsmarena.com/vv/bigpic/zlte-nubia-z9.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 38, 39, 40, 41",,"HSPA, LTE-A (2CA) Cat6 300/50 Mbps","2015, May. Released 2015, June",Discontinued,147.4 x 68.3 x 8.9 mm (5.80 x 2.69 x 0.35 in),192 g (6.77 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~74.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",TD-SCDMA,"Android 5.2 (Lollipop), nubia UI 3",Qualcomm MSM8994 Snapdragon 810 (20 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Adreno 430,No,"32GB 3GB RAM (Classic), 64GB 4GB RAM (Exclusive & Elite)",,"LED flash, panorama, HDR","4K@24fps, 1080p@30fps, 480p@120fps","16 MP, f/2.0, 1/2.6"", 1.12µm, AF",,1080p@30fps,Yes,Yes,eMMC 5.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.1, A2DP","Yes, with A-GPS, GLONASS, BDS",Yes,FM radio,"microUSB 2.0 (MHL 3 TV-out), USB On-The-Go","Fingerprint (Exclusive edition only; side-mounted), accelerometer, gyro, proximity, compass","Li-Ion 2900 mAh, non-removable",,"Black, White, Gold",,About 350 EUR,,,Basemark OS II 2.0: 1529Basemark X: 25001,"Contrast ratio: 898 (nominal),  1.659 (sunlight)",Photo / Video,Voice 67dB / Noise 66dB / Ring 73dB,Endurance rating 70h,,,,,,"8 MP, f/2.0, 1/3.2"", 1.4µm",Noise -93.3dB / Crosstalk -93.6dB,,,,,,,Yes,,,,,,,,,,
zte,ZTE Blade S6 Plus,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-s6-plus.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 4.5,HSDPA 900 / 2100,"3, 7, 8, 20",,"HSPA, LTE Cat4 150/50 Mbps","2015, April. Released 2015, April",Discontinued,155 x 78 x 7.7 mm (6.10 x 3.07 x 0.30 in),139.3 g (4.90 oz),,"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~69.0% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~267 ppi density)",,"Android 5.2 (Lollipop), MiFavor 3",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.7 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,microSDXC (dedicated slot),16GB 2GB RAM,,LED flash,1080p@30fps,"13 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 3000 mAh, non-removable",,Silver,,About 280 EUR,,,,,,,,,,,,,5 MP,,,,,,,,,,,,,,,,,,
zte,ZTE nubia Z9 Max,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z9-max.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 38, 39, 40, 41",,"HSPA, LTE Cat4 150/50 Mbps","2015, March. Released 2015, April",Discontinued,154.8 x 76.6 x 7.9 mm (6.09 x 3.02 x 0.31 in),165 g (5.82 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~70.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",TD-SCDMA,"Android 5.0.2 (Lollipop), nubia UI 2.8",Qualcomm MSM8994 Snapdragon 810 (20 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x2.0 GHz Cortex-A57),Adreno 430,microSDXC (dedicated slot),16GB 3GB RAM,,"LED flash, panorama, HDR","4K@30fps, 1080p@30fps","16 MP, AF",,1080p@30fps,Yes,Yes,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.1, A2DP","Yes, with A-GPS, GLONASS",Yes,No,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass","Li-Ion 2900 mAh, non-removable",,"Black, White",,About 200 EUR,,,,,,,,,,,,,8 MP,,,,Up to 666 h (3G),,Up to 40 h (3G),,,,,,,,,,,,
zte,ZTE nubia Z9 mini,https://fdn2.gsmarena.com/vv/bigpic/zte-nubia-z9-mini.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 38, 39, 40, 41",,"HSPA, LTE Cat4 150/50 Mbps","2015, March. Released 2015, April",Discontinued,141.3 x 69.8 x 8.2 mm (5.56 x 2.75 x 0.32 in),147 g (5.19 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD, capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~69.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",TD-SCDMA,"Android 5.0.2 (Lollipop), nubia UI 2.8",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,microSDXC (dedicated slot),16GB 2GB RAM,,"LED flash, panorama, HDR",1080p@30fps,"16 MP, f/2.0, AF",,1080p@30fps,Yes,Yes,eMMC 4.5,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS",,FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, proximity, compass","Li-Ion 2900 mAh, non-removable",,"Black, White",NX511J,About 170 EUR,,,,,Photo / Video,,Endurance rating 65h,,,,,,"8 MP, f/2.4",,,,Up to 750 h (3G),,Up to 43 h (3G),,,,,,,,,,,,
zte,ZTE Open L,https://fdn2.gsmarena.com/vv/bigpic/zte-open-l.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 1900,HSDPA 900 / 2100,"3, 7, 8, 20",,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2015, March",Cancelled,145.5 x 72.8 x 9.4 mm (5.73 x 2.87 x 0.37 in),-,,Micro-SIM,"TFT capacitive touchscreen, 256K colors","5.0 inches, 68.9 cm2 (~65.0% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)","2, 4, 7, 17",Firefox OS 2.2,Qualcomm MSM8909 Snapdragon 210 (28 nm),Quad-core 1.1 GHz Cortex-A7,Adreno 304,microSDHC (dedicated slot),8GB 1GB RAM,,LED flash,Yes,"5 MP, AF",,,Yes,Yes,MP3/AAC+/WAV player MP4/H.264 player Photo/video viewer,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2200 mAh, removable",,Black,,,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Grand S3,https://fdn2.gsmarena.com/vv/bigpic/zte-grand-s31.jpg,GSM / CDMA / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,CDMA 800 / 1900,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 41",,"HSPA, LTE, EV-DO Rev.A 3.1 Mbps","2015, March. Released 2015, March",Discontinued,155 x 77 x 9.8 mm (6.10 x 3.03 x 0.39 in),-,,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~69.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",CDMA2000 1xEV-DO,Android 4.4 (KitKat),Qualcomm MSM8974AC Snapdragon 801 (28 nm),Quad-core 2.5 GHz Krait 400,Adreno 330,microSDXC (dedicated slot),16GB 3GB RAM,,"Dual-LED flash, HDR, panorama","4K@30fps, 1080p@30fps","16 MP, AF",,1080p@30fps,Yes,Yes,eMMC 5.0,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.0, A2DP","Yes, with A-GPS, GLONASS, BDS",,No,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion 3100 mAh, non-removable",,Silver,,About 300 EUR,,,,,,,,,,,,,8 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Blade L3 Plus,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-l3-plus.jpg,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,HSDPA 850 / 900 / 1900 / 2100,,,HSPA 21.1/5.76 Mbps,"2015, March. Released 2015, April",Discontinued,139.8 x 71 x 9 mm (5.50 x 2.80 x 0.35 in),150 g (5.29 oz),,"Dual SIM (Micro-SIM, dual stand-by)","TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~69.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,Android 4.4.2 (KitKat),Mediatek MT6582 (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),8GB 1GB RAM,,LED flash,Yes,"13 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2000 mAh, removable",,"Black, White, Yellow, Blue",,About 100 EUR,,,,,,,,,,,,,5 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Blade L3,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-l3.jpg,GSM / HSPA,GSM 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 1900 / 2100,HSDPA 900 / 1900 / 2100,,,HSPA 21.1/5.76 Mbps,"2015, February. Released 2015, May",Discontinued,142.5 x 72.5 x 8.6 mm (5.61 x 2.85 x 0.34 in),-,,Dual SIM,"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.7% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~196 ppi density)",,Android 5.0 (Lollipop),Mediatek MT6582M (28 nm),Quad-core 1.3 GHz Cortex-A7,Mali-400MP2,microSDHC (dedicated slot),8GB 1GB RAM,,LED flash,Yes,"8 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2000 mAh, removable",,"Black, White",,About 80 EUR,,,,,,,,,,,,,2 MP,,,,,,,,,,,,,,,,,,
zte,ZTE Blade G Lux,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-g-lux.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 900 / 2100,,,HSPA 21.1/5.76 Mbps,"2015, February. Released 2015, February",Discontinued,132 x 66 x 9.1 mm (5.20 x 2.60 x 0.36 in),135 g (4.76 oz),,"Dual SIM (Mini-SIM, dual stand-by)","TFT capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~64.1% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",,Android 4.4.2 (KitKat),Mediatek MT6572 (28 nm),Dual-core 1.3 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,,LED flash,Yes,"5 MP or 8 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 1850 mAh, removable",,"Black, White",,About 100 EUR,,,,,,,,,,,,,2 MP,,,,Up to 700 h (3G),,Up to 13 h 20 min (3G),,,,,,,,,,,,
zte,ZTE Blade G,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-g.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,,HSDPA 900 / 2100,,,HSPA 21.1/5.76 Mbps,"2015, February. Released 2015, February",Discontinued,125 x 64 x 9.8 mm (4.92 x 2.52 x 0.39 in),120 g (4.23 oz),,"Dual SIM (Mini-SIM, dual stand-by)","TFT capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2 (~56.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,Android 4.4.2 (KitKat),Mediatek MT6572M (28 nm),Dual-core 1.0 GHz Cortex-A7,Mali-400,microSDHC (dedicated slot),4GB 512MB RAM,,,Yes,2 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","3.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,Accelerometer,"Li-Ion 1200 mAh, removable",,"Black, White",,About 70 EUR,,,,,,,,,,,,,VGA,,,,,,,,,,,,,,,,,,
zte,ZTE V5 Lux,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-v5-lux.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,eMMC 4.5,HSDPA,LTE (unspecified),,"HSPA, LTE","2015, February. Released 2015, February",Discontinued,139 x 71 x 9 mm (5.47 x 2.80 x 0.35 in),165 g (5.82 oz),,"Dual SIM (Micro-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~69.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,"Android 4.4 (KitKat), nubia UI 2.5",Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDHC (dedicated slot),8GB 1GB RAM,,LED flash,1080p@30fps,"13 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2400 mAh, non-removable",,Black,,About 210 EUR,,,,,,,,,,,,,5 MP,,,,,,,,,Yes,Yes,,,,,,,,
zte,ZTE Blade S6,https://fdn2.gsmarena.com/vv/bigpic/zte-blade-s6.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 2100 - AU,HSDPA 900 / 2100,"1, 3, 7, 8, 20",,"HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps","2015, January. Released 2015, February",Discontinued,144 x 70.7 x 7.7 mm (5.67 x 2.78 x 0.30 in),154 g (5.43 oz),,"Dual SIM (Nano-SIM, dual stand-by)","IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","3, 7, 28 - AU","Android 5.1 (Lollipop), MiFavor 3",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,microSDXC (dedicated slot),16GB 2GB RAM,,"LED flash, panorama",1080p@30fps,"13 MP, f/2.0, 1/3.1"", 1.12µm, AF",,1080p@30fps,Yes,Yes,32-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, gyro, proximity, compass","Li-Ion 2400 mAh, non-removable",,"White, Aurora purple, Tahiti brown, Venice gold, Baroque red",Blade S6,About 220 EUR,,,Basemark OS II 2.0: 751Basemark X: 5039,"Contrast ratio: 986 (nominal), 1.927 (sunlight)",Photo / Video,Voice 66dB / Noise 65dB / Ring 76dB,Endurance rating 51h,,,,,,"5 MP, f/2.7",Noise -93.1dB / Crosstalk -93.1dB,,,Up to 180 h,,Up to 9 h,,,,,0.78 W/kg (head)     0.67 W/kg (body),,,,,,,
zte,ZTE Imperial II,https://fdn2.gsmarena.com/vv/bigpic/zte-imperial-ii.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,eMMC 4.5,HSDPA,"2, 4, 5, 12, 17",,HSPA,"2015, January. Released 2015, January",Discontinued,142.2 x 71.1 x 10.2 mm (5.60 x 2.80 x 0.40 in),143.7 g (5.04 oz),,Micro-SIM,"TFT capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.2% screen-to-body ratio)","540 x 960 pixels, 16:9 ratio (~220 ppi density)",,Android 4.4.2 (KitKat),Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,microSDHC (dedicated slot),8GB 1GB RAM,,LED flash,720p@30fps,"5 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2300 mAh, removable",,White,,,,,,,,,,,,,,,1 MP,,,,Up to 296 h (3G),,Up to 15 h (3G),,,Yes,Yes,,,,,,,,
zte,ZTE Star 2,https://fdn2.gsmarena.com/vv/bigpic/zte-star-2.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1800 / 1900 / 2100,"HSDPA 850 / 900 / 1700 / 1900 / 2100 (Bands 1, 2, 4, 5, 8)","2, 4, 5, 7, 12, 17",,"HSPA, LTE","2014, December. Released 2014, December",Discontinued,140.3 x 69.2 x 6.9 mm (5.52 x 2.72 x 0.27 in),130 g (4.59 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~71.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~441 ppi density)",eMMC 5.0,Android 4.4 (KitKat),Qualcomm MSM8974AB Snapdragon 801 (28 nm),Quad-core 2.3 GHz Krait 400,Adreno 330,microSDXC (dedicated slot),16GB 2GB RAM,,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@60fps","13 MP, AF",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",,FM radio,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro, proximity, compass","Li-Po 2400 mAh, non-removable",,"Black, White",G720T,About 330 EUR,Corning Gorilla Glass 3,,,,,,,,,,,,5 MP,,,,Up to 350 h,,Up to 20 h,,Yes,,,,,,,,,,
zte,ZTE Grand X Max+,https://fdn2.gsmarena.com/vv/bigpic/zte-grand-x-max-plus.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,eMMC 4.5,HSDPA 850 / 1900 - Z987 (Criket),"2, 4, 5, 17 - Z987 (Criket)",,"HSPA, LTE Cat4 150/50 Mbps","2015, January. Released 2015, January",Discontinued,162.1 x 83.1 x 7.9 mm (6.38 x 3.27 x 0.31 in),171.8 g (6.07 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm2 (~73.7% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~245 ppi density)",,Android 4.4.4 (KitKat),Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,microSDHC (dedicated slot),16GB 2GB RAM,,"LED flash, HDR, panorama",Yes,"13 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,No,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 3200 mAh, non-removable","Charging 10W, 30% in 30 min (advertised) Quick Charge 1",Black,Z987,,Corning Gorilla Glass 3,,,,,,,,,,,,5 MP,,,,Up to 860 h,,Up to 6 h 30 min,,Yes,,,,,,,,,,
zte,ZTE Grand X Plus Z826,https://fdn2.gsmarena.com/vv/bigpic/ZTE-Grand-X-Plus-Z826.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,eMMC 4.5,HSDPA 850 / 1900 / 2100,"4, 7, 17",,"HSPA, LTE","2014, December. Released 2014, December",Discontinued,144.6 x 73.9 x 9.6 mm (5.69 x 2.91 x 0.38 in),150 g (5.29 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~64.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,Android 4.4 (KitKat),Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,microSDHC (dedicated slot),8GB 2GB RAM,,LED flash,1080p@30fps,"8 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,No,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2300 mAh, removable",,Black/Silver,,,,,,,,,,,,,,,2 MP,,,,,,,,,,,0.78 W/kg (head)     1.23 W/kg (body),,,,,,,
zte,ZTE Speed,https://fdn2.gsmarena.com/vv/bigpic/zte-speed.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,eMMC 4.5,HSDPA,LTE (unspecified),,"HSPA, LTE","2014, December. Released 2014, December",Discontinued,134.6 x 66 x 10.2 mm (5.30 x 2.60 x 0.40 in),136.1 g (4.80 oz),,Micro-SIM,"TFT capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~62.8% screen-to-body ratio)","540 x 960 pixels (TBC), 16:9 ratio (~245 ppi density)",,Android 4.4.2 (KitKat),Qualcomm MSM8916 Snapdragon 410 (28 nm),Quad-core 1.2 GHz Cortex-A53,Adreno 306,microSDHC (dedicated slot),8GB 1GB RAM,,"LED flash, panorama, HDR",Yes,"5 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Po 2000 mAh, non-removable",,Black,,About 80 EUR,,,,,,,,,,,,,2 MP,,,,,,Up to 14 h (3G),,,Yes,Yes,,,,,,,,
zte,ZTE Grand S II,https://fdn2.gsmarena.com/vv/bigpic/zte-grand-s2.jpg,GSM / CDMA / HSPA / EVDO,GSM 850 / 900 / 1800 / 1900,CDMA 800 / 1900,HSDPA 850 / 900 / 1900 / 2100,,,"HSPA 21.1/5.76 Mbps, LTE, EV-DO Rev.A 3.1 Mbps","2014, December. Released 2014, December",Discontinued,157 x 77 x 7.9 mm (6.18 x 3.03 x 0.31 in),120 g (4.23 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~69.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",CDMA2000 1xEV-DO,Android 4.2 (Jelly Bean),Qualcomm MSM8674-1 Snapdragon 800 (28 nm),Quad-core 2.2 GHz Krait 400,Adreno 330,microSDHC (dedicated slot),16GB 2GB RAM,,"LED flash, HDR",1080p@30fps,"13 MP, AF",,1080p@30fps,Yes,Yes,eMMC 4.5,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Ion 2500 mAh, removable",,Silver,,About 180 EUR,,,,,,,,,,,,,5 MP,,,,Up to 200 h,,Up to 5 h,,,,,,,,,,,,
zte,ZTE Grand S Pro,https://fdn2.gsmarena.com/vv/bigpic/zte-grand-s-pro.jpg,CDMA / EVDO / LTE,CDMA 800 / 1900,eMMC 5.0,CDMA2000 1xEV-DO,"2, 4, 5, 12, 17",,"LTE, EV-DO Rev.A 3.1 Mbps","2014, June. Released 2014, June",Discontinued,142.2 x 71.1 x 10.2 mm (5.60 x 2.80 x 0.40 in),155.4 g (5.47 oz),,Micro-SIM,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~68.2% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,Android 4.3 (Jelly Bean),Qualcomm MSM8974AB Snapdragon 801 (28 nm),Quad-core 2.3 GHz Krait 400,Adreno 330,microSDHC (dedicated slot),8GB 2GB RAM,,LED flash,1080p@30fps,"13 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.0, A2DP","Yes, with A-GPS",Yes,No,microUSB 2.0,"Accelerometer, proximity","Li-Ion 2300 mAh, removable",,Black/White,,,Asahi Dragontrail Glass,,,,,,,,,,,,2 MP,,,,Up to 264 h (3G),,Up to 10 h (3G),,,,,,,,,,,,
zte,ZTE Zinger,https://fdn2.gsmarena.com/vv/bigpic/zte-zinger.jpg,GSM / HSPA,GSM 850 / 1900,eMMC 4.5,HSDPA 850 / 1700 / 1900 / 2100,,,HSPA,"2014, October. Released 2014, October",Discontinued,117.6 x 62 x 12.2 mm (4.63 x 2.44 x 0.48 in),110 g (3.88 oz),,Micro-SIM,"TFT capacitive touchscreen, 256K colors","3.5 inches, 36.5 cm2 (~50.0% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~165 ppi density)",No,Android 4.4.2 (KitKat),Qualcomm MSM8210 Snapdragon 200 (28 nm),Dual-core 1.2 GHz Cortex-A7,Adreno 302,microSDHC (dedicated slot),4GB 512MB RAM,,,Yes,2 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",,FM radio,microUSB 2.0,Accelerometer,"Li-Ion 1500 mAh, removable",,Black,,,,,,,,,,,,,,,,,,,Up to 192 h (3G),,Up to 6 h (3G),,,,,,,,,,,,
