Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Single,Features,Video,Single_1,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,GPRS,EDGE,NFC,Quad,Triple,128GB 6GB RAM,Infrared port,256GB 8GB RAM,Dual,Dual_1,64GB 3GB RAM,64GB 4GB RAM,32GB 2GB RAM,SAR EU,128GB 4GB RAM,128GB 8GB RAM,4GB,Five,Performance,Display,Camera,Loudspeaker_1,Battery life,512GB 8GB RAM,256GB 6GB RAM,32GB 3GB RAM,Protection,Audio quality,16GB 2GB RAM,Phonebook,Call records,Messaging,Games,Java,64GB 6GB RAM,Stand-by,32GB 4GB RAM,Talk time,Music play,SAR,Keyboard,Browser 
huawei,Huawei MediaPad T2 10.0 Pro,https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-t2-10-pro.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 8, 20, 28, 38, 40 - FDR-A01L",,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, August","Available. Released 2016, September",259.1 x 156.4 x 8.5 mm (10.20 x 6.16 x 0.33 in),495 g (1.09 lb),,Nano-SIM,CDMA 800 - FDR-A03L,"IPS LCD capacitive touchscreen, 16M colors","10.0 inches, 290.0 cm2 (~71.6% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~226 ppi density)","1, 3, 7, 38, 39, 40, 41 - FDR-A03L","Android 5.1 (Lollipop), EMUI 3.1",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.2 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53),Adreno 405,microSDXC (dedicated slot),"16GB 2GB RAM; 16GB 3GB RAM, 32GB 3GB RAM (A03L)","8 MP, f/2.0, AF","LED flash, HDR, panorama",1080p@30fps,2 MP,,,Yes,Yes,eMMC 4.5,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS/ BDS (region dependent)",FM radio,microUSB 2.0,Accelerometer,"Li-Ion 6660 mAh, non-removable",,"Pearl White, Charcoal Black","FDR-A01L, FDR-A03L, FDR-A04L",About 240 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huawei,Huawei MediaPad T2 7.0 Pro,https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-t2-pro.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA,LTE (unspecified),,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, August","Available. Released 2016, September",187.4 x 105.8 x 8.2 mm (7.38 x 4.17 x 0.32 in),250 g (8.82 oz),,Dual SIM,eMMC 4.5,"LTPS IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 135.1 cm2 (~68.1% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~315 ppi density)",,"Android 5.1 (Lollipop), EMUI 3.1",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.2 GHz Cortex-A53 & 4x1.5 GHz Cortex-A53),Adreno 405,microSDXC,"16GB 2GB RAM, 32GB 3GB RAM (701L); 16GB 3GB RAM, 32GB 3GB RAM (703L)","13 MP, f/2.0, AF","LED flash, HDR, panorama",1080p@30fps,5 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, LE","Yes, with A-GPS, GLONASS/ BDS (region dependent)",No,microUSB 2.0,"Fingerprint (side-mounted), accelerometer, proximity, compass","Li-Po 4360 mAh, non-removable",,"White, Gold, Blue, Pink","PLE-701L, PLE-703L",About 230 EUR,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huawei,Huawei MediaPad T2 7.0,https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-t2.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 850 / 900 / 1900 / 2100 - BGO-DL09,"1, 3, 5, 8, 19, 20, 38, 39, 40, 41 - BGO-DL09",,"HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, August","Available. Released 2016, September",191.8 x 107 x 8.5 mm (7.55 x 4.21 x 0.33 in),278 g (9.81 oz),,Micro-SIM,HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - BGO-L03,"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 137.9 cm2 (~67.2% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)","1, 2, 3, 4, 5, 7, 8, 17, 28 - BGO-L03","Android 6 (Marshmallow), EMUI 4",Spreadtrum SC9830l,Quad-core 1.5 GHz Cortex-A7,,microSD,"8GB 1GB RAM, 16GB 1GB RAM, 16GB 2GB RAM (DL09)",2 MP,,720p@30fps,2 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, LE","Yes, with A-GPS, GLONASS/ BDS (region dependent)",No,microUSB 2.0,Accelerometer,"Li-Ion 4100 mAh, non-removable",,Black/Silver,"BGO-DL09, BGO-L03",About 150 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 455 h,,Up to 12 h (multimedia),,,,
huawei,Huawei G9 Plus,https://fdn2.gsmarena.com/vv/bigpic/huawei-g9-plus.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA,LTE (unspecified),,"HSPA 42.2/5.76 Mbps, LTE","2016, August","Available. Released 2016, August",151.8 x 75.7 x 7.3 mm (5.98 x 2.98 x 0.29 in),160 g (5.64 oz),,"Hybrid Dual SIM (Nano-SIM, dual stand-by)",eMMC 5.1,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.6% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",,"Android 6.0 (Marshmallow), EMUI 4.1",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 32GB 4GB RAM, 64GB 4GB RAM","16 MP, 1/2.8"", 1.12µm, PDAF, OIS","Dual-LED dual-tone flash, panorama, HDR","4K@30fps, 1080p@30fps",8 MP,,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS/ BDS (region dependent)",FM radio,"Type-C 1.0 reversible connector, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Po 3340 mAh, non-removable",,"Black, White, Gold","MLA-UL00, MLA-TL10",About 280 EUR,Yes,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huawei,Huawei MediaPad T1 7.0 Plus,https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-t1-70.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 900 / 2100,,,HSPA,"2016, April","Available. Released 2016, April",191.8 x 107 x 8.5 mm (7.55 x 4.21 x 0.33 in),278 g (9.81 oz),,Micro-SIM,,"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 137.9 cm2 (~67.2% screen-to-body ratio)","600 x 1024 pixels, 16:9 ratio (~170 ppi density)",,"Android 4.4.2 (KitKat), EMUI 3",Spreadtrum SC7731G,Quad-core 1.2 GHz Cortex-A7,,microSDXC (dedicated slot),16GB 2GB RAM,"5 MP, AF",,720p@30fps,2 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, LE","Yes, with A-GPS",No,"microUSB 2.0, USB On-The-Go",Accelerometer,"Li-Ion 4100 mAh, non-removable",,Black/Silver,"T1-701ua, T1-701u",About 100 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Up to 300 h,,Up to 10 h (multimedia),,,,
huawei,Huawei MediaPad M2 7.0,https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m2-70.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,LTE (unspecified),,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, May","Available. Released 2016, June",187.4 x 105.8 x 8.2 mm (7.38 x 4.17 x 0.32 in),250 g (8.82 oz),,Dual SIM,eMMC 4.5,"IPS LCD capacitive touchscreen, 16M colors","7.0 inches, 142.1 cm2 (~71.7% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~323 ppi density)",,"Android 5.1.1 (Lollipop), EMUI",Qualcomm MSM8939 Snapdragon 615 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Adreno 405,microSDXC (dedicated slot),"16GB 3GB RAM, 32GB 3GB RAM","13 MP, f/2.0, AF",LED flash,Yes,5 MP,,,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n, hotspot","4.0, A2DP","Yes, with A-GPS",No,microUSB 2.0,"Fingerprint (side-mounted), accelerometer, proximity","Li-Ion 4360 mAh, non-removable",,"White, Blue, Gold, Pink",,About 200 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huawei,Huawei Y3II,https://fdn2.gsmarena.com/vv/bigpic/huawei-y3-2.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 8, 20",,"HSPA 42.2/5.76 Mbps, LTE","2016, April","Available. Released 2016, June",134.2 x 66.7 x 9.9 mm (5.28 x 2.63 x 0.39 in),150 g (5.29 oz),"Glass front, plastic back, plastic frame","Dual SIM (Micro-SIM, dual stand-by)","3, 5, 40 - India","TFT capacitive touchscreen, 16M colors","4.5 inches, 55.8 cm2 (~62.3% screen-to-body ratio)","480 x 854 pixels, 16:9 ratio (~218 ppi density)",,"Android 5.1 (Lollipop), EMUI 3.1",Mediatek MT6735M - 4G modelMediatek MT6582M - 3G model,Quad-core 1.0 GHz Cortex-A53 - 4G modelQuad-core 1.3 GHz Cortex-A7 - 3G model,Mali-T720MP2 - 4G modelMali-400MP2 - 3G model,microSDHC (dedicated slot),8GB 1GB RAM,"5 MP, AF",Dual-LED flash,1080p@30fps,2 MP,,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity","Li-Po 2100 mAh, removable",,"Obsidian Black, Arctic White, Sand Gold, Rose Pink, Sky Blue","LUA-U22, LUA-U02, LUA-L21, LUA-L22, LUA-L01, U22, LUA-L02, LUA-L03, LUA-L23, LUA-U03, LUA-L13, LUA-U23",About 80 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huawei,Huawei Y5II,https://fdn2.gsmarena.com/vv/bigpic/huawei-y5-2.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 8, 20",,"HSPA 42.2/5.76 Mbps, LTE","2016, April","Available. Released 2016, June",143.8 x 72 x 8.9 mm (5.66 x 2.83 x 0.35 in),135 g (4.76 oz),"Glass front, plastic back, plastic frame","Dual SIM (Micro-SIM, dual stand-by)",,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~66.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,"Android 5.1 (Lollipop), EMUI 3.1",Mediatek MT6735P (28 nm) - 4G modelMediatek MT6582 - 3G model,Quad-core 1.3 GHz Cortex-A53 - 4G modelQuad-core 1.3 GHz Cortex-A7 - 3G model,Mali-T720MP2 - 4G modelMali-400MP2 - 3G model,microSDHC (dedicated slot),8GB 1GB RAM,"8 MP, f/2.0, AF",LED flash,720p@30fps,2 MP,LED flash,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE","Yes, with A-GPS",FM radio,microUSB 2.0,"Accelerometer, proximity, compass","Li-Po 2200 mAh, removable",,"Obsidian Black, Arctic White, Sand Gold, Rose Pink, Sky Blue","CUN-U29, CUN-U19, CUN-U09, CUN-L21, CUN-L22, CUN-L01, CUN-L02, CUN-L03, CUN-L33, CUN-L23",About 110 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huawei,Huawei P9 lite,https://fdn2.gsmarena.com/vv/bigpic/huawei-p9-lite-r1.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100,"1, 3, 7, 8, 20",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, April 20","Available. Released 2020, May 15",146.8 x 72.6 x 7.5 mm (5.78 x 2.86 x 0.30 in),147 g (5.19 oz),"Glass front, plastic back, aluminum frame","Hybrid Dual SIM (Nano-SIM, dual stand-by)",24-bit/192kHz audio,"IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~69.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)",,"Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat), EMUI 4.1",Kirin 650 (16 nm),Octa-core (4x2.0 GHz Cortex-A53 & 4x1.7 GHz Cortex-A53),Mali-T830MP2,microSDXC (uses shared SIM slot),"16GB 2GB RAM, 16GB 3GB RAM","13 MP, f/2.0, 1/3.1"", 1.12µm, AF","LED flash, panorama, HDR",1080p@30fps,"8 MP, f/2.0",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS",FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity, compass","Li-Ion 3000 mAh, non-removable",,"Black, White, Gold","VNS-L31, VNS-L21, VNS-L22, VNS-L23, VNS-L53, VNS-AL00, VNS-L62, VNS-L52, VNS-DL00",About 210 EUR,,,"Yes (L31, L21 only)",,,,,,,,,,,1.38 W/kg (head)     1.59 W/kg (body),,,,,Basemark OS II 2.0: 1242Basemark X: 7681,"Contrast ratio: 1192 (nominal), 2.679 (sunlight)",Photo / Video,Voice 66dB / Noise 71dB / Ring 83dB,Endurance rating 79h,,,,,Noise -97.8dB / Crosstalk -97.2dB,,,,,,,,,,,,,,
huawei,Huawei P9 Plus,https://fdn2.gsmarena.com/vv/bigpic/huawei-p9-plus.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),"HSDPA 850 / 900 / 1900 / 2100 - VIE-L09, VIE-L29","1, 2, 3, 4, 5, 6, 7, 8, 12, 17, 18, 19, 20, 26, 28, 38, 39, 40 - VIE-L09",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2016, April","Available. Released 2016, May",152.3 x 75.3 x 7 mm (6.00 x 2.96 x 0.28 in),162 g (5.71 oz),"Glass front (Gorilla Glass 3), aluminum back, aluminum frame","Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","1, 2, 3, 4, 5, 6, 7, 8, 12, 17, 18, 19, 20, 26, 28, 38, 39, 40, 41 - VIE-L29","Super AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.7% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)",3D Touch display,"Android 6 (Marshmallow), upgradable to 7 (Nougat), EMUI 5",Kirin 955 (16 nm),Octa-core (4x2.5 GHz Cortex-A72 & 4x1.8 GHz Cortex-A53),Mali-T880 MP4,microSDXC (uses shared SIM slot),64GB 4GB RAM,"12 MP, f/2.2, 27mm (wide), 1/2.9"", 1.25µm, PDAF, Laser AF 12 MP B/W, f/2.2, 27mm (wide), 1/2.9"", 1.25µm","Leica optics, dual-LED dual-tone flash, panorama, HDR",1080p@30fps,"8 MP, f/1.9, AF",,1080p@30fps,"Yes, with stereo speakers",Yes,24-bit/192kHz audio,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS/ BDS (market dependant)",No,Type-C 1.0 reversible connector,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Po 3400 mAh, non-removable","Fast charging 18W, 38% in 30 min (advertised)","Haze Gold, Quartz Grey, Ceramic White","VIE-L09, VIE-L29, VIE-AL10",About 430 EUR,,,Yes,,,,Yes,,,,,,,1.48 W/kg (head)     1.49 W/kg (body),,,,,Basemark OS II 2.0: 2099Basemark X: 15058,"Contrast ratio: Infinite (nominal), 3.956 (sunlight)",Photo / Video,Voice 71dB / Noise 73dB / Ring 81dB,Endurance rating 69h,,,,Corning Gorilla Glass 3,Noise -97.4dB / Crosstalk -96.9dB,,,,,,,,,,,,,,
huawei,Huawei P9,https://fdn2.gsmarena.com/vv/bigpic/huawei-p9r2.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),,"1, 2, 3, 4, 5, 6, 7, 8, 12, 17, 18, 19, 20, 26, 28, 38, 39, 40",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2016, April","Available. Released 2016, April",145 x 70.9 x 7 mm (5.71 x 2.79 x 0.28 in),144 g (5.08 oz),"Glass front (Gorilla Glass 3), aluminum back, aluminum frame","Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)",HSDPA 800 / 850 / 900 / 1700(AWS) / 1800 / 1900 / 2100,"IPS-NEO LCD capacitive touchscreen, 16M colors","5.2 inches, 74.9 cm2 (~72.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~423 ppi density)",24-bit/192kHz audio,"Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat), EMUI 4.1",Kirin 955 (16 nm),Octa-core (4x2.5 GHz Cortex-A72 & 4x1.8 GHz Cortex-A53),Mali-T880 MP4,microSDXC (uses shared SIM slot),"32GB 3GB RAM (EVA-L19/EVA-L09), 64GB 4GB RAM (EVA-L29)","12 MP, f/2.2, 27mm (wide), 1/2.9"", 1.25µm, PDAF, Laser AF 12 MP B/W, f/2.2, 27mm (wide), 1/2.9"", 1.25µm","Leica optics, dual-LED dual-tone flash, panorama, HDR","1080p@60fps, 1080p@30fps, 720p@120fps","8 MP, f/2.4",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",No,Type-C 1.0 reversible connector,"Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3000 mAh, non-removable","Fast charging 18W, 44% in 30 min (advertised)","Ceramic White, Haze Gold, Rose Gold, Titanium Grey, Mystic Silver, Prestige Gold, Red, Blue","EVA-L09, EVA-L19, EVA-L29, EVA-AL10, EVA-TL00, EVA-AL00, EVA-DL00",About 340 EUR,Yes,Yes,Yes (EVA-L09 only),,,,,,,,,,,1.43 W/kg (head)     0.55 W/kg (body),,,,,Basemark OS II 2.0: 2068Basemark X: 16942,"Contrast ratio: 1094:1 (nominal), 3.195 (sunlight)",Photo / Video,Voice 72dB / Noise 66dB / Ring 75dB,Endurance rating 75h,,,,Corning Gorilla Glass 3,Noise -97.3dB / Crosstalk -96.2dB,,,,,,,,,,,,,,
huawei,Huawei MediaPad M2 10.0,https://fdn2.gsmarena.com/vv/bigpic/huawei-mediapad-m2-10-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - M2-A01L,HSDPA 850 / 900 / 1900 / 2100 - M2-A01L,"1, 3, 7, 8, 20, 38, 39, 40, 41 - M2-A01L",,"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, January","Available. Released 2016, February",239.8 x 172.8 x 7.4 mm (9.44 x 6.80 x 0.29 in),500 g (1.10 lb),,Micro-SIM,TD-SCDMA,"IPS LCD capacitive touchscreen, 16M colors","10.1 inches, 295.8 cm2 (~71.4% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~224 ppi density)",Stylus (Premium edition),"Android 5.1 (Lollipop), EMUI 3.1",Kirin 930 (28 nm),Octa-core (4x2.0 GHz Cortex A53 & 4x1.5 GHz Cortex-A53),Mali-T628 MP4,No,"16GB 2GB RAM (Standard), 64GB 3GB RAM (Premium)","13 MP, f/2.0, AF","LED flash, HDR, panorama",1080p@30fps,5 MP,,,"Yes, with stereo speakers (4 speakers)",Yes,Tuned by Harman Kardon,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, hotspot","4.0, A2DP, EDR, LE","Yes, with A-GPS, GLONASS",No,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, gyro, compass","Li-Po 6660 mAh, non-removable",,"Moonlight Silver, Luxurious Gold","M2-A01W, M2-A01L",About 250 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huawei,Huawei Watch,https://fdn2.gsmarena.com/vv/bigpic/huawei-watch.jpg,No cellular connectivity,N/A,,,,,"2015, March. Released 2015, September",Discontinued,42 x 42 x 11.3 mm (1.65 x 1.65 x 0.44 in),60.5 g (2.15 oz),"Glass front (Sapphire crystal), stainless steel 316L frame",No,IP67 dust/water resistant (up to 1m for 30 mins) Compatible with standard 18mm straps,"OLED capacitive touchscreen, 16M colors","1.4 inches, 12.6 cm2 (~71.5% screen-to-body ratio)","400 x 400 pixels, 1:1 ratio (~286 ppi density)",Always-on screen,"Android Wear, upgradable to 2.1",Qualcomm MSM8926 Snapdragon 400 (28 nm),Quad-core 1.2 GHz Cortex-A7,Adreno 305,No,4GB 512MB RAM,,,,,,,Yes,No,MP3 player Photo viewer Voice dial/commands,Wi-Fi 802.11 b/g,"4.1, LE",No,No,No,"Accelerometer, gyro, heart rate, barometer","Li-Ion 300 mAh, non-removable",Charging 10W,"Silver, Black, Rose Gold/ Black Leather, Steel Link Bracelet, Stainless Steel Mesh, Black-plated Link Bracelet, Alligator-pressed Brown Leather, Rose Gold-plated Link Bracelet, Wat",,About 290 EUR,No,No,,,,,,,,,,,,,,,,,,,,,,,,,Sapphire crystal glass,,,,,,,,,Up to 48 h (mixed usage),,,,,,
huawei,Huawei Enjoy 5s,https://fdn2.gsmarena.com/vv/bigpic/huawei-enjoy-5s.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,"1, 3, 38, 39, 40, 41",,"HSPA, LTE Cat4 150/50 Mbps","2015, December. Released 2015, December",Discontinued,143.5 x 71 x 7.6 mm (5.65 x 2.80 x 0.30 in),135 g (4.76 oz),,"Dual SIM (Nano-SIM/ Micro-SIM, dual stand-by)",,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",,"Android 5.1.1 (Lollipop), EMUI 3.1 Lite",Mediatek MT6753T,Octa-core 1.5 GHz Cortex-A53,Mali-T720MP3,microSDXC (dedicated slot),16GB 2GB RAM,"13 MP, f/2.0, AF","LED flash, panorama, HDR",1080p@30fps,"5 MP, 28mm (wide)",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot","4.0, A2DP","Yes, with A-GPS",FM radio,microUSB 2.0,"Fingerprint (rear-mounted), accelerometer, proximity","Li-Ion 2200 mAh, non-removable",,"Gold, Silver","TAG-AL00, TAG-TL00, TAG-L22, TAG-L01, TAG-L13, TAG-L23",About 200 EUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
huawei,Huawei Mate 8,https://fdn2.gsmarena.com/vv/bigpic/huawei-mate-8r1.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (optional),"HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100 - NXT-L29, NXT-L09","1, 2, 3, 4, 5, 6, 7, 8, 12, 17, 18, 19, 20, 26, 38, 39, 40 - NXT-L29",,"HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2015, November","Available. Released 2015, November",157.1 x 80.6 x 7.9 mm (6.19 x 3.17 x 0.31 in),185 g (6.53 oz),"Glass front (Gorilla Glass 3), aluminum back, aluminum frame","Nano-SIM - NXT-L09Hybrid Dual SIM (Nano-SIM, dual stand-by) - NXT-L29","1, 2, 3, 4, 5, 6, 7, 8, 12, 17, 18, 19, 20, 26, 28, 38, 39, 40 - NXT-L09","IPS-NEO LCD capacitive touchscreen, 16M colors","6.0 inches, 98.7 cm2 (~78.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~368 ppi density)",24-bit/192kHz audio,"Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat), EMUI 4",Kirin 950 (16 nm),Octa-core (4x2.3 GHz Cortex-A72 & 4x1.8 GHz Cortex A53),Mali-T880 MP4,microSDXC (uses shared SIM slot),"32GB 3GB RAM (L09, L29), 64GB 4GB RAM (L29)","16 MP, f/2.0, 27mm (wide), 1/2.8"", PDAF, OIS","Dual-LED dual-tone flash, panorama, HDR","1080p@60fps, 1080p@30fps, 720p@120fps","8 MP, f/2.4, 26mm (wide)",,1080p@30fps,Yes,Yes,,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, DLNA, Wi-Fi Direct, hotspot","4.2, A2DP, EDR, LE","Yes, with A-GPS, GLONASS, BDS",FM radio,"microUSB 2.0, USB On-The-Go","Fingerprint (rear-mounted), accelerometer, gyro, proximity, barometer, compass","Li-Po 4000 mAh, non-removable","Fast charging 18W, 37% in 30 min (advertised)","Champagne Gold, Moonlight Silver, Space Gray, Mocha Brown","NXT-AL10, NXT-CL00, NXT-DL00, NXT-TL00, NXT-L09, NXT-L29",About 300 EUR,,,Yes,,,,,,,,,,,1.46 W/kg (head)     0.21 W/kg (body),,,,,Basemark OS II 2.0: 2017Basemark X: 15593,"Contrast ratio: 1361:1 (nominal), 2.949 (sunlight)",Photo / Video,Voice 67dB / Noise 65dB / Ring 66dB,Endurance rating 103h,,,,Corning Gorilla Glass 3,Noise -97.8dB / Crosstalk -97.3dB,,,,,,,,Up to 528 h (3G),,,Up to 98 h,1.49 W/kg (head)     0.32 W/kg (body),,
