Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser,64GB 6GB RAM,64GB 4GB RAM,256GB 8GB RAM,512GB 8GB RAM,128GB 4GB RAM,32GB 2GB RAM,64GB 3GB RAM,32GB 3GB RAM,512GB 12GB RAM,Five,16GB 2GB RAM,32GB 4GB RAM,Alert types,Languages
vodafone,Vodafone 845,https://fdn2.gsmarena.com/vv/bigpic/vodafone-845-final.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,No,HSDPA 900 / 2100,,,HSPA 3.6/0.384 Mbps,"2010, April. Released 2010, May",Discontinued,99 x 55 x 14 mm (3.90 x 2.17 x 0.55 in),109 g (3.84 oz),,Mini-SIM,"TFT resistive touchscreen, 256K colors","2.8 inches, 24.3 cm2 (~44.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",MP3/WAV/eAAC+/WMA player MP4/H.264 player Document viewer  Organizer Photo/video editor Voice memo Predictive text input,Android 2.1 (Eclair),,,,microSDHC (dedicated slot),512MB 128MB RAM,,,Yes,"3.15 MP, AF",,,Yes,Yes,,Wi-Fi 802.11 b/g,"2.1, A2DP","Yes, with A-GPS",,Stereo FM radio,2.0,"Accelerometer, compass",Removable Li-Ion 1200 mAh battery,,Black,,About 100 EUR,,,,,,,,,,,,,,,,,Up to 288 h,,Up to 3 h 30 min,,,,,,,,,,,,HTML,,,,,,,,,,,,,,
vodafone,Vodafone 547,https://fdn2.gsmarena.com/vv/bigpic/vodafone-547.jpg,GSM,GSM 850 / 900 / 1800 / 1900,No,,,,,"2010, April. Released 2010, April",Discontinued,-,-,,Mini-SIM,"TFT resistive touchscreen, 256K colors","2.8 inches, 22.3 cm2","240 x 400 pixels, 5:3 ratio (~167 ppi density)",MP3/AAC player MP4/H.264 player Organizer Voice memo Predictive text input,,,,,microSD (dedicated slot),,,,Yes,2 MP,,,Yes,No,,No,2.0,No,,"Stereo FM radio, RDS",Proprietary,,Removable Li-Ion battery,,"Black, White, Red",,About 40 EUR,,,,,,,,,,,,,,,,,,,,,,Class 10,Class 10,0.65 W/kg (head),,"Yes, Photocall",Yes,"SMS, MMS, Email",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML (Opera Mini),,,,,,,,,,,,,,
vodafone,Vodafone 546,https://fdn2.gsmarena.com/vv/bigpic/vodafone-546.jpg,GSM,GSM 850 / 900 / 1800 / 1900,No,,,,,"2010, April. Released 2010, April",Discontinued,-,-,,Mini-SIM,"TFT, 256K colors","2.2 inches, 15.0 cm2","320 x 240 pixels, 4:3 ratio (~182 ppi density)",MP3 player MP4/H.263 player Organizer Voice memo Predictive text input,,,,,microSD (dedicated slot),,,,Yes,2 MP,,,Yes,No,,No,2.1,No,,"FM radio, RDS",No,,Removable Li-Ion battery,,"Black, White",,,,,,,,,,,,,,,,,,,,,,,,Class 10,Class 10,,QWERTY,"Yes, Photocall",Yes,"SMS, MMS, Email",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML (Opera Mini),,,,,,,,,,,,,,
vodafone,Vodafone 543,https://fdn2.gsmarena.com/vv/bigpic/vodafone-543.jpg,GSM,GSM 850 / 900 / 1800 / 1900,No,,,,,"2010, April. Released 2010, April",Discontinued,-,-,,Mini-SIM,"TFT resistive touchscreen, 256K colors","2.4 inches, 17.8 cm2","240 x 320 pixels, 4:3 ratio (~167 ppi density)",MP3/AAC player MP4/H.264 player Organizer Voice memo Predictive text input,,,,,microSD (dedicated slot),,,,Yes,1.3 MP,,,Yes,No,,No,2.1,No,,"Stereo FM radio, RDS",Proprietary,,Removable Li-Ion battery,,"Black, Red",,About 30 EUR,,,,,,,,,,,,,,,,,,,,,,Class 10,Class 10,,,"Yes, Photocall",Yes,"SMS, MMS",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML (Opera Mini),,,,,,,,,,,,,,
vodafone,Vodafone 350 Messaging,https://fdn2.gsmarena.com/vv/bigpic/vodafone-350-messaging-new.jpg,GSM,GSM 900 / 1800 / 1900,No,,,,,"2010, April. Released 2010, August",Discontinued,-,-,,Mini-SIM,"TFT, 65K colors",1.8 inches,,Weather forecast Calculator Fake calls Currency converter Predictive text input,,,,,No,,,,,,,,Yes,No,,No,No,No,,FM radio,No,,Removable Li-Ion battery,,"Black, White, Pink",,,,,,,,,,,,,,,,,,,,,,,,Class 10,Yes,,QWERTY,Yes,Yes,"SMS, MMS, Email",Yes,No,WAP 2.0/xHTML,,,,,,,,,,,,,,
vodafone,Vodafone 345 Text,https://fdn2.gsmarena.com/vv/bigpic/vodafone-350-messaging-new.jpg,GSM,GSM 900 / 1800 / 1900,No,,,,,"2010, April. Released 2010, July",Discontinued,-,-,,Mini-SIM,"TFT, 65K colors",1.8 inches,,Calculator Fake calls Currency converter Predictive text input,,,,,No,,,,,,,,Yes,No,,No,No,No,,FM radio,No,,Removable Li-Ion battery,,"Black, White, Pink",,About 20 EUR,,,,,,,,,,,,,,,,,,,,,,No,No,,QWERTY,Yes,Yes,SMS,Yes,No,No,,,,,,,,,,,,,,
vodafone,Vodafone 248,https://fdn2.gsmarena.com/vv/bigpic/vodafone-248.jpg,GSM,GSM 900 / 1800 / 1900,No,,,,,"2010, April. Released 2010, May",Discontinued,-,-,,Mini-SIM,"TFT, 65K colors",1.8 inches,,Calculator Currency converter Predictive text input,,,,,No,,,,,,,,Yes,No,,No,No,No,,FM radio,No,,Removable Li-Ion battery,,Black,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,Yes,Yes,SMS,No,No,No,,,,,,,,,,,,,,
vodafone,Vodafone 247 Solar,https://fdn2.gsmarena.com/vv/bigpic/vodafone-247.jpg,GSM,GSM 900 / 1800 / 1900,Flashlight,,,,,"2010, April. Released 2010, May",Discontinued,-,-,,Mini-SIM,"TFT, 65K colors",1.44 inches,,No,,,,,No,,,,,,,,Yes,No,Made of eco-friendly materials Calculator Currency converter Predictive text input,No,No,No,,FM radio,No,,Removable Li-Ion battery,Solar panel for battery charging,Black,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,Yes,Yes,SMS,No,No,No,,,,,,,,,,,,,,
vodafone,Vodafone 246,https://fdn2.gsmarena.com/vv/bigpic/vodafone-247.jpg,GSM,GSM 900 / 1800 / 1900,Flashlight,,,,,"2010, April. Released 2010, April",Discontinued,-,-,,Mini-SIM,"TFT, 65K colors",1.44 inches,,No,,,,,No,,,,,,,,Yes,No,Calculator Currency converter Predictive text input,No,No,No,,"Stereo FM radio, RDS",No,,Removable Li-Ion battery,,Black,,,,,,,,,,,,,,,,,,,,,,,,No,No,,,Yes,Yes,SMS,No,No,No,,,,,,,,,,,,,,
vodafone,Vodafone 250,https://fdn2.gsmarena.com/vv/bigpic/vodafone-250.jpg,GSM,GSM 900 / 1800,Flashlight,,,,,"2010, February. Released 2010, February",Discontinued,-,-,,Mini-SIM,"CSTN, 65K colors","1.45 inches, 6.8 cm2","128 x 128 pixels, 1:1 ratio (~125 ppi density)",No,,,,,No,No,,,,,,,Yes,No,Organizer Voice memo,No,No,No,,FM radio,miniUSB (charging only),,Removable Li-Ion 500 mAh battery,,"Black, Grey-Blue",,About 10 EUR,,,,,,,,,,,,,,,,,Up to 400 h,,Up to 5 h,,,No,No,,,100 entries,Yes,SMS,Yes,No,No,,,,,,,,,,,,,,
vodafone,Vodafone 150,https://fdn2.gsmarena.com/vv/bigpic/vodafone-150.jpg,GSM,GSM 900 / 1800,Flashlight,,,,,"2010, February. Released 2010, February",Discontinued,-,-,,Mini-SIM,"STN, monochrome graphics","1.0 inches, 3.0 cm2","96 x 64 pixels, 3:2 ratio (~115 ppi density)",No,,,,,No,No,,,,,,,Yes,No,Organizer Voice memo,No,No,No,,No,miniUSB (charging only),,Removable Li-Ion 500 mAh battery,,Black,,About 10 EUR,,,,,,,,,,,,,,,,,Up to 400 h,,Up to 5 h,,,No,No,,,100 entries,Yes,SMS,Yes,No,No,,,,,,,,,,,,,,
vodafone,Vodafone 1240,https://fdn2.gsmarena.com/vv/bigpic/vodafone-1240.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,No,HSDPA 2100,,,HSPA 3.6/0.384 Mbps,"2009, November. Released 2009, November",Discontinued,-,-,,Mini-SIM,"TFT, 256K colors",", -","320 x 240 pixels, 4:3 ratio",MP3/AAC player MP4/H.264 player Document viewer Organizer Voice memo Predictive text input,,,,,microSD (dedicated slot),,,,Yes,2 MP,,,Yes,No,,No,"2.0, A2DP",,,No,2.0,,Removable Li-Ion battery,,Black,,,,,,,,,,,,,,,,,,,Up to 400 h,,Up to 3 h 30 min,,,,,,QWERTY,"1000 entries, Photocall",Yes,"SMS, MMS, Email, Push Email",Yes,"Yes, MIDP 2.0","WAP 2.0/xHTML, HTML",,,,,,,,,,,,,,
vodafone,Vodafone 840,https://fdn2.gsmarena.com/vv/bigpic/vodafone-840.jpg,GSM / UMTS,GSM 900 / 1800 / 1900,MP3/AAC player MP4/H.264 player Organizer Voice memo Predictive text input,UMTS 2100,,,"Yes, 384 kbps","2009, November. Released 2009, November",Discontinued,106 x 56 x 13.9 mm (4.17 x 2.20 x 0.55 in),93 g (3.28 oz),,Mini-SIM,"TFT touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~40.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",,,,,,microSDHC (dedicated slot),100MB,,,Yes,2 MP,,,Yes,No,,No,"2.0, A2DP",No,,No,2.0,,Removable Li-Ion battery,,"Silver, White, Pink, Green",,,,,,,,,,,,,,,Yes,,,,Up to 380 h,,Up to 4 h,,,,,,,"1000 contacts, Photocall",Yes,"SMS, MMS, Email",Yes,"Yes, MIDP 2.0","WAP 2.0/xHTML, HTML",,,,,,,,,,,,,,
vodafone,Vodafone 541,https://fdn2.gsmarena.com/vv/bigpic/vodafone-541.jpg,GSM,GSM 900 / 1800 / 1900,Home screen widgets,,,,,"2009, November. Released 2009, November",Discontinued,96 x 52 x 16 mm (3.78 x 2.05 x 0.63 in),82 g (2.89 oz),,Mini-SIM,"TFT touchscreen, 256K colors","2.4 inches, 17.8 cm2 (~35.7% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",No,,,,,microSDHC (dedicated slot),5MB,,,Yes,1.3 MP,,,Yes,No,MP3/AAC player MP4/H.264 player Organizer Voice memo Predictive text input,No,"2.0, A2DP",No,,"Stereo FM radio, RDS",miniUSB 1.1,Accelerometer,Removable Li-Ion 750 mAh battery,,"Black, White, Red, Pink",,,,,,,,,,,,,,,,,,,Up to 380 h,,Up to 4 h 30 min,Up to 15 h,,Class 10,No,,,"500 contacts, Photocall",Yes,"SMS, MMS, Email",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML,,,,,,,,,,,,,,
vodafone,Vodafone 540,https://fdn2.gsmarena.com/vv/bigpic/vodafone-540.jpg,GSM,GSM 900 / 1800 / 1900,No,,,,,"2009, November. Released 2009, November",Discontinued,109 x 47 x 11.3 mm (4.29 x 1.85 x 0.44 in),90 g (3.17 oz),,Mini-SIM,"TFT, 65K colors","2.0 inches, 12.6 cm2 (~24.6% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),MP3/AAC player MP4/H.264 player Organizer Voice memo Predictive text input,,,,,microSDHC (dedicated slot),8MB,,,Yes,2 MP,,,Yes,No,,No,Yes,No,,FM radio,,,Removable Li-Ion 850 mAh battery,,Black,,,,,,,,,,,,,,,,,,,Up to 300 h,,Up to 4 h,,,Class 10,No,,,"500 entries, Photocall","20 dialed, 20 received, 20 missed calls","SMS, MMS, Email",Yes,"Yes, MIDP 2.0","WAP 2.0/xHTML, HTML (Opera Mini)",,,,,,,,,,,,,,
vodafone,Vodafone 340,https://fdn2.gsmarena.com/vv/bigpic/vodafone-340.jpg,GSM,GSM 900 / 1800,No,,,,,"2009, November. Released 2009, November",Discontinued,109 x 45.5 x 12 mm (4.29 x 1.79 x 0.47 in),69 g (2.43 oz),,Mini-SIM,"TFT, 65K colors","1.5 inches, 7.1 cm2 (~14.3% screen-to-body ratio)",128 x 160 pixels (~137 ppi density),MP3/AAC player Organizer Voice memo Predictive text input,,,,,No,2MB,,,No,VGA,,,Yes,No,,No,Yes,No,,FM radio,Proprietary,,Removable Li-Ion 700 mAh battery,,"Black, White, Pink",,About 20 EUR,,,,,,,,,,,,,,,,,Up to 270 h,,Up to 3 h,,,Class 10,No,,,Yes,Yes,"SMS, MMS, Email",Yes,No,WAP 2.0/xHTML,,,,,,,,,,,,,,
vodafone,Vodafone 360 H1,https://fdn2.gsmarena.com/vv/bigpic/vodafone-360-h1.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,3D user interface,HSDPA 2100,,,HSPA,"2009, September. Released 2009, November",Discontinued,"115.9 x 58 x 12.9 mm, 60 cc (4.56 x 2.28 x 0.51 in)",134 g (4.73 oz),,Mini-SIM,"AMOLED capacitive touchscreen, 16M colors","3.5 inches, 34.9 cm2 (~51.9% screen-to-body ratio)","480 x 800 pixels, 5:3 ratio (~267 ppi density)",MP3/video player Organizer,LiMo OS,,600 MHz Cortex-A8,PowerVR SGX,microSDHC (dedicated slot),16GB,,LED flash,720p@30fps,"5 MP, AF",,,Yes,Yes,,Wi-Fi 802.11 b/g,"2.0, A2DP","Yes, with A-GPS",,"Stereo FM radio, RDS",2.0,,Removable Li-Ion battery,,"Black, Silver",,,,,,,,,,,,,,,Yes,,,,Up to 460 h,,Up to 10 h (2G) / Up to 6 h 40 min (3G),,,,,,,,,,,,HTML,,,,,,,,,,,,,,
vodafone,Vodafone 360 M1,https://fdn2.gsmarena.com/vv/bigpic/vodafone-360-m1.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,Vodafone 360 3D UI applications,HSDPA 2100,,,HSPA 3.6/0.384 Mbps,"2009, September. Released 2009, November",Discontinued,112 x 55.4 x 13.4 mm (4.41 x 2.18 x 0.53 in),111 g (3.92 oz),,Mini-SIM,"TFT touchscreen, 16M colors","3.2 inches, 29.1 cm2 (~47.0% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~146 ppi density)","MP3, AAC, AAC+, AAC+(e), WMA, AMR player DivX/XViD/MP4/H.264/WMV player Organizer",Linux-based LiMo R2.0.1,,600 MHz Cortex-A8,PowerVR SGX,microSDHC (dedicated slot),1GB,,,480p@15fps,3.15 MP,,,Yes,Yes,,No,"2.0, A2DP","Yes, with A-GPS",,"Stereo FM radio, RDS",2.0,,Removable Li-Ion 1500 mAh battery,,"Black, White, Red",,About 290 EUR,,,,,,,,,,,,,Yes,,,,Up to 490 h,,Up to 10 h (2G) / Up to 6 h 40 min (3G),,,,,,,,,,,,HTML,,,,,,,,,,,,,,
vodafone,Vodafone 533 Crystal,https://fdn2.gsmarena.com/vv/bigpic/vodafone-533-crystal.jpg,GSM,GSM 900 / 1800 / 1900,Swarovski Elements animations and wallpapers,,,,,"2009, September. Released 2009, October",Discontinued,"98.5 x 46.2 x 14.7 mm, 60 cc (3.88 x 1.82 x 0.58 in)",90 g (3.17 oz),,Mini-SIM,"TFT, 256K colors","2.0 inches, 12.6 cm2 (~27.7% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),No,,,,,microSDHC (dedicated slot),8MB,,,No,1.3 MP,,,Yes,No,MP3 player Organizer Voice memo Predictive text input,No,"2.0, A2DP",No,,"Stereo FM radio, RDS",1.1,,Removable Li-Ion 750 mAh battery,,Black,,About 100 EUR,,,,,,,,,,,,,,,,,Up to 350 h,,Up to 3 h,,,Class 10,Class 10,,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML (Openwave 7.2.7),,,,,,,,,,,,,,
vodafone,Vodafone 1231,https://fdn2.gsmarena.com/vv/bigpic/vodafone-1231.jpg,GSM,GSM 850 / 900 / 1800 / 1900,No,,,,,"2009, June. Released 2009, June",Discontinued,113 x 65.4 x 14.5 mm (4.45 x 2.57 x 0.57 in),130 g (4.59 oz),,Mini-SIM,"TFT, 65K colors","2.5 inches, 19.4 cm2 (~26.2% screen-to-body ratio)","320 x 240 pixels, 4:3 ratio (~160 ppi density)",MP3/MP4 player Organizer Voice memo Predictive text input,Microsoft Windows Mobile 6.1 Standard,,,,microSDHC (dedicated slot),48MB,,,Yes,1.3 MP,,,Yes,No,,No,"2.0, A2DP",Yes,,No,Proprietary,,Removable Li-Ion 1100 mAh battery,,Black,,,,,,,,,,,,,,,,,,,Up to 230 h,,Up to 5 h,,,Class 10,Class 10,0.69 W/kg (head),QWERTY,,,,,,"WAP 2.0/xHTML, HTML",,,,,,,,,,,,,,
vodafone,Vodafone V-X760,https://fdn2.gsmarena.com/vv/bigpic/vodafone-v-x760.jpg,GSM,GSM 900 / 1800,Vodafone 3D UI,,,,,"2009, March",Discontinued,93 x 52 x 16 mm (3.66 x 2.05 x 0.63 in),84 g (2.96 oz),,Mini-SIM,"TFT touchscreen, 65K colors","2.4 inches, 17.8 cm2 (~36.9% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",No,,,,,microSD (dedicated slot),,,,Yes,1.3 MP,,,Yes,No,MP3/MP4 player Organizer Voice memo Predictive text input,No,Yes,No,,Stereo FM radio,Proprietary,,Removable Li-Ion battery,,Black,,,,,,,,,,,,,,,,,,,Up to 180 h,,Up to 3 h,,,Class 10,No,,,"1000 contacts, Photocall","30 dialed, 30 received, 30 missed calls","SMS, MMS",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML,,,,,,,,,,,,,,
vodafone,Vodafone Indie,https://fdn2.gsmarena.com/vv/bigpic/vodafone-indie.jpg,GSM,GSM 850 / 900 / 1800 / 1900,No,,,,,"2009, June. Released 2009, Q3",Discontinued,88.5 x 52 x 13.5 mm (3.48 x 2.05 x 0.53 in),80 g (2.82 oz),,Mini-SIM,"TFT touchscreen, 65K colors","2.4 inches, 17.8 cm2 (~38.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",MP3/MP4 player Organizer Voice memo Predictive text input,,,,,microSD (dedicated slot),,,,Yes,1.3 MP,,,Yes,No,,No,Yes,No,,"Stereo FM radio, RDS",Proprietary,,Removable Li-Ion battery,,"Red, Rosa",,,,,,,,,,,,,,,,,,,Up to 195 h,,Up to 3 h,,,Class 10,No,,,"1000 contacts, Photocall","40 dialed, 40 received, 40 missed calls","SMS, MMS",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML,,,,,,,,,,,,,,
vodafone,Vodafone 835,https://fdn2.gsmarena.com/vv/bigpic/vodafone-835.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,Videocall camera,HSDPA 2100,,,HSPA,"2009, February. Released 2009, Q2",Discontinued,-,-,,Mini-SIM,"TFT, 256K colors","2.4 inches, 17.8 cm2","240 x 320 pixels, 4:3 ratio (~167 ppi density)",Vodafone Music Vodafone Messenger MP3 player Organizer Predictive text input Voice memo,,,,,microSD (dedicated slot),,,,Yes,2 MP,,,Yes,No,,No,Yes,"Yes, with A-GPS",,FM radio,Proprietary,,Removable Li-Ion battery,,Premium silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1000 contacts, Photocall","40 dialed, 40 received, 40 missed calls","SMS, MMS, Email",Yes,"Yes, MIDP 2.0","WAP 2.0/xHTML, HTML",,,,,,,,,,,,,,
vodafone,Vodafone 736,https://fdn2.gsmarena.com/vv/bigpic/vodafone-736.jpg,GSM / UMTS,GSM 900 / 1800 / 1900,No,UMTS 2100,,,"Yes, 384 kbps","2009, February. Released 2009, Q2",Discontinued,-,-,,Mini-SIM,"TFT, 65K colors","2.0 inches, 12.4 cm2","240 x 320 pixels, 4:3 ratio (~200 ppi density)",Vodafone Music Vodafone Messenger MP3 player Organizer Predictive text input Voice memo,,,,,microSD (dedicated slot),,,,Yes,2 MP,,,Yes,No,,No,Yes,No,,FM radio,Proprietary,,Removable Li-Ion battery,,"White, Pink, Silver",,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"40 dialed, 40 received, 40 missed calls","SMS, MMS, Email",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML,,,,,,,,,,,,,,
vodafone,Vodafone 735,https://fdn2.gsmarena.com/vv/bigpic/vodafone-735.jpg,GSM / UMTS,GSM 900 / 1800 / 1900,No,UMTS 2100,,,"Yes, 384 kbps","2009, February. Released 2009, Q2",Discontinued,-,-,,Mini-SIM,"TFT, 65K colors","2.0 inches, 12.4 cm2","240 x 320 pixels, 4:3 ratio (~200 ppi density)",Vodafone Music Vodafone Messenger MP3 player Organizer Predictive text input Voice memo,,,,,microSD (dedicated slot),,,,Yes,2 MP,,,Yes,No,,No,Yes,No,,FM radio,Proprietary,,Removable Li-Ion battery,,Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,"40 dialed, 40 received, 40 missed calls","SMS, MMS, Email",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML,,,,,,,,,,,,,,
vodafone,Vodafone 235,https://fdn2.gsmarena.com/vv/bigpic/vodafone-235.jpg,GSM,GSM 900 / 1800,No,,,,,"2009, February. Released 2009, Q2",Discontinued,103.5 x 46 x 13.5 mm (4.07 x 1.81 x 0.53 in),68 g (2.40 oz),,Mini-SIM,"CSTN, 65K colors","1.8 inches, 10.5 cm2 (~22.0% screen-to-body ratio)","128 x 128 pixels, 1:1 ratio (~101 ppi density)",Organizer Currency converter Predictive text input,,,,,No,,,,,,,,Yes,No,,No,Yes,No,,FM radio,No,,Removable Li-Ion 680 mAh battery,,Black,,,,,,,,,,,,,,,,,,,Up to 270 h,,Up to 3 h,,,No,No,,,Yes,"20 dialed, 20 received, 20 missed calls",SMS,No,No,No,,,,,,,,,,,,,,
vodafone,Vodafone V720,https://fdn2.gsmarena.com/vv/bigpic/vodafone-v720.jpg,GSM / UMTS,GSM 900 / 1800 / 1900,MP3 player Organizer Voice memo Predictive text input,UMTS 900 / 2100,,,HSPA,,Discontinued,97 x 46 x 16.8 mm (3.82 x 1.81 x 0.66 in),100 g (3.53 oz),,Mini-SIM,"TFT, 256K colors","2.0 inches, 12.4 cm2 (~27.8% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~200 ppi density)",,,,,,microSDHC (dedicated slot),32MB,,,Yes,1.3 MP,,,Yes,No,,No,2.0,No,,No,microUSB,,Removable Li-Ion battery,,,,,,,,,,,,,,,,,VGA videocall camera,,,,Up to 350 h,,Up to 3 h 42 min,,Yes,,,,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML,,,,,,,,,,,,,,
vodafone,Vodafone 533,https://fdn2.gsmarena.com/vv/bigpic/vodafone-533.jpg,GSM,GSM 900 / 1800 / 1900,No,,,,,"2009, February. Released 2009, March",Discontinued,"98.5 x 46.2 x 14.7 mm, 60 cc (3.88 x 1.82 x 0.58 in)",90 g (3.17 oz),,Mini-SIM,"TFT, 256K colors","2.0 inches, 12.6 cm2 (~27.7% screen-to-body ratio)",176 x 220 pixels (~141 ppi density),MP3 player Organizer Voice memo Predictive text input,,,,,microSDHC (dedicated slot),8MB,,,No,1.3 MP,,,Yes,No,,No,"2.0, A2DP",No,,"Stereo FM radio, RDS",1.1,,Removable Li-Ion 670 mAh battery,,"Black, Catwalk Red, Catwalk Lady",,,,,,,,,,,,,,,,,,,Up to 250 h,,Up to 2 h 30 min,,,Class 10,Class 10,,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",Yes,"Yes, MIDP 2.0",WAP 2.0/xHTML (Openwave 7.2.7),,,,,,,,,,,,,,
vodafone,Vodafone 830i,https://fdn2.gsmarena.com/vv/bigpic/vodafone-830i.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,CIF,HSDPA 2100,,,HSPA 3.6/0.384 Mbps,,Discontinued,103 x 51.5 x 13.3 mm (4.06 x 2.03 x 0.52 in),71 g (2.50 oz),,Mini-SIM,"TFT, 256K colors",,"240 x 320 pixels, 4:3 ratio",MP3/eAAC+ player MP4/H.263 player Organizer Voice memo Predictive text input,,,,,microSD (dedicated slot),10MB,,,Yes,"3.15 MP, AF",,,Yes,No,,No,"1.2, A2DP",No,,No,microUSB,,Removable Li-Ion battery,,Black,,About 170 EUR,,,,,,,,,,,,,,,,,Up to 250 h,,Up to 3 h,,,,,0.62 W/kg (head),,Yes,"20 dialed, 20 received, 20 missed calls","SMS, MMS, Email",Yes,"Yes, MIDP 2.0","WAP 2.0/xHTML, HTML",,,,,,,,,,,,,,
vodafone,Vodafone 526,https://fdn2.gsmarena.com/vv/bigpic/vodafone-526.jpg,GSM,GSM 900 / 1800,downloadable wallpapers/tones/games,,,,,"2008, September",Discontinued,107 x 47 x 11.8 mm (4.21 x 1.85 x 0.46 in),70 g (2.47 oz),,Mini-SIM,"CSTN, 65K colors","1.7 inches, 9.1 cm2 (~18.1% screen-to-body ratio)",128 x 160 pixels (~121 ppi density),No,,,,,No,1.5MB,,,No,VGA,,,No,No,Predictive text input Organizer Push to talk,No,No,No,,No,Proprietary,,Removable Li-Ion 670 mAh battery,,Black,,,,,,,,,,,,,,,,,,,Up to 220 h,,Up to 3 h,,,Class 10,No,,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, MMS",No,No,WAP 2.0/xHTML,,,,,,,,,,,,,,
vodafone,Vodafone 332,https://fdn2.gsmarena.com/vv/bigpic/vodafone-332.jpg,GSM,GSM 900 / 1800,500 short messages,,,,,"2008, October",Discontinued,105 x 45 x 12 mm (4.13 x 1.77 x 0.47 in),,,Mini-SIM,"TFT, 65K colors","1.8 inches, 10.0 cm2 (~21.2% screen-to-body ratio)","120 x 160 pixels, 4:3 ratio (~111 ppi density)",No,,,,,No,,,,No,VGA,,,Yes,No,Organizer Predictive text input,No,No,No,,FM radio,2.0,,Removable Li-Ion 800 mAh battery,,Black,,,,,,,,,,,,,,,,,,,Up to 200 h,,Up to 6 h,,,Class 10,No,,,500 entries,"20 dialed, 20 received, 20 missed calls","SMS, EMS, MMS",Yes,No,WAP 2.0,,,,,,,,,,,,,,
vodafone,Vodafone 231,https://fdn2.gsmarena.com/vv/bigpic/vodafone-231.jpg,GSM,GSM 900 / 1800,No,,,,,"2008, October",Discontinued,105 x 46 x 12 mm (4.13 x 1.81 x 0.47 in),70 g (2.47 oz),,Mini-SIM,"CSTN, 65K colors","1.86 inches, 10.9 cm2 (~22.5% screen-to-body ratio)",128 x 160 pixels (~110 ppi density),Predictive text input Organizer,,,,,No,,,,,,,,No,No,,No,Yes,No,,No,No,,Removable Li-Ion 670 mAh battery,,Black,,,,,,,,,,,,,,,,,,,Up to 280 h,,Up to 3 h,,,No,No,,,Yes,"20 dialed, 20 received, 20 missed calls",SMS,No,No,No,,,,,,,,,,,,,,
