Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Colors,_1,Models,Triple,5G bands,_1_1,Features_1,Charging,Price,Dual,Build,Protection,SAR,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,Phonebook,Call records,Messaging,Games,Java,Single_1,128GB 4GB RAM,64GB 3GB RAM,32GB 3GB RAM,Audio quality,Dual or Triple,64GB 6GB RAM,GPRS,EDGE,Stand-by,SAR EU,64GB 4GB RAM,Talk time,Infrared port,32GB 4GB RAM,Keyboard,Browser,Music play,Alert types,Languages,Clock,Alarm
meizu,Meizu M6 Note,https://fdn2.gsmarena.com/vv/bigpic/meizu-m6-note.jpg,GSM / CDMA / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 38, 40","HSPA 42.2/5.76 Mbps, LTE","2017, August","Available. Released 2017, September",154.6 x 75.2 x 8.4 mm (6.09 x 2.96 x 0.33 in),173 g (6.10 oz),"Dual SIM (Nano-SIM, dual stand-by)",CDMA 800,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 82.6 cm2 (~71.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)","Android 7.1.2 (Nougat), Flyme 7.3",Qualcomm MSM8953 Snapdragon 625 (14 nm),Octa-core 2.0 GHz Cortex-A53,Adreno 506,microSDXC,"16GB 4GB RAM, 32GB 3GB RAM, 64GB 4GB RAM",,"quad-LED dual-tone flash, HDR, panorama",1080p@30fps,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS",,No,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 4000 mAh, non-removable","Black, Blue, Gold",eMMC 5.1,"M6 Note, MZ-M6 Note",,,,,Fast charging 24W mCharge,About 170 EUR,"12 MP, f/1.9, 1/2.55"", 1.4µm, dual pixel PDAF 5 MP, f/2.0, AF","Glass front, aluminum back, aluminum frame",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meizu,Meizu Pro 7 Plus,https://fdn2.gsmarena.com/vv/bigpic/meizu-pro-7-plus.jpg,GSM / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE-A","2017, July","Available. Released 2017, August",157.3 x 77.2 x 7.3 mm (6.19 x 3.04 x 0.29 in),170 g (6.00 oz),"Dual SIM (Nano-SIM, dual stand-by)",CDMA2000 1xEV-DO & TD-SCDMA,"Super AMOLED capacitive touchscreen, 16M colors","5.7 inches, 88.5 cm2 (~72.9% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~518 ppi density)","Android 7.0 (Nougat), Flyme 7.3",Mediatek MT6799 Helio X30 (10 nm),"Deca-core (2x2.6 GHz Cortex-A73, 4x1.9 GHz Cortex-A35, 4x2.2 GHz Cortex-A53)",PowerVR 7XTP,No,"64GB 6GB RAM, 128GB 6GB RAM",,"Dual-LED dual-tone flash, HDR, panorama",4K@30fps,"12 MP, f/2.0, 1/2.9"", 1.25µm, PDAF",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,No,USB Type-C,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3500 mAh, non-removable","Black, gold, silver","Secondary 2"" AMOLED display, 240 x 536 pixels",PRO 7 Plus,,,32-bit/192kHz audio,,"Fast charging 24W, 45% in 30 min (advertised) mCharge 4",About 500 EUR,,"Glass front, aluminum back, aluminum frame",,,GFXBench: 4.8fps (ES 3.1 onscreen),"Contrast ratio: Infinite (nominal), 4.147 (sunlight)",Photo / Video,Voice 87dB / Noise 72dB / Ring 90dB,Endurance rating 70h,,,,,,,,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",,,,Noise -92.1dB / Crosstalk -92.8dB,,,,,,,,,,,,,,,,,
meizu,Meizu Pro 7,https://fdn2.gsmarena.com/vv/bigpic/meizu-pro-7.jpg,GSM / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE-A","2017, July","Available. Released 2017, August",147.6 x 70.7 x 7.3 mm (5.81 x 2.78 x 0.29 in),163 g (5.75 oz),"Dual SIM (Nano-SIM, dual stand-by)",CDMA2000 1xEV-DO & TD-SCDMA,"Super AMOLED capacitive touchscreen, 16M colors","5.2 inches, 74.9 cm2 (~71.8% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~423 ppi density)","Android 7.0 (Nougat), Flyme 7.3",Mediatek MT6757T Helio P25 (16 nm) - standard editionMediatek MT6799 Helio X30 (10 nm) - high edition,"Octa-core (4x2.4 GHz Cortex-A53 & 4x1.6 GHz Cortex-A53)Deca-core (2x2.6 GHz Cortex-A73, 4x1.9 GHz Cortex-A35, 4x2.2 GHz Cortex-A53)",Mali-T880MP2PowerVR 7XTP,No,"64GB 4GB RAM, 128GB 4GB RAM",,"Dual-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps","12 MP, f/2.0, 1/2.9"", 1.25µm, PDAF",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n or a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,No,USB Type-C,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3000 mAh, non-removable","Black, gold, red","Secondary 2"" AMOLED display, 240 x 536 pixels","PRO 7, MZ-PRO 7",,,32-bit/192kHz audio,,Fast charging 24W mCharge 3,About 400 EUR,,,,,,,,,,,,,,,,,"16 MP, f/2.0, 26mm (wide), 1/3.06"", 1.0µm",,,,,,,,,,,,,,,,,,,,,
meizu,Meizu M5c,https://fdn2.gsmarena.com/vv/bigpic/meizu-m5c-.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 38, 40","HSPA 42.2/5.76 Mbps, LTE","2017, May","Available. Released 2017, June",144 x 70.5 x 8.3 mm (5.67 x 2.78 x 0.33 in),135 g (4.76 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",eMMC 5.0,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~67.9% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)","Android 6.0 (Marshmallow), Flyme 6",Mediatek MT6737 (28 nm),Quad-core 1.3 GHz Cortex-A53,Mali-T720MP1,microSDXC (uses shared SIM slot),16GB 2GB RAM,,"Dual-LED dual-tone flash, panorama",720p@30fps,"8 MP, f/2.0, AF",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS",,No,"microUSB 2.0, USB On-The-Go","Accelerometer, gyro (digital), proximity, compass","Li-Ion 3000 mAh, non-removable","Black, Blue, Red, Gold, Pink",,"M5c, MZ-M5c",,,,,,About 140 EUR,,,,,GeekBench: 1285 (v4.4),,,,,,,,,,,,"5 MP, f/2.2",,,,,,,,,,,,,,,,,,,,,
meizu,Meizu E2,https://fdn2.gsmarena.com/vv/bigpic/meizu-e2.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA,LTE (unspecified),"HSPA 42.2/5.76 Mbps, LTE","2017, April","Available. Released 2017, April",153.7 x 75.7 x 7.5 mm (6.05 x 2.98 x 0.30 in),155 g (5.47 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 82.6 cm2 (~71.0% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)","Android 7 (Nougat), Flyme 6",Mediatek MT6757 Helio P20 (16 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.6 GHz Cortex-A53),Mali-T880MP2,microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM, 64GB 4GB RAM",,"Quad-LED dual-tone flash, HDR, panorama",1080p@30fps,"13 MP, f/2.2, PDAF",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot","4.2, A2DP, LE","Yes, with A-GPS, GLONASS",,No,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3400 mAh, non-removable","Black, Gold, Silver",,,,,,,Fast charging 24W mCharge 3,About 210 EUR,,,,,,,,,,,,,,,,,"8 MP, f/2.0, 1/3.2"", 1.4µm",,,,,,,Yes,Yes,,,,,,,,,,,,,
meizu,Meizu M5s,https://fdn2.gsmarena.com/vv/bigpic/meizu-m5s.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100,LTE 1800 / 2100 / 2600 TD-LTE 2300 / 2600,"HSPA 42.2/5.76 Mbps, LTE","2017, February","Available. Released 2017, February",148.2 x 72.5 x 8.4 mm (5.83 x 2.85 x 0.33 in),143 g (5.04 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",,"IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~69.4% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)","Android 6.0 (Marshmallow), Flyme 5.2",Mediatek MT6753 (28 nm),Octa-core 1.3 GHz Cortex-A53,Mali-T720MP2,microSDXC (uses shared SIM slot),"16GB 3GB RAM, 32GB 3GB RAM",,Dual-LED dual-tone flash,1080p@30fps,"13 MP, f/2.2, PDAF",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",,No,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, gyro (digital), proximity, compass","Li-Ion 3000 mAh, non-removable","Champanage Gold, Rose Gold, Stay Gray, Moonlight Silver",,"M5s, MZ-M5s",,,,,Fast charging 24W mCharge,About 130 EUR,,,,,Basemark OS II 2.0: 781Basemark X: 4646,"Contrast ratio: 955:1 (nominal), 2.580 (sunlight)",Photo / Video,Voice 65dB / Noise 69dB / Ring 84dB,Endurance rating 56h,,,,,,,,"5 MP, f/2.0",,,,Noise -91.3dB / Crosstalk -86.1dB,,,,,,,,,,,,,,,,,
meizu,Meizu M5 Note,https://fdn2.gsmarena.com/vv/bigpic/meizu-m5-note.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 1900 / 2100,LTE (unspecified),"HSPA 42.2/5.76 Mbps, LTE","2016, December","Available. Released 2016, December",153.6 x 75.8 x 8.2 mm (6.05 x 2.98 x 0.32 in),175 g (6.17 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",eMMC 5.1,"LTPS IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 82.6 cm2 (~70.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)","Android 6.0 (Marshmallow), Flyme 7.3",Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),"16GB 4GB RAM, 32GB 3GB RAM, 64GB 4GB RAM",,Dual-LED dual-tone flash,1080p@30fps,"13 MP, f/2.2, PDAF",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",,No,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 4000 mAh, non-removable","Gray, Silver, Gold, Blue",,"M5 Note, MZ-M5 Note",,,,,Fast charging 24W mCharge,About 190 EUR,,,,,GFXBench: 1.9fps (ES 3.1 onscreen),"Contrast ratio: 754:1 (nominal), 2.189 (sunlight)",Photo / Video,Voice 65dB / Noise 70dB / Ring 86dB,Endurance rating 98h,,,,,,,,"5 MP, f/2.0",,,,Noise -93.8dB / Crosstalk -94.1dB,,,,,,,,,,,,,,,,,
meizu,Meizu M3x,https://fdn2.gsmarena.com/vv/bigpic/meizu-m3x.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA,LTE (unspecified),"HSPA 42.2/5.76 Mbps, LTE","2016, November","Available. Released 2016, December",153.8 x 76 x 7.4 mm (6.06 x 2.99 x 0.29 in),165 g (5.82 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~71.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 6 (Marshmallow), Flyme 6",Mediatek MT6757 Helio P20 (16 nm),Octa-core (4x2.3 GHz Cortex-A53 & 4x1.6 GHz Cortex-A53),Mali-T880MP2,microSDXC (uses shared SIM slot),"32GB 3GB RAM, 64GB 4GB RAM",,"Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,"12 MP, f/2.0, 1/2.9"", 1.25µm, PDAF",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS",,No,USB Type-C,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3200 mAh, non-removable","Blue, Gold, Black, Silver",,,,,,,Fast charging 24W mCharge,,,,,,,,,,,,,,,,,,"5 MP, f/2.0, 1/4"", 1.4µm",,,,,,,Yes,Yes,,,,,,,,,,,,,
meizu,Meizu Pro 6 Plus,https://fdn2.gsmarena.com/vv/bigpic/meizu-pro-6-plus.jpg,GSM / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE","2016, November","Available. Released 2016, November",155.6 x 77.3 x 7.3 mm (6.13 x 3.04 x 0.29 in),158 g (5.57 oz),"Dual SIM (Nano-SIM, dual stand-by)",CDMA2000 1xEV-DO & TD-SCDMA,"Super AMOLED capacitive touchscreen, 16M colors","5.7 inches, 89.6 cm2 (~74.5% screen-to-body ratio)","1440 x 2560 pixels, 16:9 ratio (~515 ppi density)","Android 6 (Marshmallow), Flyme 7.3",Exynos 8890 Octa (14 nm),Octa-core (4x2.0 GHz Mongoose & 4x1.5 GHz Cortex-A53) - 64 GB versionOcta-core (4x2.3 GHz Mongoose & 4x1.6 GHz Cortex-A53) - 128 GB version,Mali-T880 MP10 - 64 GB versionMali-T880 MP12 - 128 GB version,No,"64GB 4GB RAM, 128GB 4GB RAM",,"Ten-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps","12 MP, f/2.0, 1/2.9"", 1.25µm, PDAF, Laser AF, 4-axis OIS",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS",Yes,No,USB Type-C 3.1,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass, heart rate","Li-Ion 3400 mAh, non-removable","Gold, Silver, Gray",3D Touch display,PRO 6 Plus,,,32-bit/192kHz audio,,Fast charging 24W mCharge,About 550 EUR,,,,,GFXBench: 7fps (ES 3.1 onscreen),"Contrast ratio: Infinite (nominal), 3.935 (sunlight)",Photo / Video,Voice 60dB / Noise 69dB / Ring 70dB,Endurance rating 96h,,,,,,,,"5 MP, f/2.0, 1/4"", 1.4µm",,,,Noise -93.5dB / Crosstalk -92.6dB,,,,,,,,,,,,,,,,,
meizu,Meizu MX5e,https://fdn2.gsmarena.com/vv/bigpic/meizu-mx5.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA,LTE (unspecified),"HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps","2016, April","Available. Released 2016, April",149.9 x 74.7 x 7.6 mm (5.90 x 2.94 x 0.30 in),149 g (5.26 oz),"Dual SIM (Nano-SIM, dual stand-by)",eMMC 5.0,"AMOLED capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~74.5% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 5.1 (Lollipop), Flyme 5",Mediatek MT6795 Helio X10 (28 nm),Octa-core 2.0 GHz Cortex-A53,PowerVR G6200,No,"16GB 3GB RAM, 32GB 3GB RAM",,"Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,"16 MP, AF",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",,No,"microUSB 2.0, USB On-The-Go","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3150 mAh, non-removable","Gray, Gold, Silver, Black/Silver",,,,,,,"Fast charging 24W, 60% in 40 min (advertised) mCharge",About 190 EUR,,,Corning Gorilla Glass 3,,,,,,,,,,,,,,5 MP,,,,,,,Yes,Yes,,,,,,,,,,,,,
meizu,Meizu U10,https://fdn2.gsmarena.com/vv/bigpic/meizu-u10.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,LTE (unspecified),"HSPA 42.2/5.76 Mbps, LTE","2016, August","Available. Released 2016, August",141.9 x 69.6 x 7.9 mm (5.59 x 2.74 x 0.31 in),139 g (4.90 oz),Dual SIM,eMMC 5.1,"IPS LCD capacitive touchscreen, 16M colors","5.0 inches, 68.9 cm2 (~69.8% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~294 ppi density)",Android OS,Mediatek MT6750 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,No,"16GB 2GB RAM, 32GB 3GB RAM",,"Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,"13 MP, f/2.2, PDAF",,Yes,Yes,"Wi-Fi 802.11 b/g/n, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",,No,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 2760 mAh, non-removable","Black, White, Shampane Gold",,,,,,,,About 160 EUR,,,,,,,,,,,,,,,,,"5 MP, f/2.0",,,,,,,,,,,,,,,,,,,,,
meizu,Meizu U20,https://fdn2.gsmarena.com/vv/bigpic/meizu-u20.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 900 / 2100,LTE 1800 / 2100 / 2600,"HSPA 42.2/5.76 Mbps, LTE","2016, August","Available. Released 2016, August",153 x 75.4 x 7.7 mm (6.02 x 2.97 x 0.30 in),158 g (5.57 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",eMMC 5.1,"LTPS IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 83.4 cm2 (~72.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~401 ppi density)","Android 6.0 (Marshmallow), Flyme UI",Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM",,"Dual-LED dual-tone flash, HDR, panorama",1080p@30fps,"13 MP, f/2.2, PDAF",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",,No,"microUSB 2.0, USB On-The-Go","Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3260 mAh, non-removable","Black, Silver, Rose Gold, Gold",,"MZ-U20, U20",,,,,,About 190 EUR,,,Asahi Dragontrail Glass,,,,,,,,,,,,,,"5 MP, f/2.0",,,,,,,,,,,,,,,,,,,,,
meizu,Meizu Pro 6s,https://fdn2.gsmarena.com/vv/bigpic/meizu-pro-6s.jpg,GSM / HSPA / EVDO / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 7, 38, 39, 40, 41","HSPA 42.2/5.76 Mbps, LTE-A (2CA) Cat6 300/50 Mbps","2016, November","Available. Released 2016, December",147.7 x 70.8 x 7.3 mm (5.81 x 2.79 x 0.29 in),163 g (5.75 oz),"Dual SIM (Nano-SIM, dual stand-by)",CDMA2000 1xEV-DO & TD-SCDMA,"Super AMOLED capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~71.3% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~424 ppi density)","Android 6.0 (Marshmallow), Flyme 7.3",Mediatek MT6797T Helio X25 (20 nm),"Deca-core (2x2.5 GHz Cortex-A72, 4x2 GHz Cortex-A53, 4x1.4 GHz Cortex-A53)",Mali-T880 MP4,No,64GB 4GB RAM,,"Ten-LED dual-tone flash, HDR, panorama","4K@30fps, 1080p@30fps","12 MP, f/2.0, 1/2.9"", 1.25µm, PDAF, Laser AF, 4-axis OIS",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS, BDS",Yes,No,USB Type-C 3.1,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3060 mAh, non-removable","Black, Gold, Silver, Rose Gold",3D Touch display,,,,32-bit/192kHz audio,,Fast charging 24W mCharge 3,About 430 EUR,,,Corning Gorilla Glass 4,,,,,,,,,,,,,,"5 MP, f/2.0, 1/4"", 1.4µm",,,,,,,,,,,,,,,,,,,,,
meizu,Meizu M5,https://fdn2.gsmarena.com/vv/bigpic/meizu-m5.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 1900 / 2100,"1, 3, 5, 7, 8, 20, 38, 40","HSPA 42.2/5.76 Mbps, LTE","2016, October","Available. Released 2016, November",147.3 x 72.8 x 8.2 mm (5.80 x 2.87 x 0.32 in),138 g (4.87 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",eMMC 5.1,"IPS LCD capacitive touchscreen, 16M colors","5.2 inches, 74.5 cm2 (~69.5% screen-to-body ratio)","720 x 1280 pixels, 16:9 ratio (~282 ppi density)","Android 6.0 (Marshmallow), Flyme 6.3",Mediatek MT6750 (28 nm),Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),"16GB 2GB RAM, 32GB 3GB RAM",,Dual-LED dual-tone flash,1080p@30fps,"13 MP, f/2.2, PDAF",1080p@30fps,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.0, A2DP, LE","Yes, with A-GPS, GLONASS",,No,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3070 mAh, non-removable","Mint Green, Glacier White, Champanage Gold, Sapphire Blue, Matte Black",,"M5, MZ-MEIZU_M5, M611H",,,,,,About 120 EUR,,"Glass front, aluminum back, aluminum frame",,,GFXBench: 3.7fps (ES 3.1 onscreen),"Contrast ratio: 1060:1 (nominal), 2.710 (sunlight)",Photo / Video,Voice 63dB / Noise 69dB / Ring 82dB,Endurance rating 76h,,,,,,,,"5 MP, f/2.0",,,,Noise -93.3dB / Crosstalk -92.2dB,,,,,,,,,,,,,,,,,
meizu,Meizu M3 Max,https://fdn2.gsmarena.com/vv/bigpic/meizu-m3m.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA,LTE (unspecified),"HSPA 42.2/5.76 Mbps, LTE","2016, September","Available. Released 2016, September",163.4 x 81.6 x 7.9 mm (6.43 x 3.21 x 0.31 in),189 g (6.67 oz),"Hybrid Dual SIM (Nano-SIM, dual stand-by)",eMMC 5.1,"IPS LCD capacitive touchscreen, 16M colors","6.0 inches, 99.2 cm2 (~74.4% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~367 ppi density)","Android 6.0 (Marshmallow), Flyme 5.2",Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC (uses shared SIM slot),64GB 3GB RAM,,Dual-LED dual-tone flash,1080p@30fps,"13 MP, f/2.2, 1/3"", PDAF",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.1, A2DP, LE","Yes, with A-GPS, GLONASS",,No,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 4100 mAh, non-removable","Champagne Gold, Silver, Gray, Rose Gold",,,,,,,"Fast charging 24W, 50% in 30 min (advertised) mCharge",About 270 EUR,,,,,GFXBench: 1.9fps (ES 3.1 onscreen),"Contrast ratio: 976:1 (nominal), 2.447 (sunlight)",,Voice 62dB / Noise 70dB / Ring 84dB,Endurance rating 100h,,,,,,,,"5 MP, f/2.0",,,,,,,Yes,Yes,,,,,,,,,,,,,
meizu,Meizu M3e,https://fdn2.gsmarena.com/vv/bigpic/meizu-m3e.jpg,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA,LTE (unspecified),"HSPA 42.2/5.76 Mbps, LTE","2016, August","Available. Released 2016, August",153.6 x 75.8 x 7.9 mm (6.05 x 2.98 x 0.31 in),172 g (6.07 oz),"Dual SIM (Nano-SIM, dual stand-by)",eMMC 5.1,"IPS LCD capacitive touchscreen, 16M colors","5.5 inches, 82.6 cm2 (~70.9% screen-to-body ratio)","1080 x 1920 pixels, 16:9 ratio (~403 ppi density)","Android 5.1 (Lollipop), Flyme 5.2",Mediatek MT6755 Helio P10 (28 nm),Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53),Mali-T860MP2,microSDXC,32GB 3GB RAM,,Dual-LED dual-tone flash,1080p@30fps,"13 MP, f/2.2, 1/3"", PDAF",,Yes,Yes,"Wi-Fi 802.11 a/b/g/n, dual-band, hotspot","4.1, A2DP, LE","Yes, with A-GPS",,No,microUSB 2.0,"Fingerprint (front-mounted), accelerometer, gyro, proximity, compass","Li-Ion 3100 mAh, non-removable","Blue, Gold, Gray, Pink, Silver",,,,,,,"Fast charging 24W, 50% in 30 min (advertised) mCharge",About 220 EUR,,,,,,,,,,,,,,,,,"5 MP, f/2.0",,,,,,,Yes,Yes,,,,,,,,,,,,,
