Brand,Model Name,Model Image,Technology,2G bands,,3G bands,4G bands,5G bands,Speed,Announced,Status,Dimensions,Weight,Build,SIM,Type,Size,Resolution,_1,OS,Chipset,CPU,GPU,Card slot,Internal,Quad,Features,Video,Single,Features_1,Video_1,Loudspeaker,3.5mm jack,_1_1,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Charging,Colors,Models,Price,Protection,Triple,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,256GB 12GB RAM,128GB 12GB RAM,Dual,Single_1,Audio quality,Dual_1,Triple_1,Stand-by,SAR,Talk time,Music play,Infrared port,GPRS,EDGE,SAR EU,Keyboard,Phonebook,Call records,Messaging,Games,Java,Browser,64GB 6GB RAM,64GB 4GB RAM,256GB 8GB RAM,512GB 8GB RAM,128GB 4GB RAM,32GB 2GB RAM,64GB 3GB RAM,32GB 3GB RAM,512GB 12GB RAM,Five,16GB 2GB RAM,32GB 4GB RAM,Alert types,Languages,Clock,Alarm
t_mobile,T-Mobile MDA Basic,https://fdn2.gsmarena.com/vv/bigpic/mda-basic.jpg,GSM,GSM 850 / 900 / 1800 / 1900,TouchFLO finger swipe navigation Handwriting recognition 5-way navigation,,,,,"2009, January",Discontinued,105 x 59 x 16 mm (4.13 x 2.32 x 0.63 in),110 g (3.88 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~39.2% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",No,Microsoft Windows Mobile 6.1 Professional,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"128MB RAM, 256MB ROM",,,Yes,2 MP,,,Yes,No,Pocket Office  Voice memo MP3/AAC player,Wi-Fi 802.11b/g,"2.0, A2DP",No,,No,miniUSB,,Removable Li-Ion 1100 mAh battery,,Gray,,,,,,,,,,,,,,,,,,,Up to 270 h,,Up to 8 h,,,Class 10,Class 10,,,,,,,,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,,,,,,,,,,,,
t_mobile,T-Mobile G1,https://fdn2.gsmarena.com/vv/bigpic/t-mobile-g1.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,HSDPA 1700 / 2100 - American version,HSDPA 2100,,,HSPA 7.2/2 Mbps,"2008, September. Released 2008, October",Discontinued,117 x 55.7 x 17.1 mm (4.61 x 2.19 x 0.67 in),158 g (5.57 oz),,Mini-SIM,"TFT capacitive touchscreen, 65K colors","3.2 inches, 30.5 cm2 (~46.8% screen-to-body ratio)","320 x 480 pixels, 3:2 ratio (~180 ppi density)",Trackball,Android 1.6 (Donut),Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"192MB RAM, 256MB",,,Yes,"3.15 MP, AF",,,Yes,No,Voice memo MP3 player,Wi-Fi 802.11 b/g,"2.0, A2DP (headset support only)",Yes,,No,miniUSB,"Accelerometer, compass",Removable Li-Ion 1150 mAh battery,,"White, Black, Brown",,About 290 EUR,Corning Gorilla Glass,,,,,,,,,,,,,Noise -87.2dB / Crosstalk -86.1dB,,,Up to 406 h,0.71 W/kg (head)     0.84 W/kg (body),Up to 5 h 20 min,,,,,,QWERTY,,,,,,HTML,,,,,,,,,,,,,,,,
t_mobile,T-Mobile MDA Vario IV,https://fdn2.gsmarena.com/vv/bigpic/mda-vario-4.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,TouchFLO 3D finger swipe navigation Handwriting recognition,HSDPA 900 / 2100,,,HSPA 7.2/0.384 Mbps,"2008, June. Released 2008",Discontinued,102 x 51 x 18.1 mm (4.02 x 2.01 x 0.71 in),165 g (5.82 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~46.7% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~286 ppi density)",TV-out (cable not included) Pocket Office  Voice memo MP3 player Predictive text input,Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,microSD (dedicated slot),"256MB RAM, 512MB ROM",,LED flash,Yes,"3.15 MP, AF",,,Yes,No,,Wi-Fi 802.11 b/g,"2.0, A2DP","Yes, with A-GPS",,"Stereo FM radio, RDS",miniUSB,Accelerometer,Removable Li-Ion 1340 mAh battery,,Black,,,,,,,,,,,,,,,VGA videocall camera,,,,Up to 406 h,1.34 W/kg (head)     0.87 W/kg (body),Up to 8 h,,,,,,QWERTY,,,,,,"WAP 2.0/xHTML, HTML (Opera 9.5)",,,,,,,,,,,,,,,,
t_mobile,T-Mobile Shadow,https://fdn2.gsmarena.com/vv/bigpic/htc-shadow.jpg,GSM,GSM 850 / 900 / 1800 / 1900,No,,,,,"2007, October",Discontinued,103 x 53 x 15 mm (4.06 x 2.09 x 0.59 in),150 g (5.29 oz),,Mini-SIM,"TFT, 65K colors",", 53 x 40 mm","240 x 320 pixels, 4:3 ratio",Pocket Office  MP3/AAC player Voice memo/dial Predictive text input,Microsoft Windows Mobile 6.0 Standard,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"128MB RAM, 256MB ROM",,,Yes,2 MP,,,Yes,No,,Wi-Fi 802.11 b/g,2.0,No,,No,miniUSB,,Removable Li-Ion 920 mAh battery,,Black,,About 260 EUR,,,,,,,,,,,,,,,,,Up to 150 h,0.35 W/kg (head)     0.67 W/kg (body),Up to 5 h,,,Class 10,Class 10,,Half-QWERTY,,,,,,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,,,,,,,,,,,,
t_mobile,T-Mobile MDA Compact IV,https://fdn2.gsmarena.com/vv/bigpic/mda-compact-4.jpg,GSM / HSPA,GSM 900 / 1800 / 1900,TouchFLO 3D finger swipe navigation Handwriting recognition,HSDPA 900 / 2100,,,HSPA 7.2/0.384 Mbps,"2008, May. Released 2009, Q1",Discontinued,110 x 52 x 12 mm (4.33 x 2.05 x 0.47 in),98 g (3.46 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~42.4% screen-to-body ratio)","480 x 640 pixels, 4:3 ratio (~286 ppi density)",Pocket Office  Voice memo MP3 player Predictive text input,Microsoft Windows Mobile 6.1 Professional,Qualcomm MSM7201A,528 MHz ARM 11,Adreno 130,No,4GB 128MB RAM,,,CIF@30fps,"3.15 MP, AF",,,Yes,No,,Wi-Fi 802.11 b/g,"2.0, A2DP","Yes, with A-GPS",,"Stereo FM radio, RDS",miniUSB,Accelerometer,Removable Li-Ion 900 mAh battery,,Black,,,,,,,,,,,,,,,VGA videocall camera,,,,Up to 285 h,1.33 W/kg (head)     1.44 W/kg (body),Up to 5 h 30 min,,,,,,,,,,,,"WAP 2.0/xHTML, HTML (Opera 9.5)",,,,,,,,,,,,,,,,
t_mobile,T-Mobile Sidekick,https://fdn2.gsmarena.com/vv/bigpic/sidekick.jpg,GSM,GSM 850 / 900 / 1800 / 1900,Swivel display,,,,,"2008, July",Discontinued,119 x 58 x 18 mm (4.69 x 2.28 x 0.71 in),128 g (4.52 oz),,Mini-SIM,"TFT, 65K colors","2.6 inches, 19.2 cm2 (~27.9% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~179 ppi density)",No,Danger 4.7,,,,microSD (dedicated slot),"128MB RAM, 64MB ROM",,,Yes,1.3 MP,,,Yes,Yes,MP3/WAV/WMA audio player MP4 player Voice memo Predictive text input,No,"2.0, A2DP",No,,No,miniUSB,,Removable Li-Ion 1030 mAh battery,,Black,,,,,,,,,,,,,,,,,,,Up to 216 h,,Up to 5 h,,,Class 10,Class 10,,QWERTY,,,,,,"WAP 2.0/xHTML, HTML",,,,,,,,,,,,,,,,
t_mobile,T-Mobile Sidekick Slide,https://fdn2.gsmarena.com/vv/bigpic/sidekick-slide.jpg,GSM,GSM 850 / 900 / 1800 / 1900,No,,,,,"2007, September. Released 2007, November",Discontinued,119.4 x 61 x 17.8 mm (4.70 x 2.40 x 0.70 in),150 g (5.29 oz),,Mini-SIM,"TFT, 65K colors","2.5 inches, 50.8 x 38 mm, 19.4 cm2 (~26.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~160 ppi density)","MP3 player (iMelody,MIDI,MP3,AMR formats) Predictive text input Calculator  Stopwatch",,TI OMAP 850,200 MHz ARM926EJ-S,,microSDHC (dedicated slot),128MB,,,No,1.3 MP,,,Yes,No,,No,2.0,No,,No,miniUSB,,Removable Li-Ion 1130 mAh battery,,Black,,About 100 EUR,,,,,,,,,,,,,,,,,Up to 156 h,0.67 W/kg (head)     0.37 W/kg (body),Up to 7 h,,,Class 10,Class 10,,QWERTY,2000 entries,"10 dialed, 10 received, 10 missed calls","SMS, EMS, MMS, Email, Instant Messaging",Yes,No,WAP 2.0/xHTML,,,,,,,,,,,,,"Vibration; Polyphonic(64), MP3 ringtones",,,
t_mobile,T-Mobile Sidekick LX,https://fdn2.gsmarena.com/vv/bigpic/sidekick-lx.jpg,GSM,GSM 850 / 900 / 1800 / 1900,No,,,,,"2007, September",Discontinued,129.5 x 60 x 22 mm (5.10 x 2.36 x 0.87 in),162 g (5.71 oz),,Mini-SIM,"TFT, 65K colors","3.0 inches, 25.6 cm2 (~33.0% screen-to-body ratio)","240 x 400 pixels, 5:3 ratio (~155 ppi density)",MP3/WMA audio player MP4 player Voice memo,Danger OS,,,,microSD (dedicated slot),"64MB RAM, 64MB ROM",,,Yes,1.3 MP,,,Yes,No,,No,2.0,No,,No,Proprietary,,Removable Li-Ion 1540 mAh battery,,Black,,About 160 EUR,,,,,,,,,,,,,,,,,Up to 96 h,0.40 W/kg (head)     0.46 W/kg (body),Up to 6 h 50 min,,,Class 10,Class 10,,QWERTY,,,,,,"WAP 2.0/xHTML, HTML",,,,,,,,,,,,,,,,
t_mobile,T-Mobile Sidekick 3,https://fdn2.gsmarena.com/vv/bigpic/sidekick-3.jpg,GSM,GSM 850 / 1800 / 1900,Swivel display,,,,,"2006, June",Discontinued,130 x 59 x 22 mm (5.12 x 2.32 x 0.87 in),190 g (6.70 oz),,Mini-SIM,"TFT, 65K colors","2.6 inches, 20.1 cm2 (~26.2% screen-to-body ratio)","160 x 240 pixels, 3:2 ratio (~111 ppi density)",No,Danger 3.0,,,,miniSD,64MB RAM,,LED flash,No,1.3 MP,,,Yes,No,MP3 audio player Voice memo,No,1.2,No,,No,1.1,,Removable Li-Ion 1500 mAh battery,,Black,,,,,,,,,,,,,,,,,,,Up to 72 h,,Up to 4 h 50 min,,,Class 10,Class 10,,QWERTY,,,,,,"WAP 2.0/xHTML, HTML",,,,,,,,,,,,,,,,
t_mobile,T-Mobile Wing,https://fdn2.gsmarena.com/vv/bigpic/wing.jpg,GSM,GSM 850 / 900 / 1800 / 1900,Handwriting recognition,,,,,"2006, November",Discontinued,109 x 58.5 x 18.7 mm (4.29 x 2.30 x 0.74 in),168 g (5.93 oz),,Mini-SIM,"TFT resistive touchscreen, 65K colors","2.8 inches, 24.3 cm2 (~38.1% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~143 ppi density)",No,Microsoft Windows Mobile 6 Professional,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"64MB RAM, 128MB ROM",,,QCIF,2 MP,,,Yes,No,Pocket Office  Voice memo MP3/WAV player Predictive text input,Wi-Fi 802.11b/g,"2.0, A2DP",No,,No,1.1,,Removable Li-Ion 1130 mAh battery,,Black,,,,,,,,,,,,,,,,,,,Up to 200 h,,Up to 5 h,,,Class 10,Class 10,,QWERTY,,,,,,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,,,,,,,,,,,,
t_mobile,T-Mobile Dash,https://fdn2.gsmarena.com/vv/bigpic/dash.jpg,GSM,GSM 850 / 900 / 1800 / 1900,HTC JOGGR touch-sensitive navigation bar,,,,,"2006, September",Discontinued,111.5 x 62.5 x 12.8 mm (4.39 x 2.46 x 0.50 in),119 g (4.20 oz),,Mini-SIM,"TFT, 65K colors","2.4 inches, 17.8 cm2 (~25.6% screen-to-body ratio)","240 x 320 pixels, 4:3 ratio (~167 ppi density)",No,Microsoft Windows Mobile 5.0 Smartphone,TI OMAP 850,200 MHz ARM926EJ-S,,microSD (dedicated slot),"64MB RAM, 128MB ROM",,,Yes,1.3 MP,,,Yes,No,MP3/WAV player Pocket Office  Organizer Predictive text input,Wi-Fi 802.11b/g,"2.0, A2DP",No,,No,1.1,,Removable Li-Ion 960 mAh battery,,,,,,,,,,,,,,,,,,,,,Up to 220 h,,Up to 5 h,,,Class 10,Class 10,,QWERTY,,,,,,"WAP 2.0/xHTML, HTML (PocketIE)",,,,,,,,,,,,,,,,
t_mobile,T-Mobile myTouch qwerty,https://fdn2.gsmarena.com/vv/bigpic/huawei-ascend-g312-qwerty.jpg,GSM / HSPA,GSM 850 / 900 / 1800 / 1900,T-Mobile TV MP4/WMV/H.264 player MP3/WAV/WMA/eAAC+ player Organizer Document viewer  Voice memo/dial/commands Predictive text input,HSDPA 850 / 1700 / 1900 / 2100,,,HSPA 21.1/5.76 Mbps,Not officially announced yet,Cancelled,-,-,,Mini-SIM,"Capacitive touchscreen, 16M colors","4.0 inches, 45.5 cm2","480 x 800 pixels, 5:3 ratio (~233 ppi density)",,Android 4.0 (Ice Cream Sandwich),,1.4 GHz,,microSDHC,4GB 1GB RAM,,"LED flash, HDR",1080p@30fps,"5 MP, AF",,,Yes,Yes,,"Wi-Fi 802.11 b/g/n, DLNA, hotspot","4.0, A2DP","Yes, with A-GPS",,FM Radio,microUSB 2.0,"Accelerometer, proximity, compass",Removable Li-Ion battery,,"White, Black",,,,,,,,,,,,,,,Yes,,,,,,,,,,,,QWERTY,,,,,,,,,,,,,,,,,,,,,,
